pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,coordinated,5,r-hyp,major,light,aura,2.67,False,['light'],['aura'],1,1,13.644975,16.826023,13.404299,14.768571,12.964806,13.318136,12.173645,0.032904133,0.7920675,0.02586582,0.101209685,0.016666975,0.023730468,0.0075554457,1.1790677,47,3,coordinated,part,contrary,minor,major,random,synonym,parts,specific,coordination,localized,different,partial,general
2,hyp,minor,2,hyp,minor,siren,signal,4.92,True,['siren'],['signal'],1,1,8.412739,13.543527,20.00418,9.433736,12.06172,8.961752,12.462281,9.22181e-06,0.0015598722,0.99750596,2.5599385e-05,0.00035444472,1.5967962e-05,0.00052906625,0.028758982,5,6,minor,coordinated,synonym,random,lesser,part,other,similar,secondary,miscellaneous,major,alternate,mixed,contrary
2,hyp,minor,2,hyp,minor,pill,medication,4.7,True,['pill'],['medication'],1,1,9.116063,13.492025,22.101652,10.497132,10.973784,11.500935,11.108063,2.2925651e-06,0.00018229634,0.99974984,9.122469e-06,1.4693316e-05,2.489191e-05,1.6804906e-05,0.0037040494,5,2,minor,coordinated,major,lesser,synonym,random,other,complementary,part,generic,another,unrelated,secondary,related
2,hyp,minor,2,hyp,minor,leather,material,5.54,True,['leather'],['material'],1,1,9.380571,13.671559,23.414192,9.538389,12.662226,11.268654,13.136311,8.03939e-07,5.871857e-05,0.9998784,9.413747e-07,2.1400674e-05,5.3113745e-06,3.438111e-05,0.0019707107,2,11,minor,coordinated,synonym,random,major,unrelated,secondary,related,similar,tertiary,complementary,coordination,another,part
1,cohyp,coordinated,3,mero,part,shelf,counter,1.91,False,['shelf'],['counter'],1,1,11.226584,15.877399,11.58471,15.135668,14.043321,11.4562025,11.483961,0.0056744684,0.59394807,0.008118153,0.2828906,0.09488951,0.007139159,0.007340108,1.485801,2,13,coordinated,part,random,minor,synonym,major,contrary,parts,or,opposite,coordinate,and,coordination,corner
2,hyp,minor,2,hyp,minor,skin,tissue,4.7,True,['skin'],['tissue'],1,1,7.568781,13.558275,20.83222,9.168652,12.607116,11.513188,10.115085,1.7349674e-06,0.000692621,0.9989178,8.592238e-06,0.00026755457,8.960365e-05,2.2137929e-05,0.01373016,10,3,minor,coordinated,random,major,soft,synonym,related,similar,phantom,benign,accessory,other,lesser,unknown
2,hyp,minor,6,syn,synonym,damage,harm,4.38,False,['damage'],['harm'],1,1,14.956523,14.77873,18.253105,10.035358,10.353835,13.045267,16.034786,0.031287126,0.026190957,0.84538233,0.00022810306,0.0003136489,0.004627195,0.091970704,0.8577893,7,4,minor,synonym,contrary,coordinated,major,lesser,random,part,or,specific,unknown,opposite,synonymous,complementary
5,r-hyp,major,5,r-hyp,major,take,kidnap,4.4,True,['take'],['kidnap'],1,1,11.548967,13.486851,12.593695,15.663264,12.57357,15.723058,10.327458,0.007139935,0.049579978,0.020296147,0.43702945,0.01989178,0.46395802,0.002104746,1.5469816,44,1,major,part,coordinated,minor,random,contrary,synonym,parts,coordination,a,total,header,two,one
1,cohyp,coordinated,2,hyp,minor,buzz,fly,1.92,False,['buzz'],['fly'],1,1,11.466618,18.436064,18.344263,12.738475,10.028313,13.44649,12.549984,0.0004880492,0.5191055,0.47357315,0.001741102,0.000115828574,0.003534365,0.0014419947,1.0669315,6,20,coordinated,minor,major,part,synonym,contrary,random,or,small,and,lesser,little,-,/
1,cohyp,coordinated,5,r-hyp,major,forest,jungle,3.2,False,['forest'],['jungle'],1,1,12.168326,17.783686,12.996768,13.620713,10.204535,11.706953,12.695048,0.0035132198,0.9647724,0.008044387,0.015013049,0.0004929937,0.0022147945,0.0059491885,0.2944053,3,3,coordinated,part,minor,synonym,contrary,major,random,or,and,/,mixed,parts,related,similar
2,hyp,minor,2,hyp,minor,bend,turn,4.25,True,['bend'],['turn'],1,1,13.92901,15.496606,15.764345,12.771202,9.83888,12.969115,13.683394,0.07375501,0.35366294,0.4622397,0.023171904,0.0012344407,0.028243229,0.05769283,1.8428985,12,38,minor,coordinated,contrary,synonym,major,part,random,opposite,or,and,reverse,not,in,partial
1,cohyp,coordinated,5,r-hyp,major,sit,lounge,3.92,False,['sit'],['lounge'],1,1,12.539626,15.115247,10.434505,12.679302,11.3413,10.568973,9.195206,0.062942386,0.8270296,0.007668332,0.072377525,0.018989643,0.008772013,0.0022206488,0.9939071,10,4,coordinated,part,contrary,random,major,minor,down,synonym,up,organized,in,key,or,-
2,hyp,minor,6,syn,synonym,sum,amount,3.64,False,['sum'],['amount'],1,1,17.859138,16.329018,19.468884,12.804449,8.466799,14.3742285,16.606339,0.15288492,0.033101033,0.76465935,0.00097530603,1.2744515e-05,0.004686919,0.043679785,1.1165264,8,7,minor,contrary,synonym,coordinated,major,part,opposite,complementary,or,lesser,inverse,equal,small,negative
4,no-rel,random,4,no-rel,random,restroom,alligator,0.25,True,['restroom'],['alligator'],1,1,10.764444,15.580348,11.047958,13.083327,19.588287,11.235746,11.001326,0.00014423468,0.017806973,0.00019151303,0.0014660466,0.97997737,0.00023107533,0.00018278726,0.15514682,1,3,random,coordinated,part,major,minor,synonym,contrary,coordination,parts,coordinate,specific,an,crazy,little
0,ant,contrary,2,hyp,minor,allow,accept,4.0,False,['allow'],['accept'],1,1,18.363958,14.759654,15.112694,9.183065,9.311175,13.269027,11.095439,0.9319868,0.025355974,0.03609138,9.598395e-05,0.00010910284,0.0057109594,0.0006497284,0.4542445,10,11,contrary,minor,coordinated,major,synonym,random,part,opposite,or,not,complementary,necessary,negative,and
4,no-rel,random,4,no-rel,random,speaker,hell,0.23,True,['speaker'],['hell'],1,1,9.383752,14.722452,12.590528,12.013666,17.033997,11.637421,12.004514,0.00042154212,0.087782726,0.010411803,0.005847877,0.8857273,0.0040141805,0.0057945987,0.65485984,3,6,random,coordinated,minor,part,synonym,major,contrary,total,in,unknown,full,the,holy,general
2,hyp,minor,2,hyp,minor,hamper,hold,2.0,True,"['ham', '##per']",['hold'],2,1,6.1170735,11.699155,18.184984,9.419501,13.922893,9.790321,13.408793,5.6038816e-06,0.0014885254,0.97614914,0.0001523054,0.013756669,0.0002206787,0.008227027,0.1947283,4,45,minor,random,synonym,coordinated,major,part,temporary,critical,special,coordination,general,small,short,vital
1,cohyp,coordinated,2,hyp,minor,smash,destroy,5.25,False,['smash'],['destroy'],1,1,13.364539,15.418701,15.306761,10.493238,12.764951,13.57452,12.815403,0.054971356,0.428793,0.3833828,0.0031127657,0.03018134,0.06781567,0.031743124,1.8837901,16,4,coordinated,minor,major,contrary,synonym,random,part,total,and,or,complete,small,partial,coordinate
1,cohyp,coordinated,5,r-hyp,major,pull,tug,4.0,False,['pull'],['tug'],1,1,15.341834,17.10016,15.925766,11.634852,10.3918495,12.536325,15.264619,0.10401936,0.6035951,0.1865145,0.002553833,0.0007368231,0.0062906756,0.096289754,1.6319004,24,9,coordinated,minor,contrary,synonym,major,part,random,coordination,opposite,coordinate,partial,reverse,non,or
0,ant,contrary,2,hyp,minor,daughter,child,5.62,False,['daughter'],['child'],1,1,18.78111,16.776876,16.853779,14.082778,9.648055,13.489543,14.587746,0.76356447,0.10290058,0.1111261,0.0069564185,8.249166e-05,0.003843678,0.011526313,1.1430206,1,4,contrary,minor,coordinated,synonym,part,major,random,opposite,sister,unrelated,not,coordination,complementary,or
2,hyp,minor,2,hyp,minor,claim,say,2.71,True,['claim'],['say'],1,1,12.191556,14.12608,17.380249,11.077536,13.802222,12.550997,15.223603,0.004658498,0.032240283,0.83496195,0.00152909,0.02332112,0.00667343,0.09661562,0.9278409,11,12,minor,synonym,coordinated,random,major,contrary,part,lesser,synonymous,related,other,to,or,different
1,cohyp,coordinated,2,hyp,minor,crave,desire,4.85,False,"['cr', '##ave']",['desire'],2,1,16.995497,17.360615,15.801354,10.694326,10.445522,13.71095,14.487441,0.3489432,0.5027169,0.105717115,0.0006400166,0.00049904187,0.013070559,0.02841319,1.6115347,2,6,coordinated,contrary,minor,synonym,major,part,random,or,coordination,opposite,complementary,unrelated,not,specific
2,hyp,minor,2,hyp,minor,extension,addition,3.25,True,['extension'],['addition'],1,1,14.410154,17.123451,18.845913,11.402159,10.214119,13.957734,14.891923,0.009726253,0.14666127,0.82105273,0.00048038526,0.00014643016,0.0061867414,0.015746173,0.8515819,12,6,minor,coordinated,synonym,contrary,major,part,random,partial,complementary,coordination,general,lesser,specific,related
1,cohyp,coordinated,1,cohyp,coordinated,skin,hair,1.17,True,['skin'],['hair'],1,1,16.48575,19.474075,12.986588,17.914043,11.532886,12.867263,12.706946,0.039823283,0.7905879,0.0012035663,0.16612573,0.00028127767,0.0010681887,0.0009099623,0.9181335,10,6,coordinated,part,contrary,minor,major,synonym,random,parts,coordination,opposite,and,not,mixed,or
2,hyp,minor,4,no-rel,random,tissue,meal,0.4,False,['tissue'],['meal'],1,1,8.5041065,16.158012,16.727318,13.362211,15.3143425,11.348748,11.940402,0.00014449932,0.3047298,0.5384695,0.01860861,0.13107315,0.002484723,0.004489831,1.5528835,3,3,minor,coordinated,random,part,synonym,major,coordination,contrary,whole,mixed,critical,unrelated,or,complex
1,cohyp,coordinated,1,cohyp,coordinated,almond,peanut,1.2,True,['almond'],['peanut'],1,1,9.919951,18.640118,16.399061,12.6334305,7.4268365,11.032777,12.3121395,0.00014691337,0.8998733,0.09569802,0.0022156965,1.2142694e-05,0.0004470491,0.0016068502,0.5024346,2,5,coordinated,minor,part,synonym,and,major,or,contrary,small,coordination,lesser,/,",",related
4,no-rel,random,4,no-rel,random,crook,sickness,1.17,True,['crook'],['sickness'],1,1,7.976925,13.477443,14.008157,9.391563,16.128353,10.366331,10.030252,0.00024077871,0.058947124,0.10021871,0.000990804,0.8350998,0.0026261772,0.0018765792,0.84277064,4,3,random,minor,coordinated,major,synonym,part,contrary,coordination,serious,small,little,unknown,common,critical
1,cohyp,coordinated,5,r-hyp,major,touch,grab,2.77,False,['touch'],['grab'],1,1,11.1620245,17.430874,14.951709,12.434353,14.884275,14.184824,12.683407,0.0015548089,0.8207364,0.06878852,0.0055493508,0.064302824,0.03194936,0.00711877,1.0197321,27,8,coordinated,minor,random,major,synonym,part,contrary,coordination,specific,accidental,coordinate,partial,or,direct
2,hyp,minor,6,syn,synonym,medication,medicine,5.0,False,['medication'],['medicine'],1,1,9.345669,13.702914,16.02013,14.260532,7.509069,12.688669,10.971766,0.00096078956,0.07498181,0.7608692,0.13095629,0.00015310991,0.027194114,0.0048846505,1.1547977,2,5,minor,part,coordinated,major,synonym,complementary,contrary,alternative,primary,general,systemic,or,specific,and
2,hyp,minor,6,syn,synonym,prohibit,disallow,5.0,False,['prohibit'],"['di', '##sal', '##low']",1,3,15.218898,13.660964,15.649634,10.934761,9.396802,13.876432,12.917345,0.31979412,0.06733927,0.49196815,0.004408527,0.0009470358,0.083530515,0.032012444,1.7936954,1,1,minor,contrary,major,coordinated,synonym,part,or,random,and,/,",",but,##ed,non
2,hyp,minor,2,hyp,minor,king,monarch,5.46,True,['king'],['monarch'],1,1,15.58695,16.14431,18.46364,13.837656,8.508293,14.119902,12.844392,0.047684424,0.08325969,0.84665614,0.008292159,4.01934e-05,0.01099627,0.003071132,0.86637086,10,2,minor,coordinated,contrary,major,part,synonym,lesser,subordinate,other,random,full,non,or,former
1,cohyp,coordinated,1,cohyp,coordinated,baseball,football,0.4,True,['baseball'],['football'],1,1,14.613929,18.732183,15.767144,12.15202,11.433545,11.432594,9.783199,0.015198351,0.9339675,0.04815391,0.0012959949,0.00063179096,0.0006311905,0.00012129344,0.42200932,2,2,coordinated,minor,contrary,part,random,major,synonym,organized,and,opposite,little,coordination,partial,non
0,ant,contrary,1,cohyp,coordinated,adult,child,0.36,False,['adult'],['child'],1,1,18.725048,17.934973,15.797886,14.508774,10.468157,14.287562,13.145641,0.6502065,0.29507062,0.034817766,0.009592828,0.0001687054,0.0076891044,0.0024544024,1.2337407,4,4,contrary,coordinated,minor,part,major,synonym,random,opposite,or,partial,subordinate,complementary,and,unknown
3,mero,part,4,no-rel,random,neck,stream,0.18,False,['neck'],['stream'],1,1,6.9082966,13.881445,14.318446,17.643843,13.889196,12.420656,12.068995,1.9928237e-05,0.021274958,0.032934867,0.9159195,0.021440512,0.004936922,0.003473217,0.5817778,6,10,part,minor,random,coordinated,major,synonym,of,parts,portion,coordinate,tributary,head,peripheral,small
1,cohyp,coordinated,2,hyp,minor,observe,watch,5.15,False,['observe'],['watch'],1,1,15.955743,16.5863,15.008716,12.487582,9.943684,13.578777,13.765943,0.28531134,0.53600204,0.1106701,0.008894386,0.0006987388,0.026485976,0.03193749,1.7152822,9,13,coordinated,contrary,minor,synonym,major,part,random,or,coordination,coordinate,partial,and,not,opposite
2,hyp,minor,2,hyp,minor,embrace,hold,5.1,True,['embrace'],['hold'],1,1,10.998878,16.35751,19.907621,9.230494,12.003364,12.439561,15.4226055,0.00012986457,0.02758767,0.9605257,2.2155997e-05,0.0003545957,0.0005484935,0.010831568,0.28144976,6,45,minor,coordinated,synonym,major,random,contrary,coordination,complementary,part,or,coordinating,lesser,small,joint
1,cohyp,coordinated,1,cohyp,coordinated,rifle,pistol,2.23,True,['rifle'],['pistol'],1,1,15.870512,19.474955,12.996698,12.299665,10.88804,13.0244055,10.368196,0.026374917,0.9695733,0.0014897374,0.0007419799,0.00018085513,0.0015315908,0.000107538865,0.22124125,3,1,coordinated,contrary,major,minor,part,random,synonym,and,or,similar,opposite,coordination,/,combined
2,hyp,minor,2,hyp,minor,love,feeling,6.0,True,['love'],['feeling'],1,1,13.825711,13.871371,19.521221,8.544357,15.169115,11.999532,12.466998,0.0032913107,0.0034450758,0.9792586,1.6738093e-05,0.012612516,0.00052999187,0.0008458381,0.17917895,10,19,minor,random,coordinated,contrary,synonym,major,subjective,a,another,part,generic,or,complex,lesser
1,cohyp,coordinated,2,hyp,minor,thief,crook,5.43,False,['thief'],['crook'],1,1,12.399116,15.90495,14.227539,10.986527,12.350169,14.685465,14.118375,0.017498307,0.58285517,0.10891063,0.004261052,0.01666245,0.17216502,0.097647436,1.8011281,1,4,coordinated,major,minor,synonym,contrary,random,part,or,general,and,/,specific,known,related
5,r-hyp,major,5,r-hyp,major,tissue,bone,1.2,True,['tissue'],['bone'],1,1,9.1855,12.512751,9.270765,14.829789,8.811378,18.916567,10.894751,5.8304508e-05,0.0016244586,6.349394e-05,0.016481083,4.0107236e-05,0.9814105,0.00032212184,0.1452663,3,6,major,part,coordinated,parts,synonym,important,type,minor,types,contrary,specific,main,:,random
4,no-rel,random,4,no-rel,random,female,bracelet,0.08,True,['female'],['bracelet'],1,1,9.809398,16.131601,13.915023,13.469753,18.057041,12.657427,12.401947,0.00022189735,0.12355214,0.01346488,0.008626296,0.8473409,0.00382856,0.0029653911,0.7764008,5,2,random,coordinated,minor,part,major,synonym,coordination,contrary,specific,parts,face,coordinate,coordinating,accidental
2,hyp,minor,2,hyp,minor,algebra,math,6.0,True,['algebra'],['math'],1,1,9.480848,14.71067,17.617212,13.94265,9.189447,11.230572,11.409489,0.0002699597,0.050417565,0.92231005,0.023390243,0.00020171823,0.0015530813,0.0018573632,0.4886537,1,1,minor,coordinated,part,synonym,major,contrary,random,partial,other,non,related,mixed,discrete,or
1,cohyp,coordinated,2,hyp,minor,hostage,captive,5.58,False,['hostage'],['captive'],1,1,15.061483,16.674988,16.087013,12.731136,10.690487,14.380032,14.268761,0.101241834,0.5082719,0.28232023,0.009846982,0.0012795591,0.051216427,0.045823146,1.8472022,1,5,coordinated,minor,contrary,major,synonym,part,random,or,general,full,coordination,partial,non,subordinate
1,cohyp,coordinated,2,hyp,minor,cape,cloak,5.0,False,['cape'],['cloak'],1,1,13.345212,16.724401,15.186883,13.320032,11.363576,12.931739,11.681986,0.025894728,0.7599319,0.16331983,0.025250841,0.0035694204,0.01712546,0.0049077384,1.1656009,2,5,coordinated,minor,contrary,part,major,synonym,random,or,and,partial,full,/,lesser,complementary
2,hyp,minor,2,hyp,minor,pine,tree,5.85,True,['pine'],['tree'],1,1,9.02014,12.482323,23.99351,10.385157,10.12078,11.957639,11.845439,3.141506e-07,1.00171665e-05,0.9999763,1.2301476e-06,9.4436507e-07,5.9275817e-06,5.2984615e-06,0.00044620706,3,7,minor,coordinated,major,synonym,lesser,unrelated,part,random,small,related,secondary,ornamental,natural,listed
1,cohyp,coordinated,0,ant,contrary,death,birth,0.46,False,['death'],['birth'],1,1,18.326206,18.412277,14.50717,13.908724,12.654876,13.63083,13.700964,0.4659226,0.5078015,0.010226507,0.0056211553,0.0016043024,0.004257334,0.0045666383,1.203389,8,6,coordinated,contrary,minor,part,synonym,major,random,coordination,opposite,related,or,normal,and,parts
1,cohyp,coordinated,1,cohyp,coordinated,peanut,cashew,1.0,True,['peanut'],"['cash', '##ew']",1,2,11.819624,20.5661,13.312397,11.323655,11.11503,12.049193,10.024676,0.00015881941,0.9987332,0.0007066538,9.6717944e-05,7.8505924e-05,0.00019980407,2.6385645e-05,0.016444407,5,2,coordinated,minor,major,contrary,part,random,synonym,and,or,nut,/,coordination,peanut,","
1,cohyp,coordinated,6,syn,synonym,stomach,abdomen,2.38,False,['stomach'],['abdomen'],1,1,10.720049,16.096933,13.1549,15.682933,9.475867,11.3145485,12.716156,0.0026231047,0.56750137,0.029940419,0.37511876,0.0007559176,0.0047533913,0.019306963,1.3229676,6,2,coordinated,part,minor,synonym,major,contrary,or,parts,lower,random,and,full,partial,inner
3,mero,part,3,mero,part,crater,volcano,1.0,True,['crater'],['volcano'],1,1,7.047619,12.346402,12.092003,16.687119,9.740067,12.352895,10.697776,6.261527e-05,0.012528892,0.009714678,0.96174914,0.0009246885,0.012610502,0.00240948,0.30894077,3,2,part,major,coordinated,minor,synonym,of,random,in,type,parts,within,",",associated,section
2,hyp,minor,2,hyp,minor,annihilate,kill,5.0,True,"['ann', '##ih', '##ila', '##te']",['kill'],4,1,10.244598,16.041931,17.555004,11.291782,15.445445,12.183133,14.00525,0.00048534165,0.15988113,0.7259663,0.0013830371,0.088053495,0.0033724266,0.020858249,1.2295885,1,17,minor,coordinated,random,synonym,major,part,contrary,coordination,no,lesser,partial,critical,selective,limited
2,hyp,minor,2,hyp,minor,constitution,document,4.6,True,['constitution'],['document'],1,1,11.267044,12.736156,21.43413,10.605699,12.533609,13.02849,12.22592,3.8387803e-05,0.00016680946,0.99931514,1.9814112e-05,0.00013622461,0.00022344959,0.00010014463,0.00974345,5,6,minor,major,coordinated,random,synonym,contrary,part,lesser,related,unrelated,precursor,complementary,predecessor,other
4,no-rel,random,4,no-rel,random,scalpel,canary,0.36,True,"['scalp', '##el']",['canary'],2,1,9.828038,16.698082,13.10578,11.706927,17.978512,10.961876,10.806553,0.00022382177,0.21553828,0.0059348173,0.0014651885,0.77554685,0.00069553946,0.00059547817,0.8356836,1,5,random,coordinated,minor,part,major,synonym,contrary,coordination,little,red,related,small,organized,the
1,cohyp,coordinated,2,hyp,minor,split,tear,3.7,False,['split'],['tear'],1,1,11.86156,17.094065,15.49341,14.793527,13.769039,13.738396,12.818533,0.0038361044,0.7183538,0.14493823,0.071982585,0.025840336,0.025060507,0.00998846,1.3866907,18,9,coordinated,minor,part,random,major,synonym,contrary,coordination,or,parts,partial,small,and,coordinate
1,cohyp,coordinated,5,r-hyp,major,break,shatter,3.33,False,['break'],['shatter'],1,1,14.892948,16.386272,15.161109,12.673691,10.816357,15.761208,14.940861,0.09692814,0.43151152,0.12673911,0.0105351005,0.0016444047,0.2309565,0.10168528,2.135324,75,3,coordinated,major,minor,synonym,contrary,part,random,or,significant,related,parts,coordination,and,general
0,ant,contrary,2,hyp,minor,son,child,5.36,False,['son'],['child'],1,1,19.658262,16.488104,15.697454,12.888015,9.95316,12.977347,12.038763,0.939851,0.03947087,0.01790202,0.001078395,5.730424e-05,0.0011791649,0.00046126716,0.40008667,2,4,contrary,coordinated,minor,major,part,synonym,random,or,opposite,unrelated,sister,different,not,unknown
2,hyp,minor,2,hyp,minor,stream,line,1.23,True,['stream'],['line'],1,1,8.222161,14.320385,16.941956,11.939792,9.697467,11.278468,13.838342,0.000144705,0.06440335,0.886017,0.005957031,0.000632704,0.0030748271,0.039770376,0.67279595,10,36,minor,coordinated,synonym,part,major,random,coordinate,or,contrary,and,coordination,side,section,surface
4,no-rel,random,4,no-rel,random,lieutenant,courage,0.54,True,['lieutenant'],['courage'],1,1,12.663553,13.661309,12.464036,11.093993,17.349508,11.619438,11.34022,0.00878955,0.023838919,0.00719975,0.0018294281,0.95290816,0.0030939495,0.0023401869,0.3689785,4,1,random,coordinated,contrary,minor,major,synonym,part,general,colonel,coordination,organized,specific,little,special
2,hyp,minor,4,no-rel,random,allow,return,1.08,False,['allow'],['return'],1,1,11.90831,12.847728,16.487967,9.276007,16.16952,11.696421,11.940782,0.0057521164,0.014716742,0.5607216,0.00041364986,0.4078002,0.004653774,0.005941963,1.2127439,10,29,minor,random,coordinated,synonym,contrary,major,no,part,limited,partial,in,little,positive,small
3,mero,part,3,mero,part,antler,deer,0.77,True,"['ant', '##ler']",['deer'],2,1,7.841291,12.348887,13.183074,19.48,12.180207,11.205431,11.220641,8.784333e-06,0.0007967698,0.001834913,0.9961747,0.0006730944,0.00025394285,0.0002578349,0.043735754,1,1,part,minor,coordinated,random,synonym,major,parts,portion,in,of,contrary,red,half,whole
4,no-rel,random,4,no-rel,random,monkey,humor,0.5,True,['monkey'],['humor'],1,1,10.438078,13.499433,18.261824,12.299965,19.669775,11.15352,12.2541275,7.841847e-05,0.0016747415,0.19598731,0.00050469104,0.8011124,0.0001603728,0.00048207951,0.7464684,4,7,random,minor,coordinated,part,synonym,major,contrary,related,general,unrelated,specific,face,good,secondary
2,hyp,minor,2,hyp,minor,recliner,seat,4.73,True,"['rec', '##liner']",['seat'],2,1,7.672042,8.735251,13.452147,8.417379,9.946505,6.2078457,11.641332,0.0025464941,0.007373755,0.82453716,0.0053658513,0.024758782,0.00058891193,0.13482901,0.8723416,1,16,minor,synonym,random,side,coordinated,bench,part,complementary,secondary,alternate,front,lesser,rear,booster
2,hyp,minor,2,hyp,minor,freckle,spot,4.83,True,"['fr', '##eck', '##le']",['spot'],3,1,6.689033,15.5136595,19.40953,8.49604,12.718528,9.922574,13.5948925,2.917316e-06,0.01983672,0.97594464,1.777283e-05,0.0012121589,7.401032e-05,0.0029117893,0.1840958,3,20,minor,coordinated,synonym,random,small,major,or,coordination,lesser,specific,part,complementary,red,gray
0,ant,contrary,2,hyp,minor,understand,accept,2.45,False,['understand'],['accept'],1,1,17.23539,16.42218,15.122653,9.329206,10.615258,12.924522,12.981241,0.62748325,0.27824652,0.075866885,0.00023120135,0.00083659554,0.00842202,0.008913513,1.3477508,5,11,contrary,coordinated,minor,synonym,major,random,part,complementary,or,not,and,coordination,opposite,coordinate
1,cohyp,coordinated,6,syn,synonym,universe,world,1.54,False,['universe'],['world'],1,1,13.220252,17.99017,17.979876,14.674334,11.956894,12.75011,11.477844,0.0041498123,0.48930234,0.48429132,0.017763479,0.0011731647,0.0025932728,0.00072662503,1.18857,3,9,coordinated,minor,part,contrary,major,random,synonym,alternate,parallel,coordinate,complementary,small,parts,unrelated
4,no-rel,random,4,no-rel,random,lobby,silk,0.6,True,['lobby'],['silk'],1,1,8.851647,17.576223,10.761857,12.450811,17.92784,10.576519,9.988004,6.6889996e-05,0.4115251,0.00045180877,0.00244601,0.58492637,0.0003753733,0.00020838882,1.0136718,4,2,random,coordinated,part,minor,major,synonym,contrary,coordination,organized,in,mixed,full,coordinate,all
2,hyp,minor,2,hyp,minor,teacher,professional,5.69,True,['teacher'],['professional'],1,1,9.4830675,12.501951,19.513023,9.863098,9.896804,9.902931,9.45918,4.400787e-05,0.000900772,0.99881446,6.4354004e-05,6.656007e-05,6.696916e-05,4.296908e-05,0.014830595,2,8,minor,coordinated,major,random,non,part,other,lesser,contrary,synonym,junior,unrelated,health,related
2,hyp,minor,2,hyp,minor,fault,failure,2.67,True,['fault'],['failure'],1,1,12.935556,16.542065,18.164234,11.816069,11.399971,13.577935,15.921939,0.0040544947,0.14935626,0.75634974,0.0013235776,0.0008730528,0.0077075856,0.08033526,1.1145175,8,7,minor,coordinated,synonym,major,contrary,part,random,coordination,partial,general,localized,synonymous,systematic,specific
2,hyp,minor,2,hyp,minor,orchid,flower,5.92,True,['orchid'],['flower'],1,1,7.9606385,13.641625,25.724428,12.276473,9.239825,11.459834,9.986406,1.9287702e-08,5.6559034e-06,0.999992,1.4441883e-06,6.931449e-08,6.3820767e-07,1.4623808e-07,0.0001566457,1,4,minor,coordinated,part,major,lesser,small,unrelated,another,garden,ornamental,sterile,synonym,australian,secondary
2,hyp,minor,2,hyp,minor,pluto,planet,5.0,True,['pluto'],['planet'],1,1,6.706624,13.691228,26.590467,8.15843,8.9872465,14.326315,7.5418696,2.3150148e-09,2.4999326e-06,0.9999927,9.887004e-09,2.2647209e-08,4.7178387e-06,5.336987e-09,0.00014145381,3,3,minor,dwarf,major,coordinated,natural,small,sister,smaller,new,multiple,artificial,other,triple,inner
1,cohyp,coordinated,2,hyp,minor,build,create,5.21,False,['build'],['create'],1,1,13.794758,14.541925,14.477853,8.258287,11.103704,13.761452,10.456562,0.16219279,0.34239095,0.32114112,0.00063910615,0.010998207,0.15687974,0.005757998,2.0217316,12,6,coordinated,minor,contrary,major,random,synonym,part,coordinate,complete,or,coordination,similar,unrelated,and
5,r-hyp,major,5,r-hyp,major,communication,language,3.23,True,['communication'],['language'],1,1,9.976401,15.919672,15.422601,13.031443,12.4093,17.97627,11.119401,0.00027545376,0.10499735,0.06387091,0.0058456967,0.003137929,0.8210088,0.0008638675,0.9100027,3,6,major,coordinated,minor,part,random,synonym,contrary,parts,main,general,specific,coordination,related,by
1,cohyp,coordinated,3,mero,part,intestine,stomach,1.23,False,"['int', '##est', '##ine']",['stomach'],3,1,11.983951,17.056316,13.440604,15.305887,9.158747,14.540522,13.667833,0.0047417153,0.75654703,0.020349422,0.13141175,0.00028116742,0.061127994,0.025540914,1.2251335,1,6,coordinated,part,major,synonym,minor,contrary,parts,random,or,and,partial,greater,/,related
3,mero,part,3,mero,part,sand,beach,2.85,True,['sand'],['beach'],1,1,10.628234,14.810546,10.581028,17.195444,12.622574,10.553391,11.192926,0.0012676076,0.08305004,0.0012091594,0.9017538,0.009313558,0.0011761999,0.0022296037,0.5505144,4,2,part,coordinated,random,synonym,contrary,minor,major,parts,full,at,of,in,whole,the
2,hyp,minor,2,hyp,minor,cut,injury,4.8,True,['cut'],['injury'],1,1,11.534752,16.24912,18.873602,13.6063795,12.900806,14.475901,15.130831,0.000581825,0.064895816,0.8953945,0.004618371,0.002280669,0.011018362,0.021210436,0.6504648,70,5,minor,coordinated,synonym,major,part,random,contrary,specific,off,=,no,side,general,other
1,cohyp,coordinated,2,hyp,minor,grit,courage,4.08,False,['grit'],['courage'],1,1,13.7199545,16.349588,14.44774,10.602003,12.884518,11.650344,12.002994,0.056423984,0.78252685,0.116825275,0.0024966327,0.024470236,0.0071226773,0.010134378,1.14326,4,1,coordinated,minor,contrary,random,synonym,major,part,coordination,or,and,necessary,little,specific,opposite
