pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
2,hyp,Ġsubclass,2,hyp,Ġsubclass,search,examine,4.15,True,['Ġsearch'],['Ġexamine'],1,1,49.827236,54.849644,55.247444,49.950336,54.473007,53.961746,54.560726,0.0015148587,0.2299196,0.34224612,0.0017133019,0.15776289,0.09461653,0.17222679,2.2261803,9,5,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġmajor,Ġpart,Ġcontrary,Ġcoordinate,Ġsystematic,Ġcomparable,Ġsimilar,Ġrelated,Ġindependent,Ġgeneral
4,no-rel,Ġrandom,4,no-rel,Ġrandom,destiny,stream,0.38,True,['Ġdestiny'],['Ġstream'],1,1,50.523148,55.333527,52.604317,51.17562,59.394882,52.6909,54.038506,0.00013691666,0.016810374,0.0010972272,0.00026291897,0.9758918,0.0011964615,0.004604229,0.19647475,3,10,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġsubclass,Ġpart,Ġcontrary,random,Ġrandomized,Ġarbitrary,Ġparallel,Ġunrelated,Ġseparate,Ġrandomly
2,hyp,Ġsubclass,2,hyp,Ġsubclass,doll,toy,5.93,True,['Ġdoll'],['Ġtoy'],1,1,51.19047,56.43475,60.875248,55.016064,52.911995,52.601692,57.270325,5.968699e-05,0.011309428,0.959234,0.0027372418,0.0003338318,0.0002447738,0.026081122,0.2988685,2,8,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġrelated,Ġmajor,Ġsimilar,Ġcontrary,Ġcoordinate,Ġcomparable,Ġclass,Ġtype,Ġother
4,no-rel,Ġrandom,4,no-rel,Ġrandom,attack,remove,1.14,True,['Ġattack'],['Ġremove'],1,1,49.47856,53.562485,55.03686,50.14865,56.871353,55.10903,54.364315,0.00042424444,0.025190772,0.11004116,0.00082914863,0.6890723,0.11827646,0.056165807,1.465191,15,9,Ġrandom,Ġmajor,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandomly,Ġcontrary,Ġcoordinate,Ġunrelated,Ġarbitrary,Ġpermanent,Ġsignificant,Ġgroup
0,ant,Ġcontrary,0,ant,Ġcontrary,joy,sorrow,0.69,True,['Ġjoy'],['Ġsorrow'],1,1,58.57309,55.785603,51.118,50.797035,51.59512,52.141785,53.67477,0.93233514,0.057409246,0.0005393464,0.0003912682,0.0008691168,0.0015013841,0.00695439,0.41396558,4,5,Ġcontrary,Ġcoordinated,Ġequivalent,Ġmajor,Ġrandom,Ġsubclass,Ġpart,Ġopposite,Ġcoordination,Ġor,Ġunrelated,Ġsimilar,Ġcontrast,Ġcomplement
2,hyp,Ġsubclass,2,hyp,Ġsubclass,citrus,tree,3.42,True,['Ġcitrus'],['Ġtree'],1,1,45.34983,54.497868,61.841595,53.641354,49.173546,51.284946,53.577633,6.873747e-08,0.0006458558,0.9987935,0.00027425608,3.146386e-06,2.5988524e-05,0.00025732545,0.015351994,2,7,Ġsubclass,Ġcoordinated,Ġpart,Ġequivalent,Ġrelated,Ġmajor,Ġfamily,Ġclass,Ġtype,Ġgroup,Ġcoordinate,Ġderived,Ġderivative,Ġcombination
3,mero,Ġpart,3,mero,Ġpart,flour,bread,0.25,True,['Ġflour'],['Ġbread'],1,1,47.762653,56.002445,54.789764,57.0133,51.845966,55.351166,55.44541,5.1195013e-05,0.1939652,0.057685047,0.53300744,0.0030380015,0.10112924,0.11112384,1.8928856,3,3,Ġpart,Ġcoordinated,Ġequivalent,Ġmajor,Ġsubclass,Ġrandom,Ġfor,Ġin,Ġparts,Ġcoordinate,Ġof,Ġcomponent,Ġor,Ġindependent
0,ant,Ġcontrary,0,ant,Ġcontrary,hope,despair,0.17,True,['Ġhope'],['Ġdespair'],1,1,60.240997,56.42889,51.632965,52.123528,52.98943,54.924057,55.128727,0.9669107,0.021370236,0.00017658975,0.00028841247,0.00068559946,0.004745353,0.005823118,0.2581671,9,3,Ġcontrary,Ġcoordinated,Ġequivalent,Ġmajor,Ġrandom,Ġopposite,Ġpart,Ġsubclass,Ġcounter,Ġcoordination,Ġunrelated,Ġopposed,Ġsimilar,Ġcontrast
3,mero,Ġpart,3,mero,Ġpart,picture,television,0.64,True,['Ġpicture'],['Ġtelevision'],1,1,49.029778,54.7775,49.373817,56.936947,54.119987,56.309704,53.463535,0.00021141075,0.066272184,0.00029822337,0.57433736,0.03433817,0.30673185,0.017810807,1.5185313,12,3,Ġpart,Ġmajor,Ġcoordinated,Ġrandom,Ġequivalent,Ġcoordinate,Ġfrom,Ġon,Ġparts,Ġmain,Ġfor,Ġsubclass,Ġcontrary,Ġin
2,hyp,Ġsubclass,2,hyp,Ġsubclass,phone,device,5.54,True,['Ġphone'],['Ġdevice'],1,1,50.595474,54.501446,63.17961,53.324417,53.685204,50.40606,56.608395,3.4201032e-06,0.00016997346,0.9982986,5.238465e-05,7.514353e-05,2.8299407e-06,0.001397711,0.01972377,4,5,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġpart,Ġrelated,Ġsimilar,Ġcontrary,Ġother,Ġmajor,Ġclass,Ġtype,Ġcoordinate,Ġlike
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,pour,spill,2.08,False,['Ġpour'],['Ġspill'],1,1,49.2103,53.995235,54.115932,48.286945,51.401432,52.692688,53.95923,0.0024208263,0.28975737,0.32692832,0.00096151396,0.02165509,0.07876718,0.2795097,1.9983572,6,10,Ġsubclass,Ġcoordinated,Ġequivalent,Ġmajor,Ġrandom,Ġcontrary,Ġpart,Ġor,Ġcoordinate,Ġsignificant,Ġcomparable,Ġrelated,major,Ġsimilar
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,extremity,leg,2.08,True,"['Ġextrem', 'ity']",['Ġleg'],2,1,52.734627,55.85752,52.590405,57.4465,55.102505,57.90583,55.16566,0.002993922,0.06799802,0.0025918244,0.33310452,0.031959265,0.5273096,0.03404279,1.6510026,5,9,Ġmajor,Ġpart,Ġcoordinated,Ġequivalent,Ġrandom,Ġcontrary,Ġsubclass,Ġmain,:,Ġopposite,Ġseparate,Ġminor,Ġof,Ġunrelated
3,mero,Ġpart,3,mero,Ġpart,bread,sandwich,1.31,True,['Ġbread'],['Ġsandwich'],1,1,47.719707,55.415897,53.79071,58.814697,51.921978,57.052227,55.823544,1.202674e-05,0.026458226,0.00520896,0.79184604,0.0008038422,0.13589694,0.039773993,1.0295689,3,3,Ġpart,Ġmajor,Ġequivalent,Ġcoordinated,Ġsubclass,Ġrandom,part,major,Ġparts,Ġof,Ġcoordinate,Ġtype,Ġcomponent,Ġa
6,syn,Ġequivalent,1,cohyp,Ġcoordinated,chamber,cell,3.0,False,['Ġchamber'],['Ġcell'],1,1,52.393967,57.92205,57.04341,56.107983,53.148064,55.112522,58.943645,0.0008972552,0.22580434,0.09378732,0.036803797,0.0019072874,0.013600962,0.627199,1.513085,6,7,Ġequivalent,Ġcoordinated,Ġsubclass,Ġpart,Ġmajor,Ġrandom,Ġor,Ġsimilar,Ġcontrary,Ġcomparable,Ġcoordinate,Ġindependent,Ġorganized,Ġcorresponding
2,hyp,Ġsubclass,2,hyp,Ġsubclass,demand,request,3.91,True,['Ġdemand'],['Ġrequest'],1,1,53.994507,53.59076,57.062958,51.228107,50.157764,52.988224,56.431293,0.028520392,0.019046279,0.6134325,0.0017935912,0.00061500614,0.010426353,0.32616585,1.3064395,11,5,Ġsubclass,Ġequivalent,Ġcontrary,Ġcoordinated,Ġmajor,Ġpart,Ġrandom,Ġcoordinate,Ġcomparable,Ġsimilar,Ġrelated,Ġor,Ġspecific,Ġalternative
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,meal,supper,1.77,True,['Ġmeal'],['Ġsupper'],1,1,49.93542,53.929276,51.370995,53.913525,49.626484,57.15807,55.02862,0.0006072975,0.032954182,0.0025518977,0.03243919,0.0004458943,0.8320664,0.09893512,0.9070015,3,2,Ġmajor,Ġequivalent,Ġcoordinated,Ġpart,Ġsubclass,Ġcontrary,Ġrandom,Ġcomparable,Ġmain,major,:,Ġsignificant,Ġcoordinate,Ġsimilar
4,no-rel,Ġrandom,1,cohyp,Ġcoordinated,stir,turn,2.86,False,['Ġstir'],['Ġturn'],1,1,51.377148,56.486042,54.98959,50.22016,56.84944,52.73585,54.394485,0.0021450408,0.35497695,0.07948756,0.00067447027,0.51053154,0.008346667,0.043837797,1.5974971,11,38,Ġrandom,Ġcoordinated,Ġsubclass,Ġequivalent,Ġmajor,Ġcontrary,Ġpart,Ġcoordinate,Ġrandomly,Ġarbitrary,Ġrandomized,random,Ġcoordinating,Ġopposite
2,hyp,Ġsubclass,4,no-rel,Ġrandom,accelerate,build,0.57,False,['Ġaccelerate'],['Ġbuild'],1,1,49.825214,56.14889,58.324425,53.14038,58.069683,53.925556,54.25879,0.00010584092,0.059018977,0.51977307,0.0029134806,0.40288478,0.006388655,0.008915191,1.3932743,2,12,Ġsubclass,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġcoordinate,Ġgroup,Ġteam,Ġcontrary,Ġthe,Ġrandomized,Ġparallel,Ġversion
2,hyp,Ġsubclass,2,hyp,Ġsubclass,reminiscence,memory,4.09,True,"['Ġrem', 'in', 'isc', 'ence']",['Ġmemory'],4,1,51.08494,54.647186,60.863552,53.069305,52.345913,52.06004,55.892204,5.610351e-05,0.0019772113,0.99034494,0.00040812028,0.00019798067,0.00014875432,0.00686685,0.09068209,2,5,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġmajor,Ġrelated,Ġcontrary,Ġor,Ġtype,Ġclass,Ġgroup,Ġsimilar,Ġcoordinate
2,hyp,Ġsubclass,2,hyp,Ġsubclass,religion,belief,4.58,True,['Ġreligion'],['Ġbelief'],1,1,52.526787,55.428646,61.630974,53.48506,52.168503,54.91325,58.094845,0.00010766371,0.0019603376,0.9682055,0.00028070027,7.5243435e-05,0.001170839,0.028199814,0.22510639,2,2,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġpart,Ġrelated,Ġcontrary,Ġrandom,Ġor,Ġother,Ġsimilar,Ġgroup,Ġcoordinate,Ġclass
6,syn,Ġequivalent,3,mero,Ġpart,gauze,bandage,4.9,False,"['Ġgau', 'ze']","['Ġband', 'age']",2,2,48.755024,57.07711,58.421936,53.411354,53.255302,53.299328,58.846798,2.2555934e-05,0.092789106,0.35607985,0.0023739922,0.0020309861,0.0021223985,0.5445811,1.3842549,2,3,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġrandom,Ġsimilar,Ġcoordinate,Ġcomparable,Ġrelated,Ġor,Ġtype,Ġalternate,Ġother
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,tissue,skin,2.62,True,['Ġtissue'],['Ġskin'],1,1,50.039673,54.274616,51.7284,55.857933,51.563507,58.35229,54.636612,0.00021783667,0.0150433155,0.0011790614,0.07327727,0.0009998246,0.88767755,0.021605099,0.6635736,3,10,Ġmajor,Ġpart,Ġequivalent,Ġcoordinated,Ġsubclass,Ġrandom,ĠMajor,Ġcontrary,Ġmain,Ġof,major,Ġcomparable,:,Ġsignificant
2,hyp,Ġsubclass,2,hyp,Ġsubclass,pinch,touch,4.85,True,['Ġpinch'],['Ġtouch'],1,1,50.943604,57.28575,59.074055,50.832844,53.10822,51.233536,57.505146,0.0002135086,0.12127609,0.72514606,0.00019112305,0.0018599275,0.00028531946,0.15102787,1.1424031,12,27,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġcoordinate,Ġsimilar,Ġmajor,Ġcontrary,Ġpart,Ġor,Ġother,Ġrelated,Ġcomparable,Ġspecific
4,no-rel,Ġrandom,4,no-rel,Ġrandom,destroy,taste,0.2,True,['Ġdestroy'],['Ġtaste'],1,1,53.366558,55.47192,55.645325,50.60378,57.44195,52.475403,54.587677,0.01223801,0.10047497,0.11949963,0.00077241554,0.72049636,0.005019807,0.041498844,1.354672,4,13,Ġrandom,Ġsubclass,Ġcoordinated,Ġequivalent,Ġcontrary,Ġmajor,Ġpart,Ġsimilar,Ġdifferent,Ġthe,Ġunrelated,Ġarbitrary,Ġcoordinate,Ġspecific
4,no-rel,Ġrandom,0,ant,Ġcontrary,build,break,0.64,False,['Ġbuild'],['Ġbreak'],1,1,48.314064,53.594395,53.529522,49.195004,55.763542,54.081184,53.24014,0.00039056956,0.07672146,0.071902335,0.0009425091,0.67137575,0.124832295,0.05383511,1.5587432,12,75,Ġrandom,Ġmajor,Ġcoordinated,Ġsubclass,Ġequivalent,Ġpart,Ġcoordinate,Ġcontrary,major,Ġunrelated,Ġsignificant,random,Ġcode,Ġcoordination
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,brand,type,3.43,False,['Ġbrand'],['Ġtype'],1,1,50.668663,54.757153,60.085075,53.651394,53.118347,50.93636,55.94691,7.950563e-05,0.004742489,0.97699827,0.0015695726,0.0009210478,0.0001039099,0.0155851785,0.1893482,10,8,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġmajor,Ġcontrary,Ġcoordinate,Ġvariant,Ġrelated,Ġsimilar,Ġcomponent,Ġsubset,Ġspecific
3,mero,Ġpart,3,mero,Ġpart,tree,forest,0.5,True,['Ġtree'],['Ġforest'],1,1,48.676357,55.60106,53.938015,59.18185,54.45537,56.793205,54.243046,2.4002757e-05,0.024412982,0.004627751,0.87647355,0.007763459,0.080419876,0.0062783165,0.72651464,7,3,Ġpart,Ġmajor,Ġcoordinated,Ġrandom,Ġequivalent,Ġsubclass,Ġin,Ġparts,part,Ġof,Ġcoordinate,Ġtype,Ġorganized,Ġor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,capture,seize,5.5,True,['Ġcapture'],['Ġseize'],1,1,50.909283,54.816494,56.734562,49.246937,52.089264,55.172672,55.913624,0.0016311379,0.08116541,0.5525573,0.0003094162,0.0053082337,0.115893014,0.24313553,1.6821351,11,8,Ġsubclass,Ġequivalent,Ġmajor,Ġcoordinated,Ġrandom,Ġcontrary,Ġcoordinate,Ġpart,Ġcomparable,Ġsimilar,Ġsignificant,Ġor,Ġrelated,Ġother
1,cohyp,Ġcoordinated,2,hyp,Ġsubclass,grab,touch,4.3,False,['Ġgrab'],['Ġtouch'],1,1,49.022076,54.25439,54.00315,47.149406,53.00126,51.166992,53.689137,0.0019904077,0.37265557,0.28986487,0.0003059512,0.10643376,0.017000725,0.21174873,1.9881346,8,27,Ġcoordinated,Ġsubclass,Ġequivalent,Ġrandom,Ġmajor,Ġcontrary,Ġcoordinate,Ġpart,Ġor,Ġsignificant,Ġsimultaneous,Ġrelated,Ġdeliberate,Ġcritical
2,hyp,Ġsubclass,3,mero,Ġpart,nucleus,atom,1.15,False,['Ġnucleus'],['Ġatom'],1,1,50.845234,57.032547,58.16106,57.400414,52.05038,54.811993,57.475445,0.00028505304,0.13868888,0.42869532,0.20035677,0.00095129304,0.015054528,0.21596816,1.9653978,6,2,Ġsubclass,Ġequivalent,Ġpart,Ġcoordinated,Ġmajor,Ġrandom,Ġcoordinate,Ġof,Ġcontrary,Ġrelated,Ġor,Ġsimilar,Ġcomparable,Ġcore
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,flower,orchid,2.15,True,['Ġflower'],"['Ġor', 'chid']",1,2,47.48041,53.573116,51.38338,54.14563,51.25711,59.260803,53.20886,7.5589255e-06,0.0033457088,0.00037453993,0.0059309965,0.00033011075,0.9876867,0.0023243043,0.117587104,4,1,Ġmajor,Ġpart,Ġcoordinated,Ġequivalent,Ġsubclass,Ġrandom,major,ĠMajor,Ġminor,Ġmain,:,Ġsignificant,Ġcomparable,Ġsimilar
4,no-rel,Ġrandom,4,no-rel,Ġrandom,hockey,sentence,0.71,True,['Ġhockey'],['Ġsentence'],1,1,50.863876,54.503353,54.003944,51.859337,56.48996,52.44439,54.03341,0.0026946191,0.1025893,0.06226036,0.0072915587,0.74795306,0.0130889695,0.06412213,1.3105384,2,4,Ġrandom,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġpart,Ġcontrary,Ġunrelated,Ġseparate,Ġa,Ġnested,Ġconcurrent,Ġcomplete,Ġarbitrary
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,perfume,deodorant,2.64,True,['Ġperfume'],"['Ġde', 'odor', 'ant']",1,3,53.30873,58.647423,57.831314,53.885834,52.88858,57.099976,58.561253,0.0018549094,0.3862665,0.17078729,0.0033033546,0.0012185785,0.08219384,0.3543756,1.8480716,4,1,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġpart,Ġsimilar,Ġor,Ġcontrary,Ġrandom,Ġcomparable,Ġrelated,Ġcoordinate,Ġcombined,Ġand
2,hyp,Ġsubclass,2,hyp,Ġsubclass,recommend,advise,4.0,True,['Ġrecommend'],['Ġadvise'],1,1,52.954765,55.776104,58.35417,52.165062,50.88822,54.880352,56.497723,0.0035576664,0.05976639,0.78722274,0.0016151074,0.00045048128,0.024402644,0.12298496,1.066123,3,3,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġcontrary,Ġpart,Ġrandom,Ġcoordinate,Ġsimilar,Ġcomparable,Ġor,Ġrelated,Ġspecial,Ġsystematic
5,r-hyp,Ġmajor,3,mero,Ġpart,sister,sorority,1.07,False,['Ġsister'],"['Ġsor', 'ority']",1,2,50.781887,56.799057,54.095974,58.301666,54.708107,60.202805,57.00273,6.5872606e-05,0.027035134,0.001811317,0.12147962,0.0033407232,0.813125,0.033142343,0.9607439,4,1,Ġmajor,Ġpart,Ġequivalent,Ġcoordinated,Ġrandom,Ġsubclass,major,Ġparts,Ġof,Ġor,Ġin,part,Ġsignificant,Ġminor
2,hyp,Ġsubclass,0,ant,Ġcontrary,answer,question,0.82,False,['Ġanswer'],['Ġquestion'],1,1,52.14154,53.589733,58.106503,55.260586,55.57462,54.841595,55.833397,0.001986531,0.008453517,0.77382976,0.044944804,0.061526544,0.02956065,0.079698145,1.2519677,15,11,Ġsubclass,Ġequivalent,Ġrandom,Ġpart,Ġmajor,Ġcoordinated,Ġcontrary,Ġrelated,Ġsimilar,Ġunrelated,Ġspecific,Ġthe,Ġa,Ġmain
2,hyp,Ġsubclass,2,hyp,Ġsubclass,bone,tissue,1.23,True,['Ġbone'],['Ġtissue'],1,1,48.52633,54.991516,59.740078,52.188656,53.71832,48.604893,53.57429,1.33046315e-05,0.008546689,0.9864433,0.00051824027,0.002392519,1.4392048e-05,0.0020715955,0.1235481,6,3,Ġsubclass,Ġcoordinated,Ġrandom,Ġequivalent,Ġpart,Ġrelated,Ġcoordinate,Ġsimilar,Ġmajor,related,Ġcontrary,Ġcomponent,Ġunrelated,Ġlike
2,hyp,Ġsubclass,2,hyp,Ġsubclass,quotient,amount,4.42,True,"['Ġquot', 'ient']",['Ġamount'],2,1,50.45055,54.496616,61.618958,51.396133,53.601383,52.169586,58.13745,1.3675125e-05,0.0007818359,0.96896714,3.5204077e-05,0.0003193896,7.6295546e-05,0.029806435,0.20869826,2,7,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġmajor,Ġpart,Ġcoordinate,Ġcontrary,Ġclass,Ġrelated,Ġcomparable,Ġsimilar,Ġor,Ġtype
6,syn,Ġequivalent,6,syn,Ġequivalent,way,path,4.67,True,['Ġway'],['Ġpath'],1,1,53.367233,55.71173,56.80552,54.84301,51.70347,56.285767,56.867516,0.010125111,0.105585,0.3152306,0.044291608,0.0019179438,0.18745746,0.3353923,2.1324449,13,4,Ġequivalent,Ġsubclass,Ġmajor,Ġcoordinated,Ġpart,Ġcontrary,Ġrandom,Ġcoordinate,Ġsimilar,Ġor,Ġcomparable,Ġdifferent,major,Ġmain
2,hyp,Ġsubclass,2,hyp,Ġsubclass,daughter,female,4.8,True,['Ġdaughter'],['Ġfemale'],1,1,50.178734,53.70282,54.882866,52.88832,52.493107,54.10138,53.84914,0.0038421839,0.13033745,0.4241864,0.057721402,0.038877435,0.19416077,0.15087433,2.2292423,1,5,Ġsubclass,Ġmajor,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġcontrary,Ġunrelated,Ġcomparable,Ġsimilar,Ġcoordinate,Ġrelated,Ġor,Ġother
1,cohyp,Ġcoordinated,3,mero,Ġpart,eyeball,eye,2.17,False,"['Ġeyeb', 'all']",['Ġeye'],2,1,52.66656,56.32701,54.275635,54.66176,49.59845,51.854477,54.191074,0.01744774,0.67834777,0.08720693,0.12830463,0.0008114753,0.0077456073,0.08013585,1.5231733,2,6,Ġcoordinated,Ġpart,Ġsubclass,Ġequivalent,Ġcontrary,Ġmajor,Ġrandom,Ġcoordinate,Ġor,Ġsimilar,Ġopposite,Ġcomparable,Ġsynchronized,Ġmain
0,ant,Ġcontrary,0,ant,Ġcontrary,son,daughter,0.91,True,['Ġson'],['Ġdaughter'],1,1,58.06198,56.81226,51.58544,52.537384,49.20131,52.347633,54.657696,0.75256896,0.21567467,0.0011582995,0.0030008499,0.0001067592,0.0024821989,0.025008287,0.97835153,2,1,Ġcontrary,Ġcoordinated,Ġequivalent,Ġpart,Ġmajor,Ġsubclass,Ġopposite,Ġcoordination,Ġrandom,Ġor,Ġcoordinate,Ġsuperior,Ġcounter,Ġsimilar
4,no-rel,Ġrandom,4,no-rel,Ġrandom,restroom,communication,0.14,True,['Ġrestroom'],['Ġcommunication'],1,1,49.90788,53.02739,56.173332,51.328995,57.08291,52.319405,52.65748,0.00052992953,0.011995113,0.27878532,0.00219483,0.69229937,0.0059092236,0.0082861725,1.083766,1,3,Ġrandom,Ġsubclass,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġcontrary,random,Ġarbitrary,Ġclass,Ġstrategic,Ġcoordinate,Ġrandomized,Ġspecific
1,cohyp,Ġcoordinated,5,r-hyp,Ġmajor,light,aura,2.67,False,['Ġlight'],['Ġaura'],1,1,50.284084,55.949192,54.122017,53.47333,55.061604,52.098934,53.99446,0.001900645,0.5485624,0.08824579,0.046128936,0.22581421,0.011670254,0.07767784,1.8522383,47,3,Ġcoordinated,Ġrandom,Ġsubclass,Ġequivalent,Ġpart,Ġmajor,Ġcontrary,Ġcoordinate,Ġvariable,Ġperiodic,Ġcoded,Ġcomponent,Ġwave,Ġor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,siren,signal,4.92,True,"['Ġs', 'iren']",['Ġsignal'],2,1,50.067787,54.754555,60.976513,51.919464,52.36197,50.79231,57.505463,1.7706068e-05,0.0019211419,0.96765715,0.000112796384,0.00017557903,3.6540783e-05,0.030079009,0.21977407,5,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġpart,Ġrelated,Ġmajor,Ġcoordinate,Ġsimilar,Ġtype,Ġclass,Ġcontrary,Ġcoordination,Ġother
2,hyp,Ġsubclass,2,hyp,Ġsubclass,pill,medication,4.7,True,['Ġpill'],['Ġmedication'],1,1,50.176155,55.410976,60.58404,56.827465,52.77787,52.869873,56.788437,2.8690501e-05,0.00538508,0.95022357,0.022200633,0.00038694448,0.0004242335,0.021350874,0.3605944,5,2,Ġsubclass,Ġpart,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġrelated,Ġcoordinate,Ġclass,Ġsimilar,Ġtype,part,Ġother,Ġor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,leather,material,5.54,True,['Ġleather'],['Ġmaterial'],1,1,46.681984,53.035896,63.285637,52.08978,51.870815,49.038902,54.645313,6.15208e-08,3.5358273e-05,0.9997625,1.372769e-05,1.10281535e-05,6.49559e-07,0.00017678767,0.0034876298,2,11,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġrelated,Ġclass,Ġmajor,Ġtype,Ġderivative,Ġderived,like,Ġalternate,Ġbased
3,mero,Ġpart,3,mero,Ġpart,shelf,counter,1.91,True,['Ġshelf'],['Ġcounter'],1,1,53.07361,57.78166,57.022472,58.568443,53.888874,54.345406,57.867943,0.00187338,0.20763758,0.09718422,0.45603943,0.0042334194,0.00668283,0.22634916,1.8981107,2,13,Ġpart,Ġequivalent,Ġcoordinated,Ġsubclass,Ġor,Ġmajor,Ġrandom,Ġcontrary,Ġcoordinate,",",part,Ġof,Ġsimilar,Ġcomponent
2,hyp,Ġsubclass,2,hyp,Ġsubclass,skin,tissue,4.7,True,['Ġskin'],['Ġtissue'],1,1,47.779957,55.27108,60.7516,52.216587,54.0089,49.437943,54.759693,2.3067623e-06,0.0041338652,0.992008,0.00019489776,0.0011700336,1.2107566e-05,0.0024789274,0.079713255,10,3,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġpart,Ġrelated,Ġcoordinate,Ġmajor,related,like,Ġunrelated,Ġcomponent,Ġsimilar,Ġanalogous
6,syn,Ġequivalent,6,syn,Ġequivalent,damage,harm,4.38,True,['Ġdamage'],['Ġharm'],1,1,55.07825,54.783447,57.3844,52.104412,52.72855,56.286964,59.192936,0.01307036,0.0097332075,0.1311702,0.00066798355,0.0012468823,0.0437749,0.8003364,1.0050564,7,4,Ġequivalent,Ġsubclass,Ġmajor,Ġcontrary,Ġcoordinated,Ġrandom,Ġpart,Ġrelated,Ġor,Ġcomparable,Ġsimilar,Ġother,Ġsignificant,Ġserious
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,take,kidnap,4.4,True,['Ġtake'],['Ġkidnap'],1,1,50.279675,53.56318,53.27453,50.86498,54.455055,55.394966,52.012867,0.0034877274,0.09301445,0.06969331,0.0062623443,0.2269276,0.5808787,0.019735968,1.7133824,44,1,Ġmajor,Ġrandom,Ġcoordinated,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,major,Ġspecial,Ġa,Ġsimultaneous,Ġsignificant,Ġserious,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,buzz,fly,1.92,True,['Ġbuzz'],['Ġfly'],1,1,48.04182,57.38386,57.781975,53.067722,53.207165,51.06898,55.422314,3.295191e-05,0.37590444,0.5597265,0.0050188242,0.0057698046,0.0006800796,0.052867416,1.3123488,6,20,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġpart,Ġcoordinate,Ġtype,Ġor,Ġmajor,Ġsimilar,Ġlike,Ġcomponent,Ġclass,like
1,cohyp,Ġcoordinated,5,r-hyp,Ġmajor,forest,jungle,3.2,False,['Ġforest'],['Ġjungle'],1,1,53.24826,59.016655,57.358368,52.959225,52.58925,54.628235,57.004128,0.00232564,0.7442595,0.14175536,0.0017418703,0.0012031986,0.009243953,0.099470615,1.1583258,3,3,Ġcoordinated,Ġsubclass,Ġequivalent,Ġmajor,Ġcontrary,Ġpart,Ġrandom,Ġor,Ġsimilar,Ġorganized,Ġcomparable,Ġcoordinate,Ġgeneralized,Ġand
2,hyp,Ġsubclass,2,hyp,Ġsubclass,bend,turn,4.25,True,['Ġbend'],['Ġturn'],1,1,53.26922,57.874332,59.889187,54.053833,55.743736,55.916576,57.920288,0.0010164699,0.10164128,0.7622726,0.002227657,0.012071576,0.014349194,0.10642127,1.1722621,12,38,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġpart,Ġcontrary,Ġcoordinate,Ġor,Ġrelated,major,Ġsimilar,Ġspecific,Ġindependent
