pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
0,false,0,false,flatworm,pendant,True,"['Ġflat', 'worm']","['Ġp', 'endant']",2,2,0.9999857,3.992609e-06,5.4513307e-06,4.835326e-06,0.00027285446,1,3
3,sibl,3,sibl,mantis,cricket,True,"['Ġm', 'antis']",['Ġcricket'],2,1,1.109028e-05,7.0971866e-05,6.1952933e-06,0.9999118,0.0013951546,1,3
0,false,0,false,martin,electroplate,True,"['Ġmart', 'in']","['Ġelectro', 'plate']",2,2,0.9999852,4.5731485e-06,5.1842803e-06,5.148005e-06,0.00028407839,5,2
0,false,0,false,porcupine,rayon,True,"['Ġpor', 'cup', 'ine']","['Ġray', 'on']",3,2,0.99998474,5.1394427e-06,5.5917553e-06,4.473524e-06,0.00028928908,1,1
3,sibl,3,sibl,tobacco,saxifrage,True,['Ġtobacco'],"['Ġsax', 'if', 'rage']",1,3,8.887077e-06,3.581594e-05,6.4884575e-06,0.99994886,0.00086368975,2,1
3,sibl,3,sibl,cassava,indigo,True,"['Ġcass', 'ava']","['Ġind', 'igo']",2,2,8.970633e-06,3.6206475e-05,6.338241e-06,0.9999485,0.0008683132,3,4
3,sibl,3,sibl,henbane,coriander,True,"['Ġhen', 'bane']","['Ġcor', 'i', 'ander']",2,3,8.877901e-06,3.401722e-05,6.552568e-06,0.9999505,0.00083811657,1,3
3,sibl,3,sibl,violet,lentil,True,['Ġviolet'],"['Ġlent', 'il']",1,2,1.0131301e-05,3.256369e-05,6.017706e-06,0.99995124,0.0008281077,3,3
0,false,2,mero,sleeper,roomette,False,['Ġsleeper'],"['Ġro', 'omet', 'te']",1,3,0.9999778,5.5039754e-06,1.35251885e-05,3.1908137e-06,0.0004051619,9,1
3,sibl,3,sibl,honeybee,mantis,True,"['Ġhoney', 'bee']","['Ġm', 'antis']",2,2,9.55882e-06,0.0001469029,7.4760983e-06,0.9998361,0.0023936527,1,1
0,false,0,false,refinery,range,True,['Ġrefinery'],['Ġrange'],1,1,0.9999815,3.0500078e-06,4.3028253e-06,1.1131915e-05,0.00034241998,1,17
3,sibl,3,sibl,wallaby,lorikeet,True,"['Ġwall', 'aby']","['Ġl', 'or', 'ike', 'et']",2,4,1.2331495e-05,6.334149e-05,6.1212286e-06,0.9999182,0.0013084658,1,1
0,false,0,false,refinery,turbot,True,['Ġrefinery'],"['Ġturb', 'ot']",1,2,0.99984956,3.9552615e-06,0.00013170125,1.4834461e-05,0.0022236563,1,2
0,false,0,false,mina,turnup,True,"['Ġmin', 'a']","['Ġturn', 'up']",2,2,0.9999827,6.120929e-06,5.323486e-06,5.897751e-06,0.00032665383,1,1
0,false,0,false,refinery,padauk,True,['Ġrefinery'],"['Ġpad', 'au', 'k']",1,3,0.999972,2.9184591e-06,5.3990316e-06,1.9764948e-05,0.0004975849,1,1
3,sibl,3,sibl,holly,ginkgo,True,"['Ġh', 'olly']","['Ġg', 'ink', 'go']",2,3,8.248491e-06,3.4296947e-05,6.6385333e-06,0.99995077,0.0008331017,2,1
0,false,0,false,magpie,rushlight,True,"['Ġmag', 'pie']","['Ġrush', 'light']",2,2,0.99998486,5.0203303e-06,4.9177147e-06,5.224765e-06,0.00028861014,3,1
3,sibl,3,sibl,serow,zebu,True,"['Ġser', 'ow']","['Ġz', 'eb', 'u']",2,3,1.3686557e-05,5.3243133e-05,5.2837686e-06,0.99992776,0.0011738695,1,1
0,false,0,false,mint,blackface,True,['Ġmint'],"['Ġblack', 'face']",1,2,0.9999852,4.368826e-06,4.3816317e-06,5.931689e-06,0.00028000987,8,1
0,false,0,false,mint,pneumatophore,True,['Ġmint'],"['Ġpneum', 'at', 'oph', 'ore']",1,4,0.9999858,4.2078127e-06,5.153077e-06,4.9076884e-06,0.00027285714,8,1
3,sibl,3,sibl,watercress,sesame,True,"['Ġwater', 'c', 'ress']","['Ġs', 'esame']",3,2,8.836588e-06,3.1516644e-05,7.0734372e-06,0.99995255,0.00080910226,3,1
1,hypo,1,hypo,brahman,ruminant,True,"['Ġbra', 'h', 'man']","['Ġr', 'umin', 'ant']",3,3,1.040002e-05,0.9999453,2.968001e-05,1.4667555e-05,0.00093299884,4,2
3,sibl,3,sibl,henbane,monarda,True,"['Ġhen', 'bane']","['Ġmon', 'ard', 'a']",2,3,8.200199e-06,4.681076e-05,5.9183744e-06,0.9999391,0.0010024809,1,1
1,hypo,1,hypo,verbena,plant,True,"['Ġverb', 'ena']",['Ġplant'],2,1,7.968334e-06,0.99995315,2.1995336e-05,1.686293e-05,0.0008102462,1,10
3,sibl,3,sibl,songbird,thoroughbred,True,"['Ġsong', 'bird']","['Ġthorough', 'bred']",2,2,1.4256307e-05,4.044153e-05,5.6227746e-06,0.9999397,0.0010047777,1,4
0,false,0,false,chamaeleon,whipping,True,"['Ġch', 'ama', 'ele', 'on']",['Ġwhipping'],4,1,0.9999714,5.7628777e-06,1.9378856e-05,3.4284653e-06,0.0005071963,2,11
0,false,0,false,hopper,gill,True,"['Ġho', 'pper']","['Ġg', 'ill']",2,2,0.9911686,0.00017230045,0.008638179,2.0921325e-05,0.07437939,5,4
0,false,0,false,refinery,nerd,True,['Ġrefinery'],['Ġnerd'],1,1,0.99997306,3.4811567e-06,3.6091683e-06,1.9949093e-05,0.00047888476,1,2
0,false,0,false,marmoset,goniometer,True,"['Ġmar', 'mos', 'et']","['Ġg', 'oni', 'ometer']",3,3,0.9999845,5.3269387e-06,5.5590167e-06,4.545691e-06,0.00029321932,1,1
3,sibl,3,sibl,duckweed,tulip,True,"['Ġduck', 'weed']","['Ġtul', 'ip']",2,2,8.947302e-06,3.421364e-05,6.1173723e-06,0.99995077,0.00083458074,1,1
3,sibl,3,sibl,wallaby,poodle,True,"['Ġwall', 'aby']","['Ġp', 'oodle']",2,2,1.1259526e-05,5.9117694e-05,5.2454125e-06,0.9999244,0.0012164998,1,1
3,sibl,3,sibl,wren,lorikeet,True,"['Ġw', 'ren']","['Ġl', 'or', 'ike', 'et']",2,4,1.3516942e-05,8.05675e-05,6.7232586e-06,0.99989915,0.0015752336,2,1
0,false,0,false,refinery,fireguard,True,['Ġrefinery'],"['Ġfire', 'guard']",1,2,0.99997807,3.1494205e-06,3.6643903e-06,1.5094443e-05,0.00039703728,1,2
3,sibl,3,sibl,snowmobile,bicycle,True,"['Ġsnow', 'mobile']",['Ġbicycle'],2,1,1.751301e-05,0.0002166739,1.6084055e-05,0.9997497,0.0035312774,2,2
0,false,0,false,edentate,plait,True,"['Ġed', 'ent', 'ate']","['Ġpl', 'ait']",3,2,0.9999163,1.42730605e-05,6.455482e-05,4.812683e-06,0.0013339458,2,4
3,sibl,3,sibl,plumbago,licorice,True,"['Ġpl', 'umb', 'ago']","['Ġlic', 'or', 'ice']",3,3,8.637833e-06,3.225933e-05,6.592779e-06,0.99995255,0.0008085166,2,2
0,false,0,false,refinery,khama,True,['Ġrefinery'],"['Ġkh', 'ama']",1,2,0.99998105,2.921231e-06,4.435592e-06,1.1520335e-05,0.0003487519,1,1
3,sibl,3,sibl,teff,duckweed,True,"['Ġte', 'ff']","['Ġduck', 'weed']",2,2,7.708762e-06,3.8764847e-05,6.513803e-06,0.99994695,0.0008876931,1,1
3,sibl,3,sibl,chickweed,cardamom,True,"['Ġchick', 'weed']","['Ġcard', 'am', 'om']",2,3,9.263594e-06,3.192718e-05,6.6006655e-06,0.9999522,0.000814269,2,2
0,false,0,false,refinery,lambkill,True,['Ġrefinery'],"['Ġlamb', 'kill']",1,2,0.9999658,3.42858e-06,4.61659e-06,2.6081283e-05,0.0005904723,1,1
3,sibl,3,sibl,redbud,apricot,True,"['Ġred', 'b', 'ud']","['Ġapr', 'ic', 'ot']",3,3,7.840463e-06,3.2838925e-05,7.4590234e-06,0.99995184,0.0008186156,1,3
0,false,0,false,refinery,senegalese,True,['Ġrefinery'],"['Ġsen', 'eg', 'ales', 'e']",1,4,0.99997735,3.5563407e-06,4.1466797e-06,1.4858346e-05,0.0004094089,1,2
0,false,0,false,egret,particle,True,"['Ġeg', 'ret']",['Ġparticle'],2,1,0.999985,4.909716e-06,5.20196e-06,4.835848e-06,0.000284783,1,3
3,sibl,3,sibl,tobacco,rue,True,['Ġtobacco'],"['Ġr', 'ue']",1,2,8.643739e-06,2.990202e-05,7.314386e-06,0.9999541,0.0007857116,2,5
0,false,0,false,refinery,parakeet,True,['Ġrefinery'],"['Ġpar', 'ake', 'et']",1,3,0.99996364,4.766175e-06,3.8525327e-06,2.7740403e-05,0.000625929,1,1
3,sibl,3,sibl,gibbon,potoroo,True,"['Ġgib', 'bon']","['Ġpot', 'or', 'oo']",2,3,1.3810411e-05,4.3285538e-05,5.5289834e-06,0.9999374,0.0010372595,2,1
0,false,0,false,mint,nifedipine,True,['Ġmint'],"['Ġn', 'if', 'ed', 'ip', 'ine']",1,5,0.999985,4.599013e-06,4.2727484e-06,6.050249e-06,0.00028421427,8,1
3,sibl,3,sibl,wintergreen,ginseng,True,"['Ġwinter', 'green']","['Ġg', 'ins', 'eng']",2,3,4.4021504e-06,8.6059204e-05,3.4916575e-05,0.9998746,0.0019382932,3,2
3,sibl,3,sibl,chickpea,guar,True,"['Ġchick', 'pe', 'a']","['Ġgu', 'ar']",3,2,9.077307e-06,4.9100436e-05,7.989478e-06,0.99993384,0.0010855943,3,1
0,false,0,false,squealer,bowl,True,"['Ġsqu', 'eal', 'er']",['Ġbowl'],3,1,0.999982,4.0693462e-06,1.0421054e-05,3.5673902e-06,0.00033586586,2,12
1,hypo,1,hypo,starfish,animal,True,"['Ġstar', 'fish']",['Ġanimal'],2,1,9.742534e-06,0.99995303,2.1197155e-05,1.5970694e-05,0.0008134428,1,2
3,sibl,3,sibl,dandelion,mandrake,True,"['Ġd', 'andel', 'ion']","['Ġmand', 'rake']",3,2,7.1467175e-06,4.0904186e-05,6.813458e-06,0.99994516,0.0009144949,1,2
3,sibl,3,sibl,goldenseal,saxifrage,True,"['Ġgold', 'ense', 'al']","['Ġsax', 'if', 'rage']",3,3,7.496808e-06,4.0672443e-05,6.4683372e-06,0.9999454,0.00091113505,1,1
3,sibl,3,sibl,tobacco,strawberry,True,['Ġtobacco'],['Ġstrawberry'],1,1,9.216662e-06,3.300749e-05,9.2101345e-06,0.9999486,0.0008737405,2,3
3,sibl,3,sibl,tomato,basil,True,['Ġtomato'],['Ġbasil'],1,1,7.999715e-06,3.3600365e-05,8.559988e-06,0.9999498,0.00085128995,2,3
1,hypo,1,hypo,goose,chordate,True,['Ġgoose'],"['Ġchord', 'ate']",1,2,9.6045715e-06,0.99995136,2.3811635e-05,1.51629465e-05,0.00083852635,6,2
0,false,0,false,refinery,agnathan,True,['Ġrefinery'],"['Ġag', 'n', 'athan']",1,3,0.9999808,3.2683704e-06,4.154286e-06,1.1848169e-05,0.00035558143,1,1
0,false,0,false,mint,transcription,True,['Ġmint'],['Ġtranscription'],1,1,0.99998486,4.894419e-06,4.514561e-06,5.662625e-06,0.0002869604,8,5
1,hypo,1,hypo,hamster,vertebrate,True,"['Ġham', 'ster']","['Ġverte', 'brate']",2,2,1.0274107e-05,0.9999523,2.1703125e-05,1.5703732e-05,0.0008257815,1,2
3,sibl,3,sibl,sloth,opossum,True,"['Ġsl', 'oth']","['Ġop', 'oss', 'um']",2,3,1.0666822e-05,8.181786e-05,6.2048603e-06,0.9999013,0.0015367654,3,2
3,sibl,3,sibl,carabao,hart,True,"['Ġcar', 'ab', 'ao']","['Ġh', 'art']",3,2,1.4197933e-05,8.432177e-05,5.992407e-06,0.99989545,0.0016245253,1,3
0,false,0,false,mint,galleria,True,['Ġmint'],"['Ġgall', 'eria']",1,2,0.9999857,4.045981e-06,4.8716793e-06,5.399337e-06,0.00027357493,8,1
3,sibl,3,sibl,seedling,gazanium,True,"['Ġseed', 'ling']","['Ġg', 'az', 'anium']",2,3,6.276379e-06,5.71736e-05,9.5377345e-06,0.99992704,0.0011786066,1,0
3,sibl,3,sibl,stonecrop,soie,True,"['Ġstone', 'crop']","['Ġso', 'ie']",2,2,9.794386e-06,3.2956337e-05,7.055594e-06,0.9999502,0.0008462924,1,0
0,false,0,false,mint,side,True,['Ġmint'],['Ġside'],1,1,0.99998534,4.6706546e-06,5.547238e-06,4.4384847e-06,0.000279552,8,14
0,false,0,false,refinery,tettigoniid,True,['Ġrefinery'],"['Ġt', 'ett', 'ig', 'oni', 'id']",1,5,0.9999813,3.162237e-06,4.306757e-06,1.12392145e-05,0.0003463299,1,1
3,sibl,3,sibl,kudus,pronghorn,True,"['Ġk', 'ud', 'us']","['Ġpron', 'gh', 'orn']",3,3,1.2987487e-05,6.222133e-05,5.1434813e-06,0.99991965,0.001286467,1,1
3,sibl,3,sibl,ginger,woad,True,['Ġginger'],"['Ġw', 'oad']",1,2,8.365402e-06,3.358982e-05,6.6157227e-06,0.9999515,0.0008241226,6,2
0,false,0,false,refinery,forecaster,True,['Ġrefinery'],"['Ġfore', 'caster']",1,2,0.9999784,3.2222945e-06,3.8301473e-06,1.4520896e-05,0.00039220744,1,1
3,sibl,3,sibl,buckthorn,lilac,True,"['Ġbuck', 'th', 'orn']","['Ġlil', 'ac']",3,2,8.089546e-06,3.5057976e-05,6.9854987e-06,0.9999498,0.00084765226,3,2
3,sibl,3,sibl,dock,grain,True,['Ġdock'],['Ġgrain'],1,1,1.3440886e-05,3.5248202e-05,6.1598685e-06,0.99994516,0.0009246375,12,15
0,false,0,false,crow,acceptation,True,['Ġcrow'],"['Ġaccept', 'ation']",1,2,0.9999851,4.6689393e-06,6.1641813e-06,4.1103985e-06,0.00028440944,9,3
0,false,0,false,burro,brewpub,True,"['Ġbur', 'ro']","['Ġbrew', 'pub']",2,2,0.9999856,3.987301e-06,5.436591e-06,4.992099e-06,0.0002753269,1,1
1,hypo,1,hypo,budgerigar,parrot,True,"['Ġbud', 'ger', 'ig', 'ar']","['Ġpar', 'rot']",4,2,9.443035e-06,0.9999535,1.7139551e-05,1.9866267e-05,0.0008062682,1,3
0,false,0,false,refinery,schnorchel,True,['Ġrefinery'],"['Ġs', 'chn', 'or', 'chel']",1,4,0.9999819,2.8407312e-06,6.432862e-06,8.848991e-06,0.00033796395,1,1
3,sibl,3,sibl,haddock,zebra,True,"['Ġhad', 'd', 'ock']","['Ġz', 'ebra']",3,2,1.4379849e-05,4.3045417e-05,5.278052e-06,0.9999373,0.0010386222,2,1
0,false,0,false,crocodile,salvage,True,"['Ġcrocod', 'ile']",['Ġsalvage'],2,1,0.999984,5.0971094e-06,4.460008e-06,6.420966e-06,0.00030269063,1,5
3,sibl,3,sibl,hippopotamus,peccary,True,"['Ġhipp', 'opot', 'amus']","['Ġpe', 'cc', 'ary']",3,3,1.3790055e-05,6.8765745e-05,5.433371e-06,0.999912,0.0013954894,1,1
3,sibl,3,sibl,licorice,arnica,True,"['Ġlic', 'or', 'ice']","['Ġar', 'n', 'ica']",3,3,8.3839095e-06,3.0465406e-05,7.4992076e-06,0.9999536,0.00079301454,2,3
0,false,0,false,anteater,fringe,True,"['Ġante', 'ater']",['Ġfringe'],2,1,0.9999839,5.73079e-06,5.8402425e-06,4.5124816e-06,0.0003046736,6,8
0,false,0,false,mint,miniature,True,['Ġmint'],['Ġminiature'],1,1,0.99998474,4.589522e-06,4.233105e-06,6.278699e-06,0.00028720585,8,3
0,false,0,false,cockatiel,reticule,True,"['Ġcock', 'ati', 'el']","['Ġret', 'ic', 'ule']",3,3,0.9999831,6.24215e-06,6.9494704e-06,3.8427916e-06,0.0003207235,1,2
0,false,0,false,refinery,erewhon,True,['Ġrefinery'],"['Ġe', 'rew', 'hon']",1,3,0.9999825,3.098606e-06,4.4201943e-06,1.0024721e-05,0.0003270809,1,1
0,false,0,false,mint,iceboat,True,['Ġmint'],"['Ġice', 'boat']",1,2,0.99998486,4.1490252e-06,3.969818e-06,7.0066408e-06,0.00028722326,8,2
0,false,0,false,refinery,vulcaniser,True,['Ġrefinery'],"['Ġvul', 'can', 'iser']",1,3,0.99997914,3.2860953e-06,3.932154e-06,1.3610073e-05,0.00038048066,1,1
3,sibl,3,sibl,pineapple,nasturtium,True,['Ġpineapple'],"['Ġn', 'ast', 'urt', 'ium']",1,4,8.9249215e-06,3.218015e-05,6.381262e-06,0.99995255,0.0008085172,2,3
0,false,0,false,raccoon,invertase,True,"['Ġrac', 'coon']","['Ġin', 'vert', 'ase']",2,3,0.99998534,4.5219485e-06,6.0680777e-06,4.1066814e-06,0.0002800843,2,1
3,sibl,3,sibl,pineapple,sainfoin,True,['Ġpineapple'],"['Ġs', 'ain', 'fo', 'in']",1,4,9.8481305e-06,2.9858189e-05,6.3095385e-06,0.999954,0.0007879801,2,1
0,false,0,false,thrush,pulpit,True,"['Ġthr', 'ush']","['Ġpul', 'pit']",2,2,0.9999777,6.2631475e-06,1.2475716e-05,3.4616305e-06,0.00040627524,3,1
3,sibl,3,sibl,pennyroyal,stonecrop,True,"['Ġpenny', 'roy', 'al']","['Ġstone', 'crop']",3,2,1.0766861e-05,3.7343423e-05,6.516875e-06,0.9999454,0.00091799704,2,1
0,false,0,false,mint,hessian,True,['Ġmint'],"['Ġhe', 'ss', 'ian']",1,3,0.99998426,4.8740326e-06,3.914842e-06,6.93207e-06,0.00029783548,8,1
3,sibl,3,sibl,hen,mammoth,True,['Ġhen'],['Ġmammoth'],1,1,1.2080073e-05,4.324506e-05,6.286916e-06,0.99993837,0.0010218257,4,2
0,false,0,false,larid,straitjacket,True,"['Ġlar', 'id']","['Ġstra', 'it', 'j', 'acket']",2,4,0.99998546,3.9424217e-06,6.571816e-06,4.0947384e-06,0.00027818044,1,2
0,false,0,false,monotreme,loom,True,"['Ġmon', 'ot', 'reme']","['Ġlo', 'om']",3,2,0.999984,4.3736686e-06,7.820545e-06,3.6814567e-06,0.00029986186,1,5
0,false,0,false,hawk,fragment,True,['Ġhawk'],['Ġfragment'],1,1,0.99998486,4.472368e-06,6.207421e-06,4.3690534e-06,0.00028630707,6,4
0,false,0,false,pet,outflow,True,['Ġpet'],"['Ġout', 'flow']",1,2,0.99998474,4.7998114e-06,5.5445216e-06,4.8633888e-06,0.00028946655,7,3
0,false,0,false,refinery,mayoress,True,['Ġrefinery'],"['Ġmay', 'ore', 'ss']",1,3,0.99998057,3.064256e-06,4.071487e-06,1.2236936e-05,0.00035657725,1,2
0,false,0,false,meadowlark,norma,True,"['Ġme', 'adow', 'l', 'ark']","['Ġnorm', 'a']",4,2,0.9999151,4.9262926e-05,2.420893e-05,1.1486423e-05,0.0013870675,1,1
3,sibl,3,sibl,fig,casuarina,True,['Ġfig'],"['Ġcas', 'u', 'ar', 'ina']",1,4,8.816399e-06,3.1652027e-05,7.334692e-06,0.9999522,0.00081522315,4,1
0,false,0,false,bovid,closeup,True,"['Ġb', 'ov', 'id']","['Ġclose', 'up']",3,2,0.99998355,5.331508e-06,7.5788003e-06,3.5117e-06,0.00030958184,2,1
0,false,0,false,refinery,agal,True,['Ġrefinery'],"['Ġag', 'al']",1,2,0.99997425,3.6628146e-06,4.6500345e-06,1.7376382e-05,0.0004603437,1,1
3,sibl,3,sibl,honeybee,wasp,True,"['Ġhoney', 'bee']","['Ġwas', 'p']",2,2,9.1546235e-06,0.00010078095,7.276539e-06,0.9998828,0.0017844861,1,2
0,false,0,false,giant,brainwave,True,['Ġgiant'],"['Ġbrain', 'wave']",1,2,0.99998486,4.788368e-06,5.9298604e-06,4.4259878e-06,0.00028805813,8,2
0,false,0,false,mint,brunfelsia,True,['Ġmint'],"['Ġbrun', 'f', 'els', 'ia']",1,4,0.9999856,4.2786673e-06,4.7481003e-06,5.389994e-06,0.0002754155,8,1
3,sibl,3,sibl,jasmine,box,True,"['Ġj', 'as', 'mine']",['Ġbox'],3,1,8.615297e-06,3.8670376e-05,6.201887e-06,0.9999465,0.0008962136,1,13
0,false,0,false,mint,middling,True,['Ġmint'],"['Ġm', 'iddling']",1,2,0.9999839,5.2456944e-06,4.342799e-06,6.5929353e-06,0.0003062279,8,4
3,sibl,3,sibl,shellflower,rush,True,"['Ġshell', 'flower']",['Ġrush'],2,1,6.317268e-06,4.518868e-05,8.135417e-06,0.9999404,0.0009848896,2,16
3,sibl,3,sibl,gibbon,orangutan,True,"['Ġgib', 'bon']","['Ġor', 'ang', 'utan']",2,3,1.3039586e-05,7.224548e-05,6.5578156e-06,0.9999081,0.0014508732,2,1
3,sibl,3,sibl,pennyroyal,pea,True,"['Ġpenny', 'roy', 'al']","['Ġpe', 'a']",3,2,9.697681e-06,3.235265e-05,6.4611263e-06,0.9999515,0.0008254524,2,3
0,false,0,false,refinery,quietist,True,['Ġrefinery'],"['Ġquiet', 'ist']",1,2,0.999977,3.439885e-06,3.5723294e-06,1.5936705e-05,0.00041416558,1,1
3,sibl,3,sibl,jeep,sedan,True,"['Ġje', 'ep']",['Ġsedan'],2,1,1.4367638e-05,8.19725e-05,9.073758e-06,0.9998946,0.0016478742,1,2
0,false,0,false,echidna,pennoncelle,True,"['Ġe', 'chid', 'na']","['Ġpenn', 'on', 'cel', 'le']",3,4,0.9999839,5.6303106e-06,6.4656692e-06,4.014499e-06,0.00030474036,2,1
3,sibl,3,sibl,okra,lobelia,True,"['Ġok', 'ra']","['Ġlob', 'elia']",2,2,8.631467e-06,3.7398677e-05,6.259801e-06,0.99994767,0.00087882346,3,1
1,hypo,1,hypo,otter,carnivore,True,"['Ġot', 'ter']","['Ġcarniv', 'ore']",2,2,9.560934e-06,0.9999541,1.9519877e-05,1.6757604e-05,0.0007967019,2,2
0,false,0,false,antelope,tyre,True,"['Ġant', 'elope']",['Ġtyre'],2,1,0.9999838,5.4373845e-06,6.05505e-06,4.6875284e-06,0.00030641886,1,2
0,false,0,false,wolffish,atmometer,True,"['Ġw', 'ol', 'ff', 'ish']","['Ġat', 'm', 'ometer']",4,3,0.9999852,4.2637125e-06,6.348898e-06,4.198799e-06,0.00028217133,2,1
0,false,0,false,crawfish,quilt,True,"['Ġcraw', 'fish']","['Ġqu', 'ilt']",2,2,0.99998367,4.9159175e-06,7.648061e-06,3.8287576e-06,0.00030913664,4,3
0,false,0,false,refinery,cardigan,True,['Ġrefinery'],"['Ġcard', 'igan']",1,2,0.99998033,3.0609606e-06,3.783255e-06,1.2784558e-05,0.00036023412,1,2
3,sibl,3,sibl,papaya,maple,True,"['Ġpap', 'aya']",['Ġmaple'],2,1,7.936985e-06,3.137085e-05,8.971295e-06,0.9999517,0.0008238572,2,2
3,sibl,3,sibl,astilbe,bamboo,True,"['Ġast', 'il', 'be']",['Ġbamboo'],3,1,9.206213e-06,3.1495772e-05,6.3796765e-06,0.9999529,0.00080304587,1,2
3,sibl,3,sibl,cumin,nasturtium,True,"['Ġc', 'umin']","['Ġn', 'ast', 'urt', 'ium']",2,4,8.327069e-06,3.2462183e-05,6.7238157e-06,0.99995244,0.0008086128,2,3
3,sibl,3,sibl,mammoth,tern,True,['Ġmammoth'],"['Ġter', 'n']",1,2,1.2154256e-05,9.085264e-05,6.757473e-06,0.9998902,0.0016927021,2,1
0,false,0,false,eel,cement,True,"['Ġe', 'el']",['Ġcement'],2,1,0.9999851,4.3345126e-06,4.183953e-06,6.4211144e-06,0.00028422964,2,8
3,sibl,3,sibl,blackbuck,eland,True,"['Ġblack', 'buck']","['Ġe', 'land']",2,2,1.3385928e-05,6.391108e-05,6.37194e-06,0.9999163,0.0013379189,1,1
3,sibl,3,sibl,plectognath,eel,True,"['Ġp', 'lect', 'ogn', 'ath']","['Ġe', 'el']",4,2,1.3270442e-05,8.205712e-05,6.1895175e-06,0.99989843,0.0015822877,1,2
1,hypo,1,hypo,longhorn,vertebrate,True,"['Ġl', 'ongh', 'orn']","['Ġverte', 'brate']",3,2,1.00421485e-05,0.99995327,1.8559755e-05,1.8159251e-05,0.00081185234,1,2
3,sibl,3,sibl,turnip,gladiolus,True,"['Ġturn', 'ip']","['Ġglad', 'iol', 'us']",2,3,8.967496e-06,3.5458983e-05,5.9348054e-06,0.9999497,0.0008501814,2,2
0,false,0,false,steer,bypass,True,['Ġsteer'],['Ġbypass'],1,1,0.99998534,4.1768294e-06,5.6899926e-06,4.7457092e-06,0.00027876932,5,4
3,sibl,3,sibl,rape,okra,True,['Ġrape'],"['Ġok', 'ra']",1,2,7.961346e-06,5.0265116e-05,8.664157e-06,0.9999331,0.0010948237,5,3
3,sibl,3,sibl,lemongrass,alstroemeria,True,"['Ġle', 'mong', 'r', 'ass']","['Ġal', 'stro', 'em', 'eria']",4,4,8.273888e-06,4.3565145e-05,6.4407977e-06,0.9999417,0.00096595736,2,1
3,sibl,3,sibl,biennial,cryptocoryne,True,"['Ġbi', 'ennial']","['Ġcryptoc', 'ory', 'ne']",2,3,7.931933e-06,3.5897927e-05,6.828487e-06,0.99994934,0.00085472496,3,1
0,false,0,false,dragon,firkin,True,['Ġdragon'],"['Ġfir', 'kin']",1,2,0.9999312,2.1933523e-05,2.4657678e-05,2.2200344e-05,0.0011593312,4,2
3,sibl,3,sibl,mullein,plumbago,True,"['Ġmul', 'lein']","['Ġpl', 'umb', 'ago']",2,3,8.485434e-06,3.3829918e-05,6.51183e-06,0.9999511,0.0008279844,1,2
3,sibl,3,sibl,pangolin,bat,True,"['Ġp', 'ang', 'olin']",['Ġbat'],3,1,1.1146539e-05,8.295907e-05,7.700084e-06,0.9998982,0.0015857553,1,10
3,sibl,3,sibl,vetch,violet,True,"['Ġvet', 'ch']",['Ġviolet'],2,1,7.826614e-06,3.6443347e-05,6.526042e-06,0.9999492,0.00085576065,1,3
3,sibl,3,sibl,buttercup,caraway,True,"['Ġbutter', 'cup']","['Ġcar', 'away']",2,2,1.0120864e-05,3.080192e-05,6.4669216e-06,0.99995255,0.0008093867,1,2
3,sibl,3,sibl,impala,caribou,True,"['Ġimp', 'ala']","['Ġcar', 'ib', 'ou']",2,3,1.9674417e-05,0.0001432771,1.1838129e-05,0.9998253,0.0025830034,1,1
0,false,0,false,refinery,vector,True,['Ġrefinery'],['Ġvector'],1,1,0.9999771,3.358115e-06,3.6493561e-06,1.5869837e-05,0.0004129381,1,4
3,sibl,3,sibl,spearmint,perennial,True,"['Ġspe', 'arm', 'int']",['Ġperennial'],3,1,6.434548e-06,4.286282e-05,8.07104e-06,0.99994266,0.0009521779,1,4
3,sibl,3,sibl,bamboo,basil,True,['Ġbamboo'],['Ġbasil'],1,1,8.53284e-06,3.2624765e-05,7.84876e-06,0.999951,0.0008337004,2,3
1,hypo,1,hypo,fox,chordate,True,['Ġfox'],"['Ġchord', 'ate']",1,2,9.7602515e-06,0.99995327,1.9969217e-05,1.6928867e-05,0.00080986746,10,2
0,false,0,false,ichthyosaur,ohmmeter,True,"['Ġ', 'ich', 'thy', 'os', 'aur']","['Ġoh', 'mm', 'eter']",5,3,0.9999851,4.788173e-06,5.778267e-06,4.4660314e-06,0.00028620678,1,1
0,false,0,false,whiting,faille,True,"['Ġwh', 'iting']","['Ġfail', 'le']",2,2,0.99998546,4.218897e-06,5.832609e-06,4.56812e-06,0.0002789332,7,1
0,false,0,false,refinery,worshipper,True,['Ġrefinery'],"['Ġworsh', 'ipper']",1,2,0.99997914,3.1184757e-06,4.076439e-06,1.36726485e-05,0.0003809629,1,2
3,sibl,3,sibl,lantana,ornamental,True,"['Ġl', 'ant', 'ana']","['Ġorn', 'amental']",3,2,7.1060385e-06,4.315441e-05,7.894239e-06,0.9999418,0.0009650144,1,2
3,sibl,3,sibl,tiger,grizzly,True,['Ġtiger'],"['Ġgrizz', 'ly']",1,2,1.33261965e-05,4.350145e-05,6.3923694e-06,0.9999368,0.0010475466,2,2
