pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
0,Antonym,0,Antonym,cut,seal,True,['Ġcut'],['Ġseal'],1,1,0.9549277,0.001032041,0.0015445813,0.021973176,0.0017347415,0.0070188325,0.011769117,0.35078353,70,15
3,IsA,6,Synonym,rack,stand,False,['Ġrack'],['Ġstand'],1,1,0.05283105,0.0035181765,0.004878615,0.6794125,0.0058867233,0.055099603,0.1983733,1.4061158,18,24
1,HasA,1,HasA,eye,lens,True,['Ġeye'],['Ġlens'],1,1,0.015207854,0.8701441,0.0030533613,0.016885094,0.053134058,0.022681894,0.018893622,0.84845006,6,5
2,HasProperty,2,HasProperty,kite,yellow,True,"['Ġk', 'ite']",['Ġyellow'],2,1,0.0017220076,0.0012243636,0.9915161,0.0037178076,0.0005680135,0.00038374276,0.00086794794,0.089156255,8,8
0,Antonym,0,Antonym,busy,relax,True,['Ġbusy'],['Ġrelax'],1,1,0.9947007,0.00046906614,0.0009690922,0.0012071237,0.0005160161,0.0008302878,0.0013076907,0.060873963,6,8
5,PartOf,6,Synonym,humanity,mankind,False,['Ġhumanity'],['Ġmankind'],1,1,0.03817309,0.0072126864,0.011980749,0.09359698,0.029589409,0.7251849,0.09426209,1.4351238,3,1
2,HasProperty,6,Synonym,game,fun,False,['Ġgame'],['Ġfun'],1,1,0.0028024293,0.002060338,0.9368665,0.042306926,0.0010317076,0.0015012538,0.01343076,0.431169,14,4
3,IsA,6,Synonym,stream,flow,False,['Ġstream'],['Ġflow'],1,1,0.018929776,0.039678544,0.23370884,0.48316666,0.014911413,0.01357097,0.19603385,1.925739,10,14
1,HasA,1,HasA,bush,leave,True,['Ġbush'],['Ġleave'],1,1,0.007536448,0.8283515,0.02842994,0.077206686,0.033423677,0.0066255797,0.018426249,1.0275184,9,17
5,PartOf,5,PartOf,basement,house,True,['Ġbasement'],['Ġhouse'],1,1,0.063253306,0.009957186,0.0057226717,0.06095008,0.013050234,0.820564,0.026502525,1.0613943,2,14
3,IsA,3,IsA,house,build,True,['Ġhouse'],['Ġbuild'],1,1,0.011060077,0.0030241888,0.026759919,0.93238324,0.0042395038,0.0039851284,0.018547999,0.50302786,14,12
2,HasProperty,3,IsA,arch,open,False,['Ġarch'],['Ġopen'],1,1,0.014735765,0.0033621758,0.69338304,0.2557359,0.0024648586,0.0051263343,0.025191978,1.1808333,8,36
2,HasProperty,2,HasProperty,storm,unusual,True,['Ġstorm'],['Ġunusual'],1,1,0.0035439169,0.0010693097,0.9614239,0.027450718,0.00081170164,0.0009614417,0.004739066,0.29091623,8,3
1,HasA,3,IsA,bill,money,False,['Ġbill'],['Ġmoney'],1,1,0.03282474,0.4863226,0.029963274,0.1434768,0.23651302,0.017956382,0.052943163,2.0416389,13,3
5,PartOf,5,PartOf,tail,fish,True,['Ġtail'],['Ġfish'],1,1,0.020852543,0.005135844,0.002146762,0.019381206,0.006545931,0.9371335,0.008804301,0.4801723,11,6
0,Antonym,0,Antonym,group,separate,True,['Ġgroup'],['Ġseparate'],1,1,0.9923265,0.00052972726,0.00077528384,0.0018298376,0.0006857069,0.0011538445,0.002699107,0.08294425,5,19
3,IsA,3,IsA,lettuce,plant,True,['Ġlettuce'],['Ġplant'],1,1,0.008438613,0.0023538375,0.009342614,0.95737547,0.006630487,0.009777684,0.0060812915,0.35986277,3,10
0,Antonym,0,Antonym,read,write,True,['Ġread'],['Ġwrite'],1,1,0.95700246,0.00068926514,0.0017134618,0.021967547,0.0010624861,0.0037009097,0.013863862,0.3306372,12,10
6,Synonym,6,Synonym,sit,sit_down,True,['Ġsit'],"['Ġsit', '_', 'down']",1,3,0.025128346,0.0017038115,0.027572406,0.08452216,0.0023517217,0.0061191646,0.85260236,0.85501117,10,3
3,IsA,3,IsA,cast,fish,True,['Ġcast'],['Ġfish'],1,1,0.060349688,0.08510604,0.026668355,0.6104903,0.0113017615,0.044691537,0.16139232,1.8192135,20,6
5,PartOf,5,PartOf,nail,finger,True,['Ġnail'],['Ġfinger'],1,1,0.03435693,0.0095228255,0.0013659622,0.01628449,0.008770015,0.9166401,0.013059641,0.5975297,10,7
5,PartOf,5,PartOf,word,dictionary,True,['Ġword'],['Ġdictionary'],1,1,0.07002764,0.015221118,0.011208783,0.07689233,0.027869236,0.7462623,0.05251858,1.4000405,11,1
0,Antonym,0,Antonym,lady,gent,True,['Ġlady'],['Ġgent'],1,1,0.94864684,0.0026842116,0.0049074916,0.019366158,0.0030800018,0.007994519,0.013320698,0.4073042,3,3
2,HasProperty,2,HasProperty,human_body,soft,True,"['Ġhuman', '_', 'body']",['Ġsoft'],3,1,0.001497175,0.0034678022,0.98436916,0.00773085,0.0010213869,0.0008090688,0.0011045011,0.1483001,1,20
6,Synonym,3,IsA,approach,address,False,['Ġapproach'],['Ġaddress'],1,1,0.018447254,0.0017957937,0.008655073,0.17985359,0.0036413423,0.0081847925,0.77942216,0.9935712,14,18
5,PartOf,5,PartOf,train,gown,True,['Ġtrain'],['Ġgown'],1,1,0.042344697,0.0073200334,0.005623681,0.0902484,0.014134967,0.77219504,0.06813317,1.239185,17,6
2,HasProperty,2,HasProperty,child,amuse,True,['Ġchild'],['Ġamuse'],1,1,0.002062506,0.0015482291,0.9850952,0.007716649,0.0009027447,0.00065521867,0.002019464,0.14248648,4,2
0,Antonym,0,Antonym,land,ocean,True,['Ġland'],['Ġocean'],1,1,0.97984904,0.0016877139,0.0011459583,0.0028170228,0.0032628803,0.009136424,0.0021009156,0.18691061,18,2
3,IsA,6,Synonym,college,school,False,['Ġcollege'],['Ġschool'],1,1,0.014166557,0.002492602,0.0318223,0.8895991,0.0041688127,0.006143498,0.051607266,0.71575797,3,10
0,Antonym,0,Antonym,beautiful,bad,True,['Ġbeautiful'],['Ġbad'],1,1,0.992904,0.00067458313,0.0024623603,0.0011316172,0.00059128436,0.00083966675,0.0013964876,0.07788532,2,17
0,Antonym,0,Antonym,fact,false,True,['Ġfact'],['Ġfalse'],1,1,0.99398816,0.0005958769,0.0014731431,0.0010735727,0.00067970366,0.00092434447,0.0012652479,0.06812633,4,11
5,PartOf,5,PartOf,hand,body,True,['Ġhand'],['Ġbody'],1,1,0.058663372,0.007902521,0.0045949416,0.06745385,0.014072473,0.82809025,0.019222558,1.0147825,16,12
0,Antonym,0,Antonym,cloud,clear,True,['Ġcloud'],['Ġclear'],1,1,0.99489367,0.0004185025,0.0010838872,0.0010427871,0.0005370138,0.00093470333,0.0010894916,0.059012298,14,45
0,Antonym,5,PartOf,city,state,False,['Ġcity'],['Ġstate'],1,1,0.47565296,0.008151222,0.004666198,0.080087684,0.018340455,0.37793806,0.035163477,1.7004784,3,11
4,MadeOf,4,MadeOf,phone,plastic,True,['Ġphone'],['Ġplastic'],1,1,0.0034428504,0.009939243,0.0118578235,0.011538645,0.95607156,0.00246069,0.0046892785,0.36400455,4,5
3,IsA,3,IsA,game,word,True,['Ġgame'],['Ġword'],1,1,0.053433366,0.27921522,0.04180313,0.4148357,0.15468255,0.01734084,0.0386892,2.1572478,14,11
2,HasProperty,2,HasProperty,affection,healthy,True,['Ġaffection'],['Ġhealthy'],1,1,0.0031735282,0.0014922839,0.97275,0.017003255,0.0010675812,0.0015759405,0.0029375723,0.22898646,1,5
2,HasProperty,2,HasProperty,kiss,good,True,['Ġkiss'],['Ġgood'],1,1,0.0062303413,0.0031568415,0.942422,0.039205804,0.0012194944,0.0023401533,0.005425446,0.4087878,6,27
1,HasA,1,HasA,person,tooth,True,['Ġperson'],['Ġtooth'],1,1,0.0035821865,0.95585585,0.0061221924,0.00436825,0.019770445,0.0079513965,0.0023496486,0.35850367,3,5
1,HasA,1,HasA,house,bed,True,['Ġhouse'],['Ġbed'],1,1,0.0039723213,0.9535799,0.0038632948,0.011635181,0.0154588185,0.004810556,0.00667998,0.38110152,14,13
3,IsA,6,Synonym,ruler,leader,False,['Ġruler'],['Ġleader'],1,1,0.014554009,0.0038062998,0.0725315,0.4684397,0.006513532,0.014750132,0.41940486,1.5692507,2,2
3,IsA,0,Antonym,rule,subject,False,['Ġrule'],['Ġsubject'],1,1,0.08200899,0.016295988,0.0068570753,0.5850648,0.012160103,0.017349456,0.28026363,1.5875803,19,15
3,IsA,6,Synonym,soda,soft_drink,False,['Ġsoda'],"['Ġsoft', '_', 'dr', 'ink']",1,4,0.009009413,0.002807492,0.0628644,0.89806855,0.0030129903,0.003699315,0.020537857,0.64547783,2,1
2,HasProperty,2,HasProperty,steel,strong,True,['Ġsteel'],['Ġstrong'],1,1,0.0016358224,0.0009670632,0.98673326,0.007919952,0.0007773743,0.0006210889,0.0013453732,0.12659876,5,10
3,IsA,3,IsA,phrase,construction,True,['Ġphrase'],['Ġconstruction'],1,1,0.042102803,0.009544195,0.011487628,0.5524349,0.025794387,0.2200651,0.13857095,1.8152773,6,7
3,IsA,3,IsA,follower,person,True,['Ġfollower'],['Ġperson'],1,1,0.008658242,0.0015795938,0.018311778,0.9597731,0.002127686,0.0026091102,0.0069405455,0.32760185,2,3
6,Synonym,6,Synonym,add,join,True,['Ġadd'],['Ġjoin'],1,1,0.041049104,0.0023857087,0.020868162,0.32173592,0.006176263,0.010842864,0.59694195,1.4131764,7,7
3,IsA,3,IsA,killer,person,True,['Ġkiller'],['Ġperson'],1,1,0.013179604,0.0026036836,0.050127834,0.9193803,0.0029863024,0.00411617,0.0076060784,0.5438235,4,3
0,Antonym,0,Antonym,fail,succeed,True,['Ġfail'],['Ġsucceed'],1,1,0.99331677,0.00043770648,0.0011162197,0.0015566214,0.0005174519,0.0012684187,0.001786759,0.07412409,11,2
3,IsA,3,IsA,sugar,food,True,['Ġsugar'],['Ġfood'],1,1,0.020502193,0.007894122,0.012682092,0.7911306,0.026363418,0.12675706,0.014670518,1.1228011,4,3
0,Antonym,0,Antonym,unhappy,delight,True,['Ġunhappy'],['Ġdelight'],1,1,0.9931733,0.0005768708,0.001222681,0.0014467008,0.00059896463,0.001194928,0.0017866269,0.07582199,4,5
2,HasProperty,2,HasProperty,object,solid,True,['Ġobject'],['Ġsolid'],1,1,0.034795176,0.014368464,0.40784958,0.26504338,0.042604163,0.0040262463,0.231313,2.0065434,7,18
2,HasProperty,2,HasProperty,kid,energetic,True,['Ġkid'],['Ġenergetic'],1,1,0.0022748897,0.0011839501,0.9881275,0.0049075265,0.0007545958,0.00049379334,0.0022577967,0.1192535,7,2
3,IsA,3,IsA,freedom,gift,True,['Ġfreedom'],['Ġgift'],1,1,0.012035206,0.008818982,0.07860792,0.8755632,0.0066390475,0.0071542594,0.01118141,0.7647283,2,5
1,HasA,1,HasA,glass,water,True,['Ġglass'],['Ġwater'],1,1,0.026407843,0.80296266,0.031548306,0.015642257,0.109614685,0.007962202,0.005862016,1.0924006,12,10
2,HasProperty,6,Synonym,long,high,False,['Ġlong'],['Ġhigh'],1,1,0.06152057,0.0051023685,0.5178989,0.057324518,0.005361787,0.0072423215,0.3455495,1.6360749,12,18
0,Antonym,0,Antonym,fine,bad,True,['Ġfine'],['Ġbad'],1,1,0.9935335,0.0005196279,0.0019138141,0.0011274281,0.0005231892,0.00081319106,0.0015693454,0.071958564,10,17
5,PartOf,5,PartOf,dish,meal,True,['Ġdish'],['Ġmeal'],1,1,0.06587778,0.01196181,0.009759455,0.12833835,0.024443762,0.66599417,0.09362467,1.6215535,8,3
4,MadeOf,4,MadeOf,sword,metal,True,['Ġsword'],['Ġmetal'],1,1,0.0036724498,0.008576685,0.014718027,0.02010198,0.94272304,0.003161796,0.0070459917,0.44832236,1,4
0,Antonym,0,Antonym,enter,exit,True,['Ġenter'],['Ġexit'],1,1,0.9867166,0.00069395255,0.0006566618,0.004254578,0.0007180861,0.0021412864,0.004818807,0.13035017,9,6
5,PartOf,5,PartOf,tooth,mouth,True,['Ġtooth'],['Ġmouth'],1,1,0.028003318,0.008539241,0.0035324215,0.029683217,0.0111102285,0.9097017,0.009429777,0.6422998,5,11
2,HasProperty,2,HasProperty,you,beautiful,True,['Ġyou'],['Ġbeautiful'],1,1,0.0016846777,0.0010723955,0.98734236,0.006943883,0.00064771314,0.00056247326,0.0017463797,0.12296594,0,2
6,Synonym,3,IsA,type,subject,False,['Ġtype'],['Ġsubject'],1,1,0.014156639,0.0027591565,0.01065652,0.14856207,0.008537838,0.006845318,0.80848247,0.9447738,8,15
3,IsA,3,IsA,tread,contact,True,['Ġtread'],['Ġcontact'],1,1,0.027606132,0.006409988,0.04687184,0.58364946,0.014516501,0.020531405,0.30041468,1.5749587,10,11
3,IsA,3,IsA,play,perform,True,['Ġplay'],['Ġperform'],1,1,0.0207981,0.0018995842,0.045277998,0.8800728,0.0027465394,0.0061937324,0.04301132,0.76178354,52,4
2,HasProperty,6,Synonym,space,blank,False,['Ġspace'],['Ġblank'],1,1,0.04886163,0.004544568,0.46732348,0.03217698,0.003962299,0.0031577698,0.43997318,1.4995844,10,8
6,Synonym,3,IsA,grave,death,False,['Ġgrave'],['Ġdeath'],1,1,0.04277654,0.021917608,0.04523511,0.31521517,0.03471712,0.10916058,0.4309778,2.082848,8,8
0,Antonym,0,Antonym,wave,calm,True,['Ġwave'],['Ġcalm'],1,1,0.99480444,0.00043173713,0.0011046627,0.0011357437,0.00054644153,0.0008838536,0.0010930984,0.05990315,14,8
5,PartOf,3,IsA,hem,sew,False,['Ġhem'],['Ġsew'],1,1,0.06881626,0.004611153,0.009814691,0.26377,0.011412384,0.48046595,0.16110954,1.8801824,4,2
3,IsA,6,Synonym,jacket,case,False,['Ġjacket'],['Ġcase'],1,1,0.014128982,0.0037345486,0.008023123,0.61011803,0.007328024,0.03428466,0.3223826,1.3530269,7,22
5,PartOf,5,PartOf,yarn,clothe,True,['Ġyarn'],"['Ġclot', 'he']",1,2,0.045145206,0.009933526,0.0069729234,0.18836877,0.041212052,0.63594514,0.07242238,1.6506654,3,3
1,HasA,4,MadeOf,cat,fur,False,['Ġcat'],['Ġfur'],1,1,0.0019666196,0.93198204,0.016871193,0.007106788,0.034725472,0.004230452,0.0031173544,0.49012586,10,3
2,HasProperty,2,HasProperty,table,flat,True,['Ġtable'],['Ġflat'],1,1,0.0023430097,0.0014987885,0.97661453,0.015434369,0.0008063411,0.00078045786,0.0025225452,0.19886872,8,24
6,Synonym,6,Synonym,get_up,stand_up,True,"['Ġget', '_', 'up']","['Ġstand', '_', 'up']",3,3,0.02352636,0.0024968802,0.044226307,0.15273201,0.003047239,0.010062806,0.7639084,1.1509068,8,7
6,Synonym,5,PartOf,condition,experiment,False,['Ġcondition'],['Ġexperiment'],1,1,0.054003857,0.0023084565,0.008782183,0.32027093,0.006740652,0.015128173,0.59276575,1.4210153,13,5
5,PartOf,3,IsA,love,heart,False,['Ġlove'],['Ġheart'],1,1,0.026877899,0.08311403,0.015413747,0.059814155,0.025043212,0.65648675,0.13325018,1.6936158,10,10
1,HasA,1,HasA,car,roof,True,['Ġcar'],['Ġroof'],1,1,0.0038691899,0.9618128,0.004859331,0.0053380816,0.011037669,0.009685611,0.0033973102,0.3270967,5,5
1,HasA,1,HasA,chair,leg,True,['Ġchair'],['Ġleg'],1,1,0.003655352,0.97494745,0.0023876987,0.0032356794,0.006919091,0.005651106,0.0032036696,0.2312314,7,9
2,HasProperty,2,HasProperty,highway,busy,True,['Ġhighway'],['Ġbusy'],1,1,0.0029650528,0.0012150689,0.9833108,0.008921622,0.0006459844,0.0006465807,0.0022947928,0.15510012,1,6
6,Synonym,6,Synonym,part,separate,True,['Ġpart'],['Ġseparate'],1,1,0.027277363,0.0014648424,0.013953012,0.15700454,0.004392252,0.006344931,0.789563,1.0107588,18,19
2,HasProperty,2,HasProperty,cow,innocent,True,['Ġcow'],['Ġinnocent'],1,1,0.0022507329,0.0014507434,0.9884497,0.004968581,0.0007879093,0.00056726736,0.0015249634,0.11657564,4,8
3,IsA,3,IsA,human,mammal,True,['Ġhuman'],['Ġmammal'],1,1,0.017969506,0.009047236,0.15267277,0.77449536,0.012351591,0.022408724,0.011054876,1.138054,4,1
2,HasProperty,2,HasProperty,space,big,True,['Ġspace'],['Ġbig'],1,1,0.0033909746,0.0011508649,0.9818125,0.007054459,0.0006192612,0.0006624305,0.0053095436,0.16919474,10,17
0,Antonym,0,Antonym,sickness,well,True,['Ġsickness'],['Ġwell'],1,1,0.99440855,0.00041982587,0.0010547282,0.0011243864,0.0005398254,0.0012812271,0.0011714236,0.06377604,3,22
3,IsA,3,IsA,man,human,True,['Ġman'],['Ġhuman'],1,1,0.022236232,0.00832108,0.27764022,0.5784729,0.011794725,0.07725037,0.024284482,1.640871,13,4
6,Synonym,6,Synonym,view,scene,True,['Ġview'],['Ġscene'],1,1,0.055310715,0.0029057192,0.009816862,0.3168389,0.009505148,0.018092852,0.58752984,1.465707,13,10
0,Antonym,0,Antonym,abstract,concrete,True,['Ġabstract'],['Ġconcrete'],1,1,0.99273866,0.0006028831,0.0007065734,0.0016702708,0.0008706935,0.0017100513,0.0017007921,0.07990706,9,5
3,IsA,3,IsA,gold,color,True,['Ġgold'],['Ġcolor'],1,1,0.007680875,0.0036047923,0.04708695,0.92824197,0.004716776,0.0028959715,0.0057726945,0.49431106,7,15
4,MadeOf,4,MadeOf,moon,rock,True,['Ġmoon'],['Ġrock'],1,1,0.16771722,0.09865227,0.04461017,0.1112862,0.5472922,0.014570593,0.015871357,1.9740248,9,9
3,IsA,3,IsA,affection,feel,True,['Ġaffection'],['Ġfeel'],1,1,0.023511458,0.012584836,0.075908765,0.7601635,0.022477511,0.0213527,0.084001176,1.3314722,1,17
2,HasProperty,2,HasProperty,food,dirty,True,['Ġfood'],['Ġdirty'],1,1,0.044757046,0.0018995601,0.9449732,0.0047011515,0.0010896482,0.0006907616,0.001888557,0.36634153,3,13
0,Antonym,0,Antonym,everything,nothing,True,['Ġeverything'],['Ġnothing'],1,1,0.99224865,0.000927755,0.0011437235,0.0012510935,0.0012417611,0.0016399551,0.0015471802,0.085331,0,2
0,Antonym,0,Antonym,fur,scale,True,['Ġfur'],['Ġscale'],1,1,0.38901034,0.020523416,0.011229935,0.07033079,0.104422875,0.025488306,0.37899444,1.9928203,3,18
6,Synonym,2,HasProperty,time,fleet,False,['Ġtime'],['Ġfleet'],1,1,0.047144316,0.00976064,0.0058001755,0.15635772,0.023658602,0.04783211,0.70944643,1.4235386,15,7
3,IsA,3,IsA,lock,engage,True,['Ġlock'],['Ġengage'],1,1,0.12519878,0.0020012972,0.013280068,0.5576895,0.0050377203,0.0233887,0.27340394,1.6225648,15,10
2,HasProperty,2,HasProperty,train,big,True,['Ġtrain'],['Ġbig'],1,1,0.0018559706,0.0010887581,0.9893881,0.0053571677,0.0005943097,0.0005340619,0.0011816442,0.10686749,17,17
6,Synonym,0,Antonym,fork,knife,False,['Ġfork'],['Ġknife'],1,1,0.3328692,0.004340262,0.00954306,0.23070058,0.014318577,0.032660134,0.3755681,1.8940631,9,4
6,Synonym,6,Synonym,row,argument,True,['Ġrow'],['Ġargument'],1,1,0.022490064,0.0052015297,0.030985303,0.36834675,0.010590482,0.014240069,0.5481458,1.4809076,8,7
0,Antonym,0,Antonym,laughter,cry,True,['Ġlaughter'],['Ġcry'],1,1,0.9930575,0.0005842436,0.0014073607,0.001413801,0.0006524823,0.0013787434,0.0015057988,0.07709449,2,12
0,Antonym,0,Antonym,bird,mammal,True,['Ġbird'],['Ġmammal'],1,1,0.92606175,0.0057459637,0.010810049,0.03080224,0.012854549,0.010151058,0.0035744577,0.54767567,6,1
0,Antonym,0,Antonym,old,young,True,['Ġold'],['Ġyoung'],1,1,0.99475265,0.00049498875,0.0010665936,0.00093570794,0.0005247585,0.001098222,0.0011271636,0.06048315,9,14
3,IsA,3,IsA,parent,person,True,['Ġparent'],['Ġperson'],1,1,0.007698561,0.0024917885,0.016537875,0.9649577,0.0026677633,0.0025013385,0.0031449047,0.29370695,3,3
0,Antonym,0,Antonym,throw,catch,True,['Ġthrow'],['Ġcatch'],1,1,0.98472947,0.0005273705,0.0009150745,0.0047892528,0.000741555,0.0020962271,0.0062010614,0.14558296,20,39
0,Antonym,0,Antonym,drive,traffic_jam,True,['Ġdrive'],"['Ġtraffic', '_', 'jam']",1,3,0.41481176,0.055930126,0.087947026,0.1545094,0.009232469,0.014774884,0.2627944,2.1429183,34,1
3,IsA,3,IsA,criminal,human,True,['Ġcriminal'],['Ġhuman'],1,1,0.018993998,0.005464876,0.071261555,0.8732997,0.008740637,0.0145275025,0.0077117756,0.79451877,4,4
3,IsA,3,IsA,queen,woman,True,['Ġqueen'],['Ġwoman'],1,1,0.011800971,0.005371802,0.22790432,0.7178018,0.0082310075,0.011206624,0.01768355,1.1782337,12,4
0,Antonym,0,Antonym,discover,cover,True,['Ġdiscover'],['Ġcover'],1,1,0.98656297,0.0005625548,0.0010144192,0.0057343007,0.0006908353,0.0017463464,0.0036886737,0.13118191,8,36
3,IsA,3,IsA,pitcher,person,True,['Ġpitcher'],['Ġperson'],1,1,0.0067235073,0.0017327092,0.015113745,0.96850276,0.0020167232,0.002351911,0.0035586995,0.26808208,5,3
0,Antonym,6,Synonym,part,share,False,['Ġpart'],['Ġshare'],1,1,0.90036315,0.0009520482,0.0018697457,0.027640944,0.0019280936,0.004783578,0.06246247,0.6100964,18,10
4,MadeOf,4,MadeOf,cell,molecule,True,['Ġcell'],['Ġmolecule'],1,1,0.01964324,0.28512785,0.02842514,0.28670624,0.3493134,0.0112358965,0.019548189,2.004086,7,2
0,Antonym,0,Antonym,party,funeral,True,['Ġparty'],['Ġfuneral'],1,1,0.99257165,0.00059736747,0.00072369096,0.0017469209,0.0008157036,0.0017071315,0.0018374515,0.08139079,6,1
3,IsA,3,IsA,joy,emotion,True,['Ġjoy'],['Ġemotion'],1,1,0.010733755,0.007469214,0.021122785,0.9254643,0.011890219,0.0077711106,0.015548611,0.5678426,4,1
0,Antonym,0,Antonym,injure,praise,True,['Ġinjure'],['Ġpraise'],1,1,0.9931231,0.00048450782,0.0010279118,0.0016941016,0.00058110006,0.0012584272,0.0018308403,0.0760382,3,3
2,HasProperty,2,HasProperty,laugh,relax,True,['Ġlaugh'],['Ġrelax'],1,1,0.026444813,0.0050734384,0.88513315,0.059062302,0.0022981146,0.009459508,0.012528519,0.73706347,4,8
0,Antonym,0,Antonym,pay,steal,True,['Ġpay'],['Ġsteal'],1,1,0.99293447,0.0005233946,0.0009893217,0.00165592,0.0007365644,0.0012603607,0.0018998791,0.078014135,12,5
0,Antonym,6,Synonym,catch,problem,False,['Ġcatch'],['Ġproblem'],1,1,0.9886924,0.00072207936,0.0013873586,0.0035900555,0.00068513065,0.00137887,0.0035440722,0.115238726,39,3
6,Synonym,3,IsA,train,teach,False,['Ġtrain'],['Ġteach'],1,1,0.021991057,0.001807832,0.028187335,0.43334398,0.0032756173,0.008674722,0.50271946,1.3907349,17,3
0,Antonym,0,Antonym,drive,park,True,['Ġdrive'],['Ġpark'],1,1,0.63306874,0.0018563711,0.003572127,0.09232434,0.00508718,0.012293887,0.25179735,1.3985311,34,8
5,PartOf,5,PartOf,scene,film,True,['Ġscene'],['Ġfilm'],1,1,0.07599977,0.009820946,0.011640648,0.13272752,0.026081014,0.6938908,0.0498393,1.5282199,10,7
5,PartOf,5,PartOf,tire,automobile,True,['Ġtire'],['Ġautomobile'],1,1,0.022890728,0.00530329,0.002744836,0.03133623,0.010710004,0.9159634,0.0110515095,0.6026556,5,2
2,HasProperty,2,HasProperty,lightning,loud,True,['Ġlightning'],['Ġloud'],1,1,0.0019467305,0.0012697382,0.98721576,0.0071072374,0.00073062466,0.0006632826,0.0010666425,0.123938106,2,4
2,HasProperty,2,HasProperty,kite,fun,True,"['Ġk', 'ite']",['Ġfun'],2,1,0.002168793,0.0016833617,0.96821654,0.022989588,0.00087044004,0.0012049057,0.0028664158,0.2496934,8,4
2,HasProperty,2,HasProperty,alley,dark,True,['Ġalley'],['Ġdark'],1,1,0.0022737097,0.001587605,0.9843254,0.007885334,0.0005781147,0.0005860584,0.0027637274,0.14825518,2,16
5,PartOf,5,PartOf,letter,book,True,['Ġletter'],['Ġbook'],1,1,0.076921806,0.0084609,0.007096873,0.15788244,0.027294409,0.6871851,0.035158493,1.4975555,8,15
3,IsA,3,IsA,sun,company,True,['Ġsun'],['Ġcompany'],1,1,0.027973082,0.28467497,0.29233596,0.32417253,0.012819926,0.029058013,0.028965395,2.0827851,7,10
3,IsA,3,IsA,soft_drink,drink,True,"['Ġsoft', '_', 'dr', 'ink']",['Ġdrink'],4,1,0.019429797,0.0026910573,0.036178473,0.8841276,0.0037073852,0.0040557175,0.049809974,0.74149305,1,10
2,HasProperty,2,HasProperty,airplane,heavy,True,['Ġairplane'],['Ġheavy'],1,1,0.0017062639,0.0011701949,0.9901985,0.0048207496,0.00059064577,0.00048230006,0.0010313647,0.10014086,1,30
4,MadeOf,4,MadeOf,boat,steel,True,['Ġboat'],['Ġsteel'],1,1,0.0032382903,0.01125797,0.009072621,0.009263654,0.95906895,0.00249077,0.0056076273,0.34507865,3,5
3,IsA,3,IsA,prison,build,True,['Ġprison'],['Ġbuild'],1,1,0.010945613,0.002016393,0.00939299,0.9625689,0.0034018683,0.005035577,0.006638536,0.31994385,2,12
2,HasProperty,2,HasProperty,pen,solid,True,['Ġpen'],['Ġsolid'],1,1,0.007032624,0.004407704,0.87250113,0.10251478,0.0058082594,0.0023976224,0.005337863,0.6976549,6,18
6,Synonym,3,IsA,civilization,society,False,['Ġcivilization'],['Ġsociety'],1,1,0.014452319,0.004341048,0.019182254,0.16204521,0.02031669,0.031247152,0.74841535,1.2406281,4,4
3,IsA,3,IsA,criminal,person,True,['Ġcriminal'],['Ġperson'],1,1,0.010852586,0.001800772,0.026912978,0.94975734,0.0023467117,0.0029259813,0.0054037613,0.38406542,4,3
6,Synonym,6,Synonym,buy,shop,True,['Ġbuy'],['Ġshop'],1,1,0.030394074,0.0028268157,0.022727102,0.3451346,0.00559777,0.018624859,0.57469475,1.4390646,6,7
1,HasA,4,MadeOf,coffee,water,False,['Ġcoffee'],['Ġwater'],1,1,0.076919764,0.39063373,0.05909889,0.050423466,0.3864606,0.013295771,0.023167856,2.0116487,4,10
0,Antonym,0,Antonym,eye,mouth,True,['Ġeye'],['Ġmouth'],1,1,0.78357655,0.01446833,0.0019258175,0.031630185,0.008231398,0.12791929,0.032248385,1.135366,6,11
6,Synonym,6,Synonym,poison,contaminate,True,['Ġpoison'],"['Ġcontam', 'inate']",1,2,0.04128684,0.0018831869,0.040161047,0.44913706,0.0054838425,0.00537281,0.45667517,1.5099006,7,2
3,IsA,4,MadeOf,sun,gas,False,['Ġsun'],['Ġgas'],1,1,0.0199962,0.09364976,0.17275444,0.66926926,0.029890575,0.005108199,0.009331627,1.5113698,7,8
0,Antonym,0,Antonym,divine,ordinary,True,['Ġdivine'],['Ġordinary'],1,1,0.99438196,0.0005130302,0.0011746217,0.0009937714,0.00069211447,0.0010544366,0.0011901204,0.06428936,10,7
2,HasProperty,2,HasProperty,loud,bad,True,['Ġloud'],['Ġbad'],1,1,0.24448508,0.0026528777,0.7013092,0.024853693,0.0017150823,0.0018595448,0.023124466,1.1692997,4,17
0,Antonym,0,Antonym,desert,ocean,True,['Ġdesert'],['Ġocean'],1,1,0.9892812,0.0010064977,0.0012808421,0.001798294,0.0015106898,0.0039924304,0.0011298585,0.11113847,4,2
0,Antonym,0,Antonym,side,back,True,['Ġside'],['Ġback'],1,1,0.98934656,0.0005993989,0.00070128246,0.0019449635,0.0008489553,0.0028727474,0.0036861522,0.10928232,14,28
