pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
1,HYPER,1,HYPER,hone,narrow,True,"['hon', '##e']",['narrow'],2,1,0.0007318615,0.9986405,0.00062761124,0.016259646,3,10
0,COORD,0,COORD,dove,blackbird,True,['dove'],"['black', '##bird']",1,2,0.9998847,9.1423695e-05,2.3882094e-05,0.0017596147,8,2
0,COORD,0,COORD,gun,revolver,True,['gun'],['revolver'],1,1,0.99867743,0.0011204599,0.00020199324,0.015368178,8,2
2,RANDOM,2,RANDOM,lettuce,insect,True,"['let', '##tu', '##ce']",['insect'],3,1,4.3710515e-05,0.00016607223,0.99979025,0.003020759,3,2
1,HYPER,1,HYPER,telephone,device,True,['telephone'],['device'],1,1,0.0003823447,0.9985374,0.0010802839,0.0170949,3,5
2,RANDOM,2,RANDOM,penguin,discriminate,True,['penguin'],"['disc', '##rim', '##inate']",1,3,4.0440813e-05,0.00016165637,0.9997979,0.00291778,1,4
2,RANDOM,2,RANDOM,run,weather,True,['run'],['weather'],1,1,3.38235e-05,0.00082726,0.99913883,0.010214739,57,6
0,COORD,0,COORD,lemon,coconut,True,['lemon'],['coconut'],1,1,0.99990904,5.5571953e-05,3.5438003e-05,0.0014406698,5,3
1,HYPER,1,HYPER,bus,transport,True,['bus'],['transport'],1,1,0.0011915946,0.998164,0.00064447994,0.02105157,7,11
2,RANDOM,2,RANDOM,jar,change,True,['jar'],['change'],1,1,4.5320394e-05,0.0001516779,0.999803,0.0028624155,8,20
2,RANDOM,2,RANDOM,crow,weapon,True,['crow'],['weapon'],1,1,3.5502973e-05,0.00024733634,0.9997172,0.0038961612,9,2
2,RANDOM,2,RANDOM,shield,creature,True,['shield'],['creature'],1,1,3.080951e-05,0.0004681893,0.999501,0.0063599236,5,3
0,COORD,0,COORD,fighter,yacht,True,['fighter'],['yacht'],1,1,0.9997421,0.00017684391,8.108984e-05,0.0036784583,3,2
2,RANDOM,2,RANDOM,pine,thermodynamics,True,['pine'],"['the', '##rm', '##od', '##yna', '##mics']",1,5,3.6418613e-05,0.00019461037,0.99976903,0.0032693266,3,1
2,RANDOM,2,RANDOM,squirrel,informal,True,['squirrel'],['informal'],1,1,4.613229e-05,0.0001580814,0.99979585,0.0029552458,2,4
0,COORD,0,COORD,giraffe,sheep,True,"['gi', '##raf', '##fe']",['sheep'],3,1,0.99987614,0.00010175879,2.2037146e-05,0.0018690831,1,3
2,RANDOM,2,RANDOM,crow,retain,True,['crow'],['retain'],1,1,3.981659e-05,0.00019027034,0.99976987,0.0032655355,9,4
0,COORD,0,COORD,garlic,parsley,True,['garlic'],"['par', '##sley']",1,2,0.9998832,8.993358e-05,2.684996e-05,0.0017849341,2,2
2,RANDOM,2,RANDOM,train,hands-on,True,['train'],"['hands', '-', 'on']",1,3,3.5852765e-05,0.00019793368,0.9997662,0.0033017944,17,1
1,HYPER,1,HYPER,instrument,device,True,['instrument'],['device'],1,1,0.00078006013,0.9984303,0.0007896113,0.018454343,9,5
2,RANDOM,2,RANDOM,guitar,archives,True,['guitar'],['archives'],1,1,4.8691138e-05,0.0001466701,0.9998047,0.0028471784,1,3
1,HYPER,2,RANDOM,document,destroy,False,['document'],['destroy'],1,1,8.7442415e-05,0.9941037,0.0058088447,0.052805617,6,4
1,HYPER,1,HYPER,mature,change,True,['mature'],['change'],1,1,0.00011861027,0.997624,0.002257468,0.024816398,11,20
0,COORD,0,COORD,scooter,ambulance,True,"['sc', '##oot', '##er']",['ambulance'],3,1,0.9997961,0.00013887785,6.5084096e-05,0.002978859,5,1
2,RANDOM,2,RANDOM,bear,parliament,True,['bear'],['parliament'],1,1,3.4013992e-05,0.00019805487,0.99976796,0.0032760461,15,2
1,HYPER,1,HYPER,frog,vertebrate,True,['frog'],"['ve', '##rte', '##brate']",1,3,0.00014047508,0.9975503,0.0023093082,0.02555338,4,2
1,HYPER,1,HYPER,split,share,True,['split'],['share'],1,1,0.0003807892,0.99888307,0.0007361351,0.013597273,18,10
0,COORD,0,COORD,motorcycle,tractor,True,['motorcycle'],['tractor'],1,1,0.999767,0.00016229351,7.065293e-05,0.003353371,2,2
2,RANDOM,2,RANDOM,goose,lord,True,['goose'],['lord'],1,1,4.294768e-05,0.00015761846,0.99979943,0.0029032985,6,4
2,RANDOM,2,RANDOM,elephant,catch,True,['elephant'],['catch'],1,1,4.158796e-05,0.0001605722,0.9997979,0.002920747,2,39
2,RANDOM,2,RANDOM,eagle,minor,True,['eagle'],['minor'],1,1,4.4943088e-05,0.00015418463,0.99980086,0.002888764,6,11
0,COORD,0,COORD,elephant,hippopotamus,True,['elephant'],"['hip', '##pop', '##ota', '##mus']",1,4,0.9998543,0.00012534835,2.0292786e-05,0.0021511358,2,1
1,HYPER,1,HYPER,psychiatric,diagnostic,True,['psychiatric'],['diagnostic'],1,1,0.0011582976,0.9981729,0.00066889165,0.020985607,1,2
0,COORD,0,COORD,motorcycle,moped,True,['motorcycle'],"['mo', '##ped']",1,2,0.99967456,0.00024350341,8.1949765e-05,0.0045048553,2,5
2,RANDOM,2,RANDOM,dinner,person,True,['dinner'],['person'],1,1,3.158669e-05,0.00025242966,0.999716,0.0038989182,2,3
1,HYPER,1,HYPER,pick,pierce,True,['pick'],['pierce'],1,1,0.0016735318,0.99634594,0.0019805247,0.03848177,21,6
1,HYPER,1,HYPER,rest,support,True,['rest'],['support'],1,1,0.00012060338,0.9975581,0.0023212263,0.025401263,18,22
0,COORD,0,COORD,cloak,dress,True,['cloak'],['dress'],1,1,0.99978703,0.00015334065,5.9607955e-05,0.0030867353,5,21
0,COORD,0,COORD,table,dresser,True,['table'],['dresser'],1,1,0.9986765,0.0010260246,0.0002975231,0.015580679,8,5
1,HYPER,1,HYPER,metropolitan,urban,True,['metropolitan'],['urban'],1,1,0.00068703725,0.9987639,0.0005490659,0.014947893,3,2
2,RANDOM,2,RANDOM,chair,respect,True,['chair'],['respect'],1,1,4.0349365e-05,0.0001691689,0.9997905,0.0030107703,7,9
2,RANDOM,2,RANDOM,impure,place,True,"['imp', '##ure']",['place'],2,1,2.7945222e-05,0.00027583388,0.99969625,0.0041223094,3,32
2,RANDOM,2,RANDOM,snake,place,True,['snake'],['place'],1,1,3.8800303e-05,0.00017857162,0.9997826,0.003105572,8,32
2,RANDOM,2,RANDOM,phone,vertebrate,True,['phone'],"['ve', '##rte', '##brate']",1,3,3.2957363e-05,0.00035276863,0.99961424,0.0050929463,4,2
2,RANDOM,2,RANDOM,guitar,other,True,['guitar'],['other'],1,1,4.573626e-05,0.00015893042,0.9997954,0.002960119,1,4
2,RANDOM,2,RANDOM,potato,emanate,True,['potato'],"['em', '##ana', '##te']",1,3,4.1832096e-05,0.00015890192,0.9997993,0.0029032277,2,2
2,RANDOM,2,RANDOM,car,professor,True,['car'],['professor'],1,1,4.253696e-05,0.00016763523,0.9997899,0.0030234812,5,1
2,RANDOM,2,RANDOM,consist,art,True,['consist'],['art'],1,1,2.844552e-05,0.0005417139,0.99942976,0.007129621,4,4
0,COORD,0,COORD,shirt,sweatshirt,True,['shirt'],['sweatshirt'],1,1,0.9997336,0.00019136092,7.497855e-05,0.0037752653,2,1
0,COORD,0,COORD,missile,pike,True,['missile'],['pike'],1,1,0.999645,0.00028358097,7.1352195e-05,0.0048365463,2,5
1,HYPER,1,HYPER,dog,pet,True,['dog'],['pet'],1,1,0.00064748776,0.9987833,0.00056928524,0.014749265,8,7
0,COORD,0,COORD,saw,spoon,True,['saw'],['spoon'],1,1,0.99973387,0.00019807325,6.804497e-05,0.0037624903,28,5
0,COORD,0,COORD,saxophone,bass,True,['saxophone'],['bass'],1,1,0.99982005,0.00013764619,4.2288997e-05,0.0026394837,1,9
2,RANDOM,2,RANDOM,car,fool,True,['car'],['fool'],1,1,4.4445176e-05,0.00015442776,0.9998011,0.0028846718,5,7
0,COORD,0,COORD,dress,pant,True,['dress'],"['pan', '##t']",1,2,0.99961936,0.00027786064,0.000102761776,0.0051929313,21,5
2,RANDOM,2,RANDOM,head,ball,True,['head'],['ball'],1,1,3.1335618e-05,0.001006591,0.99896204,0.011987442,42,13
1,HYPER,1,HYPER,mantle,rock,True,['mantle'],['rock'],1,1,0.00010306609,0.99366814,0.00622881,0.056108404,10,9
0,COORD,0,COORD,cabbage,garlic,True,['cabbage'],['garlic'],1,1,0.9999093,6.320678e-05,2.7593991e-05,0.0014304987,4,2
2,RANDOM,2,RANDOM,bomb,many,True,['bomb'],['many'],1,1,4.7965797e-05,0.00014829855,0.9998037,0.0028575773,5,1
2,RANDOM,1,HYPER,virus,band,False,['virus'],['band'],1,1,3.378088e-05,0.00024784758,0.99971837,0.0038767967,3,15
2,RANDOM,2,RANDOM,frame,creature,True,['frame'],['creature'],1,1,3.3298857e-05,0.00020454105,0.9997621,0.003345074,17,3
1,HYPER,1,HYPER,cow,animal,True,['cow'],['animal'],1,1,0.00012531136,0.983554,0.016320726,0.122053295,4,2
2,RANDOM,2,RANDOM,scooter,prescribed,True,"['sc', '##oot', '##er']",['prescribed'],3,1,4.5346216e-05,0.000169527,0.9997851,0.0030877793,5,5
0,COORD,0,COORD,motorcycle,truck,True,['motorcycle'],['truck'],1,1,0.99966574,0.00024785887,8.6421904e-05,0.004617604,2,3
1,HYPER,1,HYPER,baby,child,True,['baby'],['child'],1,1,0.0012518653,0.998166,0.0005820482,0.020968495,8,4
0,COORD,0,COORD,cypress,cedar,True,['cypress'],['cedar'],1,1,0.99984765,0.00012659667,2.5751337e-05,0.002251463,2,3
2,RANDOM,2,RANDOM,spear,receipt,True,['spear'],['receipt'],1,1,4.307552e-05,0.00016068514,0.9997962,0.0029438802,4,4
2,RANDOM,2,RANDOM,power,taint,True,['power'],"['tai', '##nt']",1,2,3.846946e-05,0.0016608255,0.99830073,0.018349502,10,3
0,COORD,0,COORD,crow,pheasant,True,['crow'],"['ph', '##ea', '##sant']",1,3,0.9998791,9.719695e-05,2.3778624e-05,0.0018353026,9,2
0,COORD,0,COORD,lion,goat,True,['lion'],['goat'],1,1,0.9998758,0.00010162386,2.2524822e-05,0.001874837,4,4
1,HYPER,1,HYPER,tea,meal,True,['tea'],['meal'],1,1,0.33395243,0.64600927,0.02003832,1.0486732,5,3
2,RANDOM,1,HYPER,maze,activity,False,['maze'],['activity'],1,1,3.937646e-05,0.0014765878,0.9984841,0.016646646,2,6
2,RANDOM,2,RANDOM,kill,color,True,['kill'],['color'],1,1,3.1814478e-05,0.00022760486,0.99974054,0.0036037802,17,15
1,HYPER,1,HYPER,drive,work,True,['drive'],['work'],1,1,0.00019629775,0.9985146,0.0012890745,0.01693306,34,34
2,RANDOM,2,RANDOM,cranberry,endowment,True,"['cr', '##an', '##berry']",['endowment'],3,1,3.967455e-05,0.00018029123,0.99978,0.003139723,2,3
2,RANDOM,2,RANDOM,tuna,play,True,['tuna'],['play'],1,1,3.7274436e-05,0.00017938866,0.99978334,0.00309333,4,52
0,COORD,0,COORD,dishwasher,freezer,True,"['dish', '##wash', '##er']","['freeze', '##r']",3,2,0.9996978,0.00020847135,9.3771145e-05,0.004239945,2,1
2,RANDOM,2,RANDOM,coyote,device,True,['coyote'],['device'],1,1,4.216416e-05,0.00016070936,0.99979717,0.0029308584,3,5
2,RANDOM,2,RANDOM,hat,say,True,['hat'],['say'],1,1,4.2454572e-05,0.00016941696,0.9997881,0.0030445743,4,12
2,RANDOM,2,RANDOM,feel,food,True,['feel'],['food'],1,1,3.5881152e-05,0.00019131077,0.99977285,0.0032205428,17,3
1,HYPER,1,HYPER,celery,produce,True,"['ce', '##ler', '##y']",['produce'],3,1,0.0040369504,0.9953986,0.00056443305,0.04481782,2,8
0,COORD,0,COORD,parsley,sage,True,"['par', '##sley']",['sage'],2,1,0.9998394,0.00011615186,4.4374287e-05,0.0023915067,2,5
1,HYPER,1,HYPER,pineapple,fruit,True,"['pine', '##apple']",['fruit'],2,1,0.004072887,0.9952083,0.0007187852,0.046739638,2,5
0,COORD,0,COORD,cherry,grapefruit,True,['cherry'],"['grape', '##fr', '##uit']",1,3,0.99989486,7.749228e-05,2.7636677e-05,0.0016283871,5,2
0,COORD,0,COORD,lizard,salamander,True,['lizard'],"['sal', '##aman', '##der']",1,3,0.9998683,0.0001116105,2.0136395e-05,0.001969514,2,3
2,RANDOM,2,RANDOM,screwdriver,medallion,True,"['screw', '##drive', '##r']",['medallion'],3,1,6.6268716e-05,0.00019569027,0.99973804,0.0037085153,2,4
0,COORD,0,COORD,bear,giraffe,True,['bear'],"['gi', '##raf', '##fe']",1,3,0.9998771,0.00010088326,2.2093584e-05,0.0018584025,15,1
2,RANDOM,2,RANDOM,stereo,wale,True,['stereo'],"['wal', '##e']",1,2,4.459596e-05,0.00015204509,0.99980336,0.002856611,3,2
2,RANDOM,2,RANDOM,dagger,address,True,['dagger'],['address'],1,1,4.366616e-05,0.00015987903,0.99979645,0.0029422445,2,18
0,COORD,0,COORD,piano,harmonica,True,['piano'],['harmonica'],1,1,0.9997826,0.00016307659,5.4337535e-05,0.00313527,4,1
0,COORD,0,COORD,banana,peach,True,['banana'],['peach'],1,1,0.99989593,7.68767e-05,2.7223243e-05,0.0016136492,2,5
2,RANDOM,2,RANDOM,bomber,automotive,True,['bomber'],['automotive'],1,1,8.064906e-05,0.023119526,0.9767998,0.15982483,3,2
1,HYPER,2,RANDOM,device,artifact,False,['device'],['artifact'],1,1,0.0020268848,0.997233,0.00074011536,0.029817099,5,1
2,RANDOM,1,HYPER,direct,order,False,['direct'],['order'],1,1,2.918831e-05,0.0009681529,0.99900264,0.011571485,24,24
2,RANDOM,2,RANDOM,australia,turn,True,['australia'],['turn'],1,1,3.5222936e-05,0.00020538666,0.9997594,0.00338402,2,38
2,RANDOM,2,RANDOM,dolphin,upgrade,True,['dolphin'],['upgrade'],1,1,4.352614e-05,0.00015988879,0.99979657,0.0029403556,2,11
1,HYPER,2,RANDOM,bedroom,furnishing,False,['bedroom'],"['fur', '##nish', '##ing']",1,3,0.00065711705,0.9986712,0.0006716687,0.015941931,1,5
1,HYPER,2,RANDOM,child,extremity,False,['child'],"['ex', '##tre', '##mity']",1,3,8.330194e-05,0.8659711,0.13394563,0.5693923,4,5
0,COORD,0,COORD,blouse,apron,True,['blouse'],['apron'],1,1,0.9997906,0.00014334497,6.601283e-05,0.0030490293,1,4
2,RANDOM,2,RANDOM,wardrobe,arrow,True,['wardrobe'],['arrow'],1,1,4.8507158e-05,0.00014648675,0.99980503,0.002842221,3,2
1,HYPER,1,HYPER,jet,craft,True,['jet'],['craft'],1,1,0.00047279647,0.9986205,0.00090664055,0.016375048,9,6
2,RANDOM,2,RANDOM,tanker,previous,True,['tanker'],['previous'],1,1,3.7797945e-05,0.0001907934,0.9997714,0.0032424275,2,3
0,COORD,0,COORD,cloak,blouse,True,['cloak'],['blouse'],1,1,0.9998211,0.00012575979,5.315968e-05,0.0026423424,5,1
1,HYPER,1,HYPER,pigeon,bird,True,['pigeon'],['bird'],1,1,0.0006332754,0.9986817,0.0006850599,0.015830256,1,6
2,RANDOM,2,RANDOM,deduce,artifact,True,"['de', '##du', '##ce']",['artifact'],3,1,3.3863762e-05,0.00020631927,0.99975985,0.0033752234,2,1
0,COORD,0,COORD,ambulance,frigate,True,['ambulance'],['frigate'],1,1,0.9997441,0.00017695545,7.887017e-05,0.0036496713,1,2
2,RANDOM,2,RANDOM,grenade,fictitious,True,['grenade'],['fictitious'],1,1,4.2837848e-05,0.00016146913,0.99979573,0.00295021,1,2
2,RANDOM,2,RANDOM,emperor,drop,True,['emperor'],['drop'],1,1,2.9355611e-05,0.00026928505,0.9997013,0.0040660687,4,32
2,RANDOM,2,RANDOM,hospital,deploy,True,['hospital'],['deploy'],1,1,4.0501087e-05,0.00016375027,0.99979573,0.0029449996,2,2
1,HYPER,1,HYPER,document,communication,True,['document'],['communication'],1,1,0.00016138065,0.9985115,0.0013270981,0.016862568,6,3
1,HYPER,1,HYPER,terminal,place,True,['terminal'],['place'],1,1,0.00012745868,0.9888115,0.011061033,0.08957859,9,32
2,RANDOM,2,RANDOM,nationality,cover,True,['nationality'],['cover'],1,1,3.0381274e-05,0.0003464775,0.99962306,0.0049822778,2,36
2,RANDOM,2,RANDOM,washer,insect,True,"['wash', '##er']",['insect'],2,1,4.841519e-05,0.00015498832,0.99979657,0.0029489133,3,2
2,RANDOM,2,RANDOM,screech,ice,True,"['sc', '##ree', '##ch']",['ice'],3,1,3.0892068e-05,0.00037852913,0.9995906,0.005356248,4,11
2,RANDOM,2,RANDOM,oven,surroundings,True,['oven'],['surroundings'],1,1,4.3600645e-05,0.00016142175,0.999795,0.002960672,1,6
2,RANDOM,2,RANDOM,library,play,True,['library'],['play'],1,1,3.3159835e-05,0.00023606698,0.99973077,0.0037260526,5,52
1,HYPER,1,HYPER,animal,life,True,['animal'],['life'],1,1,9.0430614e-05,0.9730608,0.026848704,0.17967488,2,14
1,HYPER,1,HYPER,black,man,True,['black'],['man'],1,1,8.803641e-05,0.9837886,0.01612331,0.120393,22,13
1,HYPER,1,HYPER,immortal,undying,True,['immortal'],"['und', '##ying']",1,2,0.00017841902,0.9980046,0.0018169676,0.02163974,3,1
2,RANDOM,2,RANDOM,frigate,design,True,['frigate'],['design'],1,1,4.101996e-05,0.00016492732,0.99979407,0.0029673234,2,14
2,RANDOM,2,RANDOM,caffeine,human,True,"['caf', '##fe', '##ine']",['human'],3,1,3.0928884e-05,0.00026985107,0.99969923,0.004096416,1,4
1,HYPER,1,HYPER,naivety,simple,True,"['naive', '##ty']",['simple'],2,1,0.0004076236,0.9988418,0.0007506216,0.014051306,1,9
2,RANDOM,2,RANDOM,hat,diameter,True,['hat'],['diameter'],1,1,4.5622968e-05,0.00015107264,0.99980336,0.0028591917,4,2
2,RANDOM,2,RANDOM,bomber,allow,True,['bomber'],['allow'],1,1,4.6471527e-05,0.00016286716,0.9997907,0.003020457,3,10
1,HYPER,1,HYPER,axe,tool,True,['axe'],['tool'],1,1,0.00093909295,0.99827266,0.0007882513,0.020059938,3,8
2,RANDOM,2,RANDOM,catfish,dynamic,True,['catfish'],['dynamic'],1,1,4.3085864e-05,0.00015620173,0.99980074,0.002887352,3,4
2,RANDOM,2,RANDOM,document,artefact,True,['document'],"['arte', '##fa', '##ct']",1,3,2.9951269e-05,0.00040054103,0.9995695,0.005591385,6,1
2,RANDOM,2,RANDOM,jet,talk,True,['jet'],['talk'],1,1,4.36932e-05,0.00016464594,0.9997917,0.0030026105,9,11
2,RANDOM,2,RANDOM,toaster,fragment,True,"['toast', '##er']",['fragment'],2,1,4.8541395e-05,0.00015419099,0.9997973,0.002940565,2,4
1,HYPER,1,HYPER,psychology,science,True,['psychology'],['science'],1,1,0.00063719915,0.9986374,0.0007253088,0.016293153,1,2
2,RANDOM,2,RANDOM,bowl,place,True,['bowl'],['place'],1,1,3.155334e-05,0.0007251065,0.9992434,0.009125453,12,32
0,COORD,0,COORD,bus,fighter,True,['bus'],['fighter'],1,1,0.9998018,0.00013495387,6.3251e-05,0.0029030177,7,3
0,COORD,0,COORD,van,truck,True,['van'],['truck'],1,1,0.99972504,0.00019859694,7.6412325e-05,0.0038839453,5,3
2,RANDOM,2,RANDOM,matter,sport,True,['matter'],['sport'],1,1,3.3972876e-05,0.00023549264,0.9997305,0.003731215,7,9
2,RANDOM,2,RANDOM,tanker,forestry,True,['tanker'],['forestry'],1,1,4.0919047e-05,0.00016957271,0.99978954,0.0030241103,2,1
0,COORD,0,COORD,couch,wardrobe,True,['couch'],['wardrobe'],1,1,0.99932456,0.00046053305,0.0002149082,0.0086973,4,3
2,RANDOM,2,RANDOM,unstructured,violence,True,"['un', '##st', '##ructured']",['violence'],3,1,3.2089403e-05,0.00024240943,0.9997255,0.0037863536,2,3
2,RANDOM,2,RANDOM,relief,performance,True,['relief'],['performance'],1,1,3.0466996e-05,0.00033371852,0.9996358,0.004836531,11,5
2,RANDOM,2,RANDOM,bottle,footpath,True,['bottle'],"['foot', '##path']",1,2,3.7465456e-05,0.0002335476,0.999729,0.0037593618,5,1
1,HYPER,1,HYPER,iron,metal,True,['iron'],['metal'],1,1,0.0007709423,0.9984793,0.0007497405,0.017947908,6,4
0,COORD,0,COORD,cello,oboe,True,['cello'],['oboe'],1,1,0.99983525,0.00012209135,4.2624695e-05,0.0024435553,1,1
0,COORD,0,COORD,scooter,bicycle,True,"['sc', '##oot', '##er']",['bicycle'],3,1,0.9997875,0.00015981098,5.2709318e-05,0.0030710408,5,2
2,RANDOM,2,RANDOM,university,adult,True,['university'],['adult'],1,1,3.6514168e-05,0.00019104214,0.9997725,0.003226554,3,4
2,RANDOM,2,RANDOM,cello,guilt,True,['cello'],['guilt'],1,1,4.4756303e-05,0.00015149731,0.9998037,0.002852022,1,2
1,HYPER,1,HYPER,elephant,animal,True,['elephant'],['animal'],1,1,0.00012426813,0.98462105,0.015254625,0.11568357,2,2
0,COORD,0,COORD,robin,crow,True,['robin'],['crow'],1,1,0.9998771,9.808303e-05,2.4748173e-05,0.0018619597,2,9
0,COORD,2,RANDOM,fork,wallet,False,['fork'],['wallet'],1,1,0.9995896,0.00022895238,0.00018149162,0.0056161163,9,1
2,RANDOM,2,RANDOM,photographic,transport,True,['photographic'],['transport'],1,1,3.4254022e-05,0.00020104944,0.99976474,0.0033163899,2,11
0,COORD,0,COORD,van,bike,True,['van'],['bike'],1,1,0.9997594,0.00017491955,6.565867e-05,0.003442584,5,3
1,HYPER,1,HYPER,gorilla,vertebrate,True,['gorilla'],"['ve', '##rte', '##brate']",1,3,0.00011283747,0.9954892,0.0043979352,0.042403895,1,2
2,RANDOM,2,RANDOM,person,fill,True,['person'],['fill'],1,1,2.8192037e-05,0.00036654598,0.99960524,0.005179165,3,11
1,HYPER,1,HYPER,room,apartment,True,['room'],['apartment'],1,1,0.0022525995,0.99700683,0.0007406006,0.03182307,5,1
2,RANDOM,2,RANDOM,apple,led,True,['apple'],['led'],1,1,3.8104474e-05,0.00017581883,0.9997861,0.003061049,2,15
2,RANDOM,2,RANDOM,washer,impact,True,"['wash', '##er']",['impact'],2,1,4.921293e-05,0.00014786475,0.9998029,0.0028698738,3,6
1,HYPER,1,HYPER,object,tool,True,['object'],['tool'],1,1,0.00058997,0.92401546,0.07539451,0.39285266,7,8
0,COORD,0,COORD,whale,catfish,True,['whale'],['catfish'],1,1,0.9998938,8.242097e-05,2.3791405e-05,0.00163682,3,3
2,RANDOM,2,RANDOM,donkey,rail,True,['donkey'],['rail'],1,1,4.811511e-05,0.00014993352,0.99980193,0.0028805071,2,15
2,RANDOM,2,RANDOM,spark,dress,True,['spark'],['dress'],1,1,3.9417104e-05,0.00017908066,0.99978155,0.0031208636,8,21
0,COORD,0,COORD,dishwasher,washer,True,"['dish', '##wash', '##er']","['wash', '##er']",3,2,0.9988023,0.0009650373,0.0002326492,0.014201749,2,3
0,COORD,0,COORD,ant,grasshopper,True,['ant'],"['grass', '##hopper']",1,2,0.9997831,0.00018785823,2.9091347e-05,0.0030767608,1,2
2,RANDOM,2,RANDOM,revolver,increase,True,['revolver'],['increase'],1,1,5.2247142e-05,0.00014014206,0.99980766,0.0028145793,2,7
2,RANDOM,2,RANDOM,lime,translator,True,['lime'],['translator'],1,1,3.5616988e-05,0.00019011411,0.9997743,0.0032018987,8,3
0,COORD,0,COORD,rabbit,whale,True,['rabbit'],['whale'],1,1,0.99989617,8.042202e-05,2.3330937e-05,0.001602524,4,3
2,RANDOM,2,RANDOM,coat,evolve,True,['coat'],['evolve'],1,1,5.0085207e-05,0.00014824636,0.9998017,0.0028871964,6,3
2,RANDOM,2,RANDOM,range,burn,True,['range'],['burn'],1,1,3.1976837e-05,0.00079513487,0.99917287,0.009857422,17,20
1,HYPER,2,RANDOM,unsupervised,human,False,"['un', '##su', '##per', '##vis', '##ed']",['human'],5,1,6.5449356e-05,0.9711944,0.028740145,0.18903525,1,4
2,RANDOM,2,RANDOM,apartment,animal,True,['apartment'],['animal'],1,1,3.2751723e-05,0.00021293861,0.99975425,0.003439621,1,2
1,HYPER,2,RANDOM,awaken,check,False,"['awake', '##n']",['check'],2,1,0.00012107149,0.9965436,0.0033353502,0.03399637,3,38
2,RANDOM,2,RANDOM,woodpecker,internal,True,"['wood', '##pe', '##cker']",['internal'],3,1,5.4426273e-05,0.00015252628,0.9997931,0.0030034112,1,5
2,RANDOM,2,RANDOM,bomb,find,True,['bomb'],['find'],1,1,4.397235e-05,0.00015765722,0.99979836,0.002918649,5,18
2,RANDOM,2,RANDOM,street,disgust,True,['street'],['disgust'],1,1,3.0177329e-05,0.00027595062,0.9996939,0.0041573797,5,3
0,COORD,0,COORD,falcon,crow,True,['falcon'],['crow'],1,1,0.9998883,8.6635664e-05,2.4986906e-05,0.0017121849,2,9
1,HYPER,1,HYPER,secret,information,True,['secret'],['information'],1,1,0.00020207945,0.9985273,0.0012705616,0.016826224,14,5
1,HYPER,1,HYPER,iconic,characteristic,True,['iconic'],['characteristic'],1,1,0.00030229334,0.998961,0.0007368134,0.012700319,1,5
2,RANDOM,1,HYPER,sun,company,False,['sun'],['company'],1,1,4.833284e-05,0.0046634865,0.99528813,0.043590385,7,10
1,HYPER,1,HYPER,potato,veggie,True,['potato'],"['ve', '##gg', '##ie']",1,3,0.00022525698,0.998722,0.001052716,0.014984923,2,1
2,RANDOM,2,RANDOM,bomber,net,True,['bomber'],['net'],1,1,4.5461362e-05,0.0001587145,0.99979585,0.00295345,3,12
2,RANDOM,2,RANDOM,dress,increase,True,['dress'],['increase'],1,1,4.886252e-05,0.00014524326,0.99980587,0.0028315438,21,7
2,RANDOM,2,RANDOM,pear,notable,True,['pear'],['notable'],1,1,4.1678253e-05,0.00015939027,0.99979895,0.0029071847,2,3
0,COORD,0,COORD,cedar,pine,True,['cedar'],['pine'],1,1,0.9998568,0.000114901195,2.8249791e-05,0.0021371788,3,3
0,COORD,0,COORD,jet,yacht,True,['jet'],['yacht'],1,1,0.99962795,0.00028381473,8.822568e-05,0.005069042,9,2
1,HYPER,1,HYPER,library,institution,True,['library'],['institution'],1,1,0.00020570832,0.99828535,0.0015088839,0.019132555,5,5
0,COORD,0,COORD,cod,tuna,True,['cod'],['tuna'],1,1,0.99989223,8.289626e-05,2.4869185e-05,0.0016597802,7,4
2,RANDOM,2,RANDOM,van,silver,True,['van'],['silver'],1,1,4.7028112e-05,0.00014890729,0.9998041,0.0028518103,5,12
2,RANDOM,2,RANDOM,car,corner,True,['car'],['corner'],1,1,3.4505832e-05,0.00026166934,0.9997038,0.0040525575,5,14
2,RANDOM,2,RANDOM,organ,vocation,True,['organ'],"['vo', '##cation']",1,2,6.9300375e-05,0.009742718,0.99018794,0.08013914,6,2
2,RANDOM,2,RANDOM,picture,construction,True,['picture'],['construction'],1,1,2.779965e-05,0.00057484227,0.9993974,0.0074777626,12,7
0,COORD,0,COORD,hatchet,sieve,True,"['hatch', '##et']","['si', '##eve']",2,2,0.9998074,0.00014042109,5.2243293e-05,0.0028182145,2,5
2,RANDOM,2,RANDOM,bomb,respect,True,['bomb'],['respect'],1,1,4.6166526e-05,0.00015050506,0.99980336,0.0028596825,5,9
1,HYPER,1,HYPER,hospital,site,True,['hospital'],['site'],1,1,0.00013976338,0.9959637,0.0038964928,0.038786944,2,4
2,RANDOM,2,RANDOM,dolphin,persistence,True,['dolphin'],['persistence'],1,1,4.456342e-05,0.00015146498,0.99980396,0.0028488056,2,3
2,RANDOM,1,HYPER,grave,death,False,['grave'],['death'],1,1,3.3038323e-05,0.0010135265,0.99895346,0.012081777,8,8
2,RANDOM,2,RANDOM,elm,change,True,['elm'],['change'],1,1,3.9170634e-05,0.00017278707,0.9997881,0.003038908,2,20
