pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
1,hyper,minor,1,hyper,minor,grass,plant,True,['grass'],['plant'],1,1,1.2554441e-06,0.9906749,0.0093238875,0.07630319,11,10,minor,random,small,major,other,common
2,random,random,2,random,random,rake,councillor,True,['rake'],['councillor'],1,1,6.484243e-05,0.0027203017,0.9972149,0.028097192,9,1,random,minor,coordinated,the,##less,individual
0,coord,coordinated,0,coord,coordinated,rabbit,sheep,True,['rabbit'],['sheep'],1,1,0.9999851,5.948689e-06,8.934461e-06,0.0002746114,4,3,coordinated,random,minor,and,coordination,","
2,random,random,2,random,random,sword,hurl,True,['sword'],"['hu', '##rl']",1,2,0.0029009797,0.008208238,0.98889077,0.09726338,1,4,random,minor,coordinated,quick,-,major
0,coord,coordinated,0,coord,coordinated,shovel,tweezers,True,['shovel'],"['t', '##wee', '##zers']",1,3,0.99942756,0.00049792265,7.461461e-05,0.0073118787,5,1,coordinated,minor,random,and,or,/
0,coord,coordinated,0,coord,coordinated,cloak,shirt,True,['cloak'],['shirt'],1,1,0.9997031,0.00028746465,9.440778e-06,0.003967679,5,2,coordinated,and,minor,or,",",/
2,random,random,2,random,random,cabbage,month,True,['cabbage'],['month'],1,1,2.244535e-05,0.009602477,0.9903751,0.07852481,4,2,random,minor,coordinated,regular,major,specific
0,coord,coordinated,0,coord,coordinated,jet,bomber,True,['jet'],['bomber'],1,1,0.9998903,0.00010799767,1.6100523e-06,0.0016121683,9,3,coordinated,minor,-,and,or,coordination
0,coord,coordinated,0,coord,coordinated,sheep,lion,True,['sheep'],['lion'],1,1,0.99999785,5.9253576e-08,2.1070832e-06,4.425011e-05,3,4,coordinated,random,coordination,sea,and,","
0,coord,coordinated,0,coord,coordinated,trumpet,harp,True,['trumpet'],['harp'],1,1,0.99977094,0.0002066242,2.2448305e-05,0.0032063222,4,5,coordinated,minor,and,random,coordination,","
2,random,random,2,random,random,rake,robbery,True,['rake'],['robbery'],1,1,0.0022638293,0.029877493,0.9678587,0.21683256,9,2,random,minor,coordinated,deliberate,major,common
1,hyper,minor,1,hyper,minor,pub,building,True,['pub'],['building'],1,1,0.00042789863,0.99639684,0.0031753287,0.036329094,1,14,minor,random,coordinated,major,small,other
1,hyper,minor,1,hyper,minor,constrict,squeeze,True,"['con', '##st', '##ric', '##t']",['squeeze'],4,1,0.00086724083,0.9821515,0.016981306,0.13418822,2,17,minor,random,coordinated,and,/,","
0,coord,coordinated,0,coord,coordinated,tiger,gorilla,True,['tiger'],['gorilla'],1,1,0.99999833,7.951655e-07,8.911743e-07,3.643022e-05,2,1,coordinated,and,",",random,coordination,minor
2,random,random,2,random,random,pocket,kingdom,True,['pocket'],['kingdom'],1,1,4.878693e-05,0.24167205,0.7582791,0.7985595,11,6,random,minor,coordinated,major,small,new
2,random,random,2,random,random,lime,far,True,['lime'],['far'],1,1,2.1563372e-05,0.01057064,0.9894078,0.08491788,8,10,random,minor,coordinated,from,no,all
1,hyper,minor,1,hyper,minor,death,change,True,['death'],['change'],1,1,6.607293e-05,0.9234559,0.07647804,0.3906513,8,20,minor,random,major,coordinated,small,and
1,hyper,minor,1,hyper,minor,contaminate,infect,True,"['con', '##tam', '##inate']","['in', '##fect']",3,2,3.3369033e-05,0.9853485,0.014618094,0.11059161,2,4,minor,random,and,/,or,major
1,hyper,minor,1,hyper,minor,whale,creature,True,['whale'],['creature'],1,1,9.2598066e-07,0.98228663,0.017712414,0.12841609,3,3,minor,random,small,other,major,unknown
2,random,random,2,random,random,center,car,True,['center'],['car'],1,1,0.0022099651,0.016426364,0.98136365,0.14350314,23,5,random,minor,coordinated,-,red,##less
1,hyper,minor,1,hyper,minor,planet,matter,True,['planet'],['matter'],1,1,1.761274e-05,0.51730555,0.48267683,0.99942076,3,7,minor,random,small,unknown,major,natural
1,hyper,minor,1,hyper,minor,superficial,shallow,True,['superficial'],['shallow'],1,1,0.0005489876,0.9749486,0.024502397,0.17274168,3,6,minor,random,coordinated,major,small,shallow
1,hyper,minor,1,hyper,minor,fee,transaction,True,['fee'],['transaction'],1,1,1.4696517e-05,0.8837131,0.11627212,0.51880395,3,1,minor,random,small,major,unknown,coordinated
1,hyper,minor,1,hyper,minor,grape,fruit,True,['grape'],['fruit'],1,1,1.024393e-05,0.9936417,0.0063481145,0.055651475,3,5,minor,random,small,other,major,coordinated
0,coord,coordinated,0,coord,coordinated,fox,deer,True,['fox'],['deer'],1,1,0.99999833,1.6005198e-06,1.6546022e-07,3.712191e-05,10,1,coordinated,and,",",coordination,minor,red
0,coord,coordinated,0,coord,coordinated,beaver,goat,True,['beaver'],['goat'],1,1,0.99998295,1.9182253e-06,1.5117322e-05,0.00030310417,8,4,coordinated,random,and,minor,coordination,","
2,random,random,2,random,random,market,beast,True,['market'],['beast'],1,1,2.5554335e-05,0.0025864318,0.99738806,0.02638325,9,2,random,minor,coordinated,common,the,of
0,coord,coordinated,0,coord,coordinated,whale,beaver,True,['whale'],['beaver'],1,1,0.9999937,1.035203e-06,5.2479477e-06,0.00012165864,3,8,coordinated,random,and,minor,coordination,","
0,coord,coordinated,0,coord,coordinated,scarf,jacket,True,['scarf'],['jacket'],1,1,0.9997975,0.00016893583,3.3646713e-05,0.0029091921,5,7,coordinated,minor,and,random,or,/
0,coord,coordinated,0,coord,coordinated,stove,oven,True,['stove'],['oven'],1,1,0.9996581,0.00032854258,1.333298e-05,0.0045108586,4,1,coordinated,minor,random,coordination,synchronized,quick
1,hyper,minor,1,hyper,minor,woman,adult,True,['woman'],['adult'],1,1,2.5373382e-05,0.9554998,0.044474784,0.2628678,4,4,minor,random,coordinated,unknown,major,small
1,hyper,minor,1,hyper,minor,knowledgeable,smart,True,"['knowledge', '##able']",['smart'],2,1,0.00016258628,0.9518568,0.047980614,0.28002542,3,9,minor,random,coordinated,major,small,and
2,random,random,2,random,random,acacia,tour,True,['acacia'],['tour'],1,1,0.00010829603,0.02060921,0.97928244,0.14642708,1,4,random,minor,coordinated,national,regular,major
2,random,random,2,random,random,biblical,mean,True,['biblical'],['mean'],1,1,4.962689e-05,0.40192345,0.59802693,0.972809,2,16,random,minor,and,-,or,:
2,random,random,2,random,random,throw,light,True,['throw'],['light'],1,1,0.000114498114,0.10039229,0.8994932,0.4718846,20,47,random,minor,the,a,off,coordinated
1,hyper,minor,1,hyper,minor,twinkle,flash,True,['twinkle'],['flash'],1,1,0.0021860376,0.9855928,0.012221132,0.11761264,4,19,minor,random,coordinated,major,small,quick
1,hyper,minor,1,hyper,minor,unnoticed,alone,True,['unnoticed'],['alone'],1,1,0.0003388704,0.8217606,0.17790048,0.67976165,1,6,minor,random,and,or,coordinated,/
2,random,random,2,random,random,vest,visual,True,['vest'],['visual'],1,1,4.055049e-05,0.005308534,0.9946509,0.04840708,7,2,random,minor,coordinated,quick,major,-
1,hyper,minor,1,hyper,minor,tiger,carnivore,True,['tiger'],"['car', '##ni', '##vor', '##e']",1,4,2.2780583e-05,0.97193974,0.028037455,0.18483551,2,2,minor,random,small,major,unknown,-
2,random,random,2,random,random,acacia,re,True,['acacia'],['re'],1,1,8.4996725e-05,0.013382578,0.9865324,0.10373397,1,3,random,minor,coordinated,regular,-,.
1,hyper,minor,1,hyper,minor,help,serve,True,['help'],['serve'],1,1,9.822784e-05,0.9099002,0.090001635,0.4379113,12,16,minor,random,major,coordinated,small,/
2,random,random,2,random,random,musket,replacement,True,"['mu', '##ske', '##t']",['replacement'],3,1,1.9811465e-05,0.017408863,0.9825714,0.1269714,1,6,random,minor,coordinated,new,regular,-
0,coord,coordinated,0,coord,coordinated,pine,cedar,True,['pine'],['cedar'],1,1,0.99985814,0.00013925608,2.6656041e-06,0.0020380425,3,3,coordinated,minor,and,coordination,red,random
0,coord,coordinated,0,coord,coordinated,cranberry,coconut,True,"['cr', '##an', '##berry']",['coconut'],3,1,0.9995839,0.00038587203,3.0319707e-05,0.005431062,2,3,coordinated,minor,random,and,or,coordination
2,random,random,2,random,random,desk,single,True,['desk'],['single'],1,1,3.9207323e-05,0.0018192369,0.9981415,0.019812167,1,10,random,minor,coordinated,regular,-,single
2,random,random,2,random,random,pub,international,True,['pub'],['international'],1,1,0.00046891675,0.0013113798,0.99821967,0.02030763,1,3,random,minor,coordinated,##ition,##nova,##erty
0,coord,coordinated,0,coord,coordinated,tuna,goldfish,True,['tuna'],"['gold', '##fish']",1,2,0.9999839,1.1554631e-05,4.5392594e-06,0.00029329475,4,1,coordinated,minor,and,random,coordination,sea
1,hyper,minor,1,hyper,minor,cannon,weapon,True,['cannon'],['weapon'],1,1,2.1102707e-05,0.9734205,0.026558327,0.17718428,8,2,minor,random,major,small,other,coordinated
0,coord,coordinated,0,coord,coordinated,bomb,missile,True,['bomb'],['missile'],1,1,0.99869424,0.0012703815,3.530884e-05,0.014626347,5,2,coordinated,minor,random,coordination,or,and
1,hyper,minor,1,hyper,minor,edit,fix,True,['edit'],['fix'],1,1,3.4283967e-05,0.97336787,0.0265978,0.17758854,4,17,minor,random,major,/,.,coordinated
1,hyper,minor,1,hyper,minor,cathedral,edifice,True,['cathedral'],"['ed', '##ifice']",1,2,8.66505e-05,0.9947765,0.0051368647,0.04775084,3,1,minor,random,major,coordinated,small,an
0,coord,coordinated,0,coord,coordinated,sweater,shirt,True,['sweater'],['shirt'],1,1,0.99944824,0.0005349349,1.684704e-05,0.0068768077,2,2,coordinated,and,minor,or,/,","
1,hyper,minor,1,hyper,minor,gorilla,creature,True,['gorilla'],['creature'],1,1,1.2442525e-06,0.98174435,0.018254373,0.13155,1,3,minor,random,small,other,another,unknown
2,random,random,2,random,random,mackerel,classify,True,"['mack', '##ere', '##l']",['classify'],3,1,1.4295006e-05,0.006611476,0.99337417,0.057629753,2,3,random,minor,coordinated,randomly,-,people
0,coord,coordinated,0,coord,coordinated,hawk,swan,True,['hawk'],['swan'],1,1,0.9999989,4.6996783e-07,5.5290894e-07,2.2834032e-05,6,4,coordinated,coordination,random,minor,red,and
1,hyper,minor,1,hyper,minor,cucumber,food,True,"['cu', '##cum', '##ber']",['food'],3,1,9.389099e-06,0.90684897,0.09314159,0.44703907,2,3,minor,random,major,small,common,other
1,hyper,minor,1,hyper,minor,rice,grain,True,['rice'],['grain'],1,1,5.1087834e-05,0.9938246,0.006124352,0.054631498,5,15,minor,random,small,coordinated,major,other
0,coord,coordinated,0,coord,coordinated,yacht,bus,True,['yacht'],['bus'],1,1,0.9999937,1.9622382e-06,4.426204e-06,0.00012503951,2,7,coordinated,random,minor,coordination,synchronized,and
2,random,random,2,random,random,strawberry,editorial,True,['strawberry'],['editorial'],1,1,2.6362082e-05,0.007154608,0.992819,0.061713863,3,3,random,minor,coordinated,regular,major,prime
2,random,random,2,random,random,immobilize,place,True,"['im', '##mo', '##bil', '##ize']",['place'],4,1,5.3554227e-06,0.098903805,0.90109086,0.46561173,6,32,random,minor,the,a,unknown,small
2,random,random,2,random,random,make,person,True,['make'],['person'],1,1,1.6543185e-05,0.21125467,0.7887287,0.74415517,51,3,random,minor,a,the,unknown,small
2,random,random,2,random,random,alligator,previous,True,['alligator'],['previous'],1,1,7.270586e-06,0.00023394132,0.9997588,0.0032937687,3,3,random,minor,coordinated,##s,all,the
2,random,random,2,random,random,train,score,True,['train'],['score'],1,1,7.011093e-06,0.024968924,0.9750241,0.16862665,17,18,random,minor,coordinated,player,major,individual
1,hyper,minor,1,hyper,minor,student,person,True,['student'],['person'],1,1,3.137654e-06,0.98684466,0.013152138,0.10109295,2,3,minor,random,unknown,major,small,regular
0,coord,coordinated,0,coord,coordinated,lemon,apricot,True,['lemon'],"['apr', '##ico', '##t']",1,3,0.9993893,0.00046588387,0.000144779,0.007883485,5,3,coordinated,minor,and,random,or,","
2,random,random,2,random,random,sheep,transit,True,['sheep'],['transit'],1,1,1.675209e-05,0.00087456626,0.9991086,0.010435964,3,7,random,minor,coordinated,in,regular,on
1,hyper,minor,1,hyper,minor,coat,object,True,['coat'],['object'],1,1,1.17207965e-05,0.7654716,0.2345167,0.78600657,6,7,minor,random,small,major,unknown,specific
2,random,random,2,random,random,jet,consecutive,True,['jet'],['consecutive'],1,1,2.0840536e-05,0.0020032213,0.997976,0.021197096,9,4,random,minor,coordinated,regular,multiple,-
2,random,random,2,random,random,apple,event,True,['apple'],['event'],1,1,1.0222526e-05,0.021149522,0.97884023,0.14803097,2,4,random,minor,major,coordinated,specific,computer
1,hyper,minor,1,hyper,minor,educator,vocation,True,['educator'],"['vo', '##cation']",1,2,1.4792711e-05,0.97410935,0.025875889,0.17352599,1,2,minor,random,major,or,unknown,specific
2,random,random,2,random,random,cockroach,conduct,True,"['cock', '##ro', '##ach']",['conduct'],3,1,6.391213e-06,0.004036491,0.9959571,0.03803203,1,8,random,minor,coordinated,specific,regular,major
2,random,random,2,random,random,cow,payroll,True,['cow'],['payroll'],1,1,6.0699385e-05,0.0082989335,0.99164045,0.07022936,4,3,random,minor,coordinated,regular,specific,major
0,coord,coordinated,0,coord,coordinated,restaurant,bar,True,['restaurant'],['bar'],1,1,0.9991862,0.00061734533,0.00019645994,0.010174577,1,19,coordinated,minor,random,coordination,and,-
2,random,random,2,random,random,falcon,action,True,['falcon'],['action'],1,1,3.3937297e-06,0.033180118,0.96681654,0.21016377,2,12,random,minor,coordinated,major,small,quick
0,coord,coordinated,0,coord,coordinated,knife,spear,True,['knife'],['spear'],1,1,0.9988418,0.0011202131,3.8012833e-05,0.013208589,4,4,coordinated,minor,random,coordination,and,or
1,hyper,minor,1,hyper,minor,iodine,tincture,True,"['io', '##dine']","['tin', '##cture']",2,2,0.00019385977,0.6212948,0.3785113,0.9595213,2,6,minor,random,coordinated,major,small,specific
0,coord,coordinated,0,coord,coordinated,screwdriver,spade,True,"['screw', '##drive', '##r']",['spade'],3,1,0.9992887,0.00038192,0.00032935775,0.0091723725,2,4,coordinated,minor,random,coordination,and,or
1,hyper,minor,1,hyper,minor,representative,normal,True,['representative'],['normal'],1,1,2.8981249e-05,0.8534407,0.14653027,0.60156083,7,5,minor,random,major,small,regular,and
0,coord,coordinated,0,coord,coordinated,parsley,cabbage,True,"['par', '##sley']",['cabbage'],2,1,0.99974996,0.00019983262,5.011606e-05,0.0035322062,2,4,coordinated,minor,random,and,",",coordination
1,hyper,minor,1,hyper,minor,move,turn,True,['move'],['turn'],1,1,9.3635004e-05,0.97010124,0.029805087,0.19479749,21,38,minor,random,major,coordinated,small,slow
1,hyper,minor,1,hyper,minor,bomber,warplane,True,['bomber'],"['warp', '##lane']",1,2,0.0019461192,0.98766613,0.010387785,0.10365377,3,1,minor,random,coordinated,small,major,or
2,random,random,2,random,random,villa,actress,True,['villa'],['actress'],1,1,0.00052429526,0.006167286,0.9933084,0.060609914,4,1,random,minor,coordinated,##nova,-,","
2,random,random,2,random,random,potato,intrinsic,True,['potato'],['intrinsic'],1,1,1.222766e-06,0.0016720985,0.9983267,0.017859844,2,2,random,minor,-,coordinated,major,prime
1,hyper,minor,1,hyper,minor,structure,design,True,['structure'],['design'],1,1,0.00012520845,0.9732143,0.026660489,0.17915621,6,14,minor,random,coordinated,major,small,and
0,coord,coordinated,0,coord,coordinated,rifle,sword,True,['rifle'],['sword'],1,1,0.9985476,0.0013954274,5.6855493e-05,0.01613119,3,1,coordinated,minor,and,random,or,/
2,random,random,2,random,random,fighter,advertiser,True,['fighter'],"['ad', '##vert', '##iser']",1,3,0.000110144596,0.20442592,0.79546386,0.7322629,3,1,random,minor,coordinated,major,regular,small
1,hyper,minor,1,hyper,minor,pontificate,speak,True,"['pont', '##ific', '##ate']",['speak'],3,1,0.0001234526,0.82775366,0.17212287,0.6642854,3,5,minor,random,and,/,or,major
1,hyper,minor,1,hyper,minor,hotel,business,True,['hotel'],['business'],1,1,0.00032932733,0.94764817,0.052022472,0.2991863,1,9,minor,random,coordinated,small,major,general
1,hyper,minor,1,hyper,minor,department,division,True,['department'],['division'],1,1,0.00048775892,0.9915569,0.0079553025,0.072974525,3,12,minor,random,coordinated,major,small,regular
2,random,random,2,random,random,corrupt,matter,True,['corrupt'],['matter'],1,1,3.1652098e-06,0.18947844,0.8105183,0.70044065,8,7,random,minor,small,new,foreign,unknown
1,hyper,minor,1,hyper,minor,kill,hit,True,['kill'],['hit'],1,1,7.452859e-05,0.95277905,0.047146354,0.27527314,17,24,minor,random,major,coordinated,small,unknown
1,hyper,minor,1,hyper,minor,workforce,population,True,['workforce'],['population'],1,1,6.069656e-06,0.9946332,0.0053607584,0.048265092,1,5,minor,random,small,major,unknown,large
0,coord,coordinated,0,coord,coordinated,cypress,poplar,True,['cypress'],"['pop', '##lar']",1,2,0.99997497,5.1405195e-06,1.990842e-05,0.00043732818,2,2,coordinated,random,minor,red,coordination,and
0,coord,coordinated,0,coord,coordinated,banana,lemon,True,['banana'],['lemon'],1,1,0.9998148,0.0001303998,5.4857002e-05,0.002726374,2,5,coordinated,minor,random,and,",",or
1,hyper,minor,1,hyper,minor,whisk,whip,True,"['w', '##his', '##k']",['whip'],3,1,0.019089362,0.950761,0.030149693,0.33058724,6,11,minor,random,coordinated,and,major,/
1,hyper,minor,1,hyper,minor,iron,tool,True,['iron'],['tool'],1,1,3.6268844e-05,0.7045566,0.29540715,0.876173,6,8,minor,random,small,major,coordinated,key
1,hyper,minor,1,hyper,minor,invalid,illegal,True,['invalid'],['illegal'],1,1,0.00012267205,0.94389665,0.055980664,0.31303924,5,1,minor,random,coordinated,and,major,or
2,random,random,2,random,random,penguin,artefact,True,['penguin'],"['arte', '##fa', '##ct']",1,3,2.6462572e-05,0.051793348,0.9481802,0.2944052,1,1,random,minor,coordinated,major,prime,small
1,hyper,minor,1,hyper,minor,unsupervised,uncontrolled,True,"['un', '##su', '##per', '##vis', '##ed']","['un', '##con', '##tro', '##lled']",5,4,0.00025675006,0.8183812,0.18136202,0.68640614,1,1,minor,random,coordinated,and,",",or
2,random,random,2,random,random,cello,error,True,['cello'],['error'],1,1,1.3283457e-06,0.0020185558,0.9979802,0.021008017,1,7,random,minor,coordinated,major,design,computer
2,random,random,2,random,random,owl,constitutional,True,['owl'],['constitutional'],1,1,9.694644e-06,0.0005882472,0.99940205,0.0073365164,1,5,random,minor,coordinated,-,the,regular
1,hyper,minor,1,hyper,minor,article,piece,True,['article'],['piece'],1,1,1.20636005e-05,0.9580304,0.041957572,0.2514104,5,18,minor,random,major,small,unknown,coordinated
2,random,random,2,random,random,shirt,sincerity,True,['shirt'],['sincerity'],1,1,4.4552304e-05,0.0017050205,0.9982504,0.018845135,2,4,random,minor,coordinated,of,##less,for
2,random,random,2,random,random,sound,housing,True,['sound'],['housing'],1,1,0.00010987067,0.099684924,0.9002052,0.4695829,24,5,random,minor,coordinated,##less,major,key
2,random,random,2,random,random,tallow,choke,True,"['tall', '##ow']",['choke'],2,1,0.00111303,0.35337365,0.64551336,0.94886947,1,16,random,minor,coordinated,and,/,major
2,random,random,2,random,random,glider,synthetic,True,['glider'],['synthetic'],1,1,0.0008298725,0.0011491813,0.998021,0.022567986,1,7,random,minor,coordinated,all,-,##s
1,hyper,minor,1,hyper,minor,jar,vessel,True,['jar'],['vessel'],1,1,0.00072361995,0.9798233,0.019453062,0.1469308,8,3,minor,random,coordinated,small,major,or
0,coord,coordinated,0,coord,coordinated,turnip,cabbage,True,"['turn', '##ip']",['cabbage'],2,1,0.99995863,1.5279476e-05,2.609941e-05,0.0007014983,2,4,coordinated,random,minor,and,",",coordination
1,hyper,minor,1,hyper,minor,movie,watch,True,['movie'],['watch'],1,1,5.2618714e-05,0.77209276,0.22785461,0.77505684,1,13,minor,random,major,coordinated,small,regular
2,random,random,2,random,random,car,revival,True,['car'],['revival'],1,1,6.199005e-06,0.0011799105,0.99881387,0.013294568,5,2,random,minor,coordinated,-,regular,##nova
2,random,random,2,random,random,hammer,personal,True,['hammer'],['personal'],1,1,2.3395987e-06,0.0047355103,0.99526215,0.043431684,10,6,random,minor,coordinated,##s,unknown,all
1,hyper,minor,1,hyper,minor,pub,edifice,True,['pub'],"['ed', '##ifice']",1,2,0.000399321,0.99454147,0.0050591994,0.050947748,1,1,minor,random,coordinated,major,small,/
0,coord,coordinated,0,coord,coordinated,cathedral,hospital,True,['cathedral'],['hospital'],1,1,0.99204236,0.002746332,0.0052112793,0.07432431,3,2,coordinated,random,minor,national,coordination,and
0,coord,coordinated,2,random,random,knife,radiograph,False,['knife'],"['radio', '##graph']",1,2,0.82349163,0.020929797,0.15557852,0.76509076,4,1,coordinated,random,minor,coordination,and,or
1,hyper,minor,1,hyper,minor,kitten,mammal,True,['kitten'],['mammal'],1,1,0.00040122017,0.83902776,0.16057105,0.64067835,2,1,minor,random,coordinated,small,common,major
0,coord,coordinated,0,coord,coordinated,sword,shotgun,True,['sword'],['shotgun'],1,1,0.9999163,5.923669e-05,2.4480783e-05,0.0013275929,1,1,coordinated,minor,random,and,coordination,or
1,hyper,minor,1,hyper,minor,work,move,True,['work'],['move'],1,1,0.0002265429,0.921433,0.07834047,0.39934766,34,21,minor,random,coordinated,major,and,/
0,coord,coordinated,0,coord,coordinated,tiger,sheep,True,['tiger'],['sheep'],1,1,0.9999795,3.608992e-06,1.6921193e-05,0.0003630458,2,3,coordinated,random,and,minor,coordination,","
2,random,random,2,random,random,rabbit,death,True,['rabbit'],['death'],1,1,2.923389e-05,0.0021704903,0.9978002,0.022814324,4,8,random,minor,coordinated,of,quick,-
2,random,random,2,random,random,carp,awkwardness,True,['carp'],"['awkward', '##ness']",1,2,1.1929377e-06,0.0030536312,0.9969452,0.029937757,3,5,random,minor,coordinated,specific,major,regular
0,coord,coordinated,0,coord,coordinated,table,bed,True,['table'],['bed'],1,1,0.99409384,0.0057102395,0.00019583502,0.053461846,8,13,coordinated,minor,random,and,coordination,","
2,random,random,2,random,random,herring,last,True,['herring'],['last'],1,1,1.6715087e-05,0.0004809173,0.9995024,0.0062835542,2,21,random,minor,coordinated,the,at,all
0,coord,coordinated,0,coord,coordinated,piano,oboe,True,['piano'],['oboe'],1,1,0.99995613,1.3988024e-05,2.9909354e-05,0.0007383604,4,1,coordinated,random,minor,",",and,coordination
0,coord,coordinated,0,coord,coordinated,cow,whale,True,['cow'],['whale'],1,1,0.99999845,1.2140376e-06,4.0556495e-07,3.4877314e-05,4,3,coordinated,and,coordination,minor,random,","
2,random,random,2,random,random,motorcycle,few,True,['motorcycle'],['few'],1,1,2.2474327e-05,0.002840569,0.99713695,0.028501712,2,2,random,minor,coordinated,regular,a,odd
2,random,random,1,hyper,minor,bike,exercise,False,['bike'],['exercise'],1,1,0.00025284823,0.42905706,0.5706901,0.9886106,3,10,random,minor,coordinated,major,regular,small
2,random,random,2,random,random,garlic,worldly,True,['garlic'],"['world', '##ly']",1,2,3.7708419e-06,0.0045820302,0.99541414,0.04227011,2,2,random,minor,coordinated,-,all,small
1,hyper,minor,1,hyper,minor,vague,unclear,True,['vague'],['unclear'],1,1,6.153392e-05,0.98482597,0.015112485,0.11398736,3,3,minor,random,coordinated,major,and,or
2,random,random,2,random,random,emotion,vehicle,True,['emotion'],['vehicle'],1,1,0.0005485952,0.014377926,0.9850735,0.115308136,1,4,random,minor,##less,coordinated,specific,neutral
2,random,random,2,random,random,car,planned,True,['car'],['planned'],1,1,4.3393024e-06,0.0033293997,0.99666625,0.03228155,5,6,random,minor,coordinated,all,randomly,major
2,random,random,2,random,random,make,vessel,True,['make'],['vessel'],1,1,0.00038186932,0.1739184,0.8256996,0.6713719,51,3,random,minor,a,the,small,new
2,random,random,2,random,random,toaster,vehicle,True,"['toast', '##er']",['vehicle'],2,1,0.0010434574,0.469275,0.52968156,1.0081594,2,4,random,minor,coordinated,small,major,specific
1,hyper,minor,1,hyper,minor,cypress,tree,True,['cypress'],['tree'],1,1,5.38784e-05,0.9946379,0.0053082574,0.048596483,2,7,minor,random,small,major,coordinated,large
0,coord,coordinated,0,coord,coordinated,swan,owl,True,['swan'],['owl'],1,1,0.9999871,2.5771328e-06,1.02294025e-05,0.00023590654,4,1,coordinated,random,and,minor,tailed,coordination
0,coord,coordinated,0,coord,coordinated,scarf,stocking,True,['scarf'],"['stock', '##ing']",1,2,0.9999616,2.8775417e-05,9.657391e-06,0.0006503404,5,9,coordinated,minor,random,and,coordination,or
1,hyper,minor,1,hyper,minor,kindness,good,True,['kindness'],['good'],1,1,2.117588e-05,0.9609295,0.03904929,0.23827429,3,27,minor,random,small,major,coordinated,common
0,coord,coordinated,0,coord,coordinated,flute,bass,True,['flute'],['bass'],1,1,0.99970573,0.00024677368,4.7407528e-05,0.004062757,4,9,coordinated,minor,random,and,coordination,","
2,random,random,2,random,random,slice,monetary,True,['slice'],['monetary'],1,1,1.6391443e-05,0.051953953,0.94802964,0.29492292,10,1,random,minor,coordinated,major,small,specific
0,coord,coordinated,0,coord,coordinated,pine,oak,True,['pine'],['oak'],1,1,0.9998878,0.00010110394,1.1029493e-05,0.0016852162,3,2,coordinated,minor,and,random,/,or
0,coord,coordinated,0,coord,coordinated,strawberry,peach,True,['strawberry'],['peach'],1,1,0.99769753,0.0021606435,0.00014180275,0.024261748,3,5,coordinated,minor,random,peach,coordination,","
1,hyper,minor,1,hyper,minor,invalid,unacceptable,True,['invalid'],['unacceptable'],1,1,9.1943904e-05,0.90718526,0.09272272,0.44684583,5,4,minor,random,coordinated,major,and,or
2,random,random,2,random,random,encore,tool,True,['encore'],['tool'],1,1,5.038683e-06,0.011052896,0.988942,0.087790966,2,8,random,minor,new,unknown,the,common
2,random,random,2,random,random,kettle,creature,True,['kettle'],['creature'],1,1,3.3970504e-05,0.055377327,0.9445887,0.309365,4,3,random,minor,coordinated,small,unknown,the
2,random,random,2,random,random,pride,wet,True,['pride'],['wet'],1,1,1.6169315e-05,0.012296621,0.9876873,0.09594057,6,9,random,minor,coordinated,the,of,-
2,random,random,2,random,random,read,plaything,True,['read'],"['play', '##thing']",1,2,8.141593e-06,0.0827461,0.9172458,0.41193056,12,1,random,minor,the,a,new,other
0,coord,coordinated,0,coord,coordinated,blouse,scarf,True,['blouse'],['scarf'],1,1,0.99993885,3.7185462e-05,2.394268e-05,0.0010029263,1,5,coordinated,and,minor,random,or,","
2,random,random,2,random,random,box,available,True,['box'],['available'],1,1,6.2144036e-06,0.12803441,0.8719593,0.55213803,13,3,random,minor,not,no,all,unknown
0,coord,coordinated,0,coord,coordinated,sieve,corkscrew,True,"['si', '##eve']","['cork', '##sc', '##rew']",2,3,0.99991024,5.1110364e-05,3.8593265e-05,0.001423783,5,2,coordinated,minor,random,coordination,or,and
2,random,random,2,random,random,dolphin,geological,True,['dolphin'],['geological'],1,1,1.7831671e-05,0.0028602832,0.9971219,0.028595904,2,1,random,minor,coordinated,-,specific,regular
1,hyper,minor,1,hyper,minor,post,record,True,['post'],['record'],1,1,1.522974e-05,0.77097195,0.22901285,0.77654636,23,13,minor,random,major,-,/,unknown
0,coord,coordinated,0,coord,coordinated,musket,knife,True,"['mu', '##ske', '##t']",['knife'],3,1,0.9965829,0.0031364793,0.0002806286,0.03431748,1,4,coordinated,minor,random,and,coordination,or
2,random,random,2,random,random,need,curve,True,['need'],['curve'],1,1,0.0001260949,0.11720705,0.8826668,0.5230716,7,10,random,minor,to,a,coordinated,the
2,random,random,2,random,random,cucumber,helpful,True,"['cu', '##cum', '##ber']",['helpful'],3,1,6.3499865e-06,0.0023918683,0.9976018,0.024392882,2,1,random,minor,coordinated,-,prime,all
1,hyper,minor,1,hyper,minor,education,skill,True,['education'],['skill'],1,1,2.5154724e-05,0.9595869,0.040387943,0.24448718,6,2,minor,random,major,small,and,specific
