pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
2,PART_OF,2,PART_OF,face,head,True,['face'],['head'],1,1,0.0002785863,0.00082254707,0.9982399,0.00020927645,0.00044971475,0.021814305,22,42
2,PART_OF,2,PART_OF,face,human,True,['face'],['human'],1,1,0.00027947692,0.0005034074,0.9987092,0.00032219576,0.00018576297,0.01671553,22,4
3,RANDOM,2,PART_OF,face,watch,False,['face'],['watch'],1,1,4.1460025e-05,6.158233e-05,0.00021433507,0.9996371,4.5570294e-05,0.0052579995,22,13
1,HYPER,4,SYN,face,surface,False,['face'],['surface'],1,1,0.00016025851,0.99847573,0.00048373875,0.0007467248,0.00013357615,0.019021092,22,10
3,RANDOM,3,RANDOM,face,band,True,['face'],['band'],1,1,4.951538e-05,5.8987214e-05,0.00019621999,0.999647,4.831612e-05,0.0051552444,22,15
3,RANDOM,3,RANDOM,face,bind,True,['face'],['bind'],1,1,6.230839e-05,5.4780896e-05,0.0001729477,0.99967015,3.9747672e-05,0.0048641046,22,11
1,HYPER,1,HYPER,freeway,road,True,['freeway'],['road'],1,1,8.3986655e-05,0.9992667,0.00024498606,0.0001888817,0.00021540686,0.01009353,1,2
4,SYN,4,SYN,freeway,highway,True,['freeway'],['highway'],1,1,0.0007748692,0.031308636,0.005009443,0.00055113813,0.9623559,0.26198354,1,1
3,RANDOM,3,RANDOM,freeway,assemble,True,['freeway'],['assemble'],1,1,4.2608328e-05,5.7072826e-05,8.405779e-05,0.99978215,3.4057157e-05,0.0033807952,1,3
3,RANDOM,3,RANDOM,freeway,eye,True,['freeway'],['eye'],1,1,4.3463293e-05,5.9034526e-05,0.00010086098,0.99976593,3.0793206e-05,0.0035973808,1,6
3,RANDOM,3,RANDOM,freeway,face,True,['freeway'],['face'],1,1,4.05403e-05,6.1039784e-05,9.538731e-05,0.99977165,3.1317977e-05,0.003517932,1,22
3,RANDOM,3,RANDOM,freeway,happen,True,['freeway'],['happen'],1,1,4.661862e-05,6.891179e-05,0.00010576077,0.99975044,2.8189894e-05,0.0038062439,1,5
3,RANDOM,3,RANDOM,freeway,human,True,['freeway'],['human'],1,1,0.0002738776,0.00069233007,0.0079215225,0.99097353,0.00013866648,0.080540754,1,4
3,RANDOM,3,RANDOM,freeway,i,True,['freeway'],['i'],1,1,5.14385e-05,5.622583e-05,0.00012051738,0.999741,3.0710762e-05,0.003929399,1,4
3,RANDOM,3,RANDOM,freeway,mouth,True,['freeway'],['mouth'],1,1,4.2586067e-05,6.026097e-05,9.532075e-05,0.99976975,3.2062067e-05,0.0035470598,1,11
3,RANDOM,3,RANDOM,freeway,penis,True,['freeway'],['penis'],1,1,4.5885077e-05,5.529922e-05,8.978047e-05,0.99977666,3.247561e-05,0.0034568468,1,1
2,PART_OF,1,HYPER,wind,weather,False,['wind'],['weather'],1,1,0.0002838644,0.000493225,0.9987079,0.0002985429,0.00021640312,0.016756132,15,6
3,RANDOM,0,ANT,wind,calm,False,['wind'],['calm'],1,1,0.00197516,0.0001611012,0.0007442257,0.9963814,0.00073812355,0.040398683,15,8
3,RANDOM,3,RANDOM,wind,criminal,True,['wind'],['criminal'],1,1,5.0320752e-05,4.9243514e-05,8.9801535e-05,0.9997757,3.493237e-05,0.0034710828,15,4
3,RANDOM,3,RANDOM,wind,challenge,True,['wind'],['challenge'],1,1,4.3623386e-05,5.7035457e-05,9.396645e-05,0.99977285,3.2573967e-05,0.0035061946,15,9
3,RANDOM,3,RANDOM,wind,clothe,True,['wind'],"['cloth', '##e']",1,2,5.185563e-05,5.886776e-05,0.00011781173,0.9997247,4.6776317e-05,0.0041729426,15,3
3,RANDOM,3,RANDOM,wind,drill,True,['wind'],['drill'],1,1,5.6684803e-05,4.2861e-05,0.00013809362,0.99971706,4.5340446e-05,0.0042545446,15,9
3,RANDOM,3,RANDOM,wind,insect,True,['wind'],['insect'],1,1,3.9974217e-05,5.4898752e-05,0.00010811984,0.9997602,3.680926e-05,0.0036735947,15,2
3,RANDOM,3,RANDOM,wind,learn,True,['wind'],['learn'],1,1,4.5447345e-05,5.8114623e-05,9.3312214e-05,0.99977165,3.152095e-05,0.0035232762,15,6
3,RANDOM,3,RANDOM,wind,patient,True,['wind'],['patient'],1,1,5.082659e-05,4.700185e-05,9.116378e-05,0.9997757,3.5273264e-05,0.003469539,15,3
3,RANDOM,3,RANDOM,wind,reason,True,['wind'],['reason'],1,1,4.506223e-05,6.458487e-05,0.00011400608,0.99974555,3.0745276e-05,0.003870651,15,9
0,ANT,0,ANT,fact,lie,True,['fact'],['lie'],1,1,0.99921703,0.00012570238,0.00013815242,0.00023422141,0.00028497825,0.01071026,4,10
4,SYN,1,HYPER,fact,information,False,['fact'],['information'],1,1,0.020104378,0.0016977331,0.001623561,0.00029956424,0.9762748,0.18130833,4,5
3,RANDOM,3,RANDOM,fact,delight,True,['fact'],['delight'],1,1,4.3716653e-05,6.246565e-05,8.2679006e-05,0.99976665,4.4457505e-05,0.0036061634,4,5
3,RANDOM,3,RANDOM,fact,dog,True,['fact'],['dog'],1,1,4.8026406e-05,5.3790154e-05,8.295941e-05,0.9997782,3.7066835e-05,0.0034420895,4,8
3,RANDOM,3,RANDOM,fact,emotion,True,['fact'],['emotion'],1,1,0.00010280739,6.812108e-05,0.00013977004,0.9996063,8.301217e-05,0.0057877763,4,1
3,RANDOM,3,RANDOM,fact,expand,True,['fact'],['expand'],1,1,4.4346518e-05,5.8231115e-05,8.478429e-05,0.9997733,3.936171e-05,0.0035102146,4,7
3,RANDOM,3,RANDOM,fact,gear,True,['fact'],['gear'],1,1,4.3905522e-05,5.6587764e-05,7.998486e-05,0.99977654,4.2990006e-05,0.0034684783,4,5
3,RANDOM,3,RANDOM,fact,lift,True,['fact'],['lift'],1,1,4.4218265e-05,6.2043124e-05,7.868803e-05,0.9997733,4.1726857e-05,0.0035136056,4,36
3,RANDOM,3,RANDOM,fact,monitor,True,['fact'],['monitor'],1,1,4.2740197e-05,5.6350924e-05,8.786647e-05,0.99977,4.307188e-05,0.0035561488,4,9
3,RANDOM,3,RANDOM,fact,satisfaction,True,['fact'],['satisfaction'],1,1,4.593686e-05,6.487781e-05,8.0940255e-05,0.99975723,5.0977786e-05,0.0037417735,4,5
1,HYPER,1,HYPER,shop,place,True,['shop'],['place'],1,1,8.66742e-05,0.9993357,0.00022906892,0.00023902957,0.00010944542,0.009213032,7,32
4,SYN,1,HYPER,shop,store,False,['shop'],['store'],1,1,0.00038158934,0.0023055265,0.0004733463,0.00012791269,0.9967116,0.036149804,7,6
3,RANDOM,3,RANDOM,shop,book,True,['shop'],['book'],1,1,4.1253053e-05,5.3138654e-05,0.00010337995,0.9997689,3.3363227e-05,0.0035536513,7,15
3,RANDOM,3,RANDOM,shop,decorate,True,['shop'],['decorate'],1,1,4.0354607e-05,6.7782246e-05,9.520618e-05,0.99976784,2.8844897e-05,0.0035694875,7,4
3,RANDOM,3,RANDOM,shop,idea,True,['shop'],['idea'],1,1,3.912298e-05,6.788284e-05,9.890288e-05,0.9997639,3.0151969e-05,0.0036219123,7,5
3,RANDOM,3,RANDOM,shop,learn,True,['shop'],['learn'],1,1,3.603535e-05,8.6084874e-05,9.464525e-05,0.9997466,3.6598565e-05,0.0038643903,7,6
3,RANDOM,3,RANDOM,shop,volume,True,['shop'],['volume'],1,1,3.7698905e-05,7.0983086e-05,9.530744e-05,0.9997665,2.9475354e-05,0.0035857137,7,6
3,RANDOM,3,RANDOM,shop,move,True,['shop'],['move'],1,1,4.173706e-05,6.8525806e-05,0.00010511094,0.9997565,2.814644e-05,0.003720959,7,21
3,RANDOM,3,RANDOM,shop,skeleton,True,['shop'],['skeleton'],1,1,4.0849634e-05,6.500499e-05,0.00010333524,0.9997626,2.829898e-05,0.0036381183,7,4
3,RANDOM,3,RANDOM,shop,soft,True,['shop'],['soft'],1,1,4.1498075e-05,7.268186e-05,9.3928145e-05,0.99976474,2.7173504e-05,0.0036114028,7,20
1,HYPER,1,HYPER,gold,color,True,['gold'],['color'],1,1,0.0001084761,0.9992106,0.0002069664,0.00031263367,0.00016115024,0.0107702,7,15
1,HYPER,1,HYPER,gold,element,True,['gold'],['element'],1,1,0.00012342574,0.99917966,0.00024822532,0.00029525932,0.00015343101,0.011164635,7,7
1,HYPER,1,HYPER,gold,metal,True,['gold'],['metal'],1,1,0.000114551505,0.9992466,0.00022792608,0.00025356837,0.00015734932,0.010360777,7,4
3,RANDOM,3,RANDOM,gold,cord,True,['gold'],['cord'],1,1,4.650092e-05,5.3223546e-05,9.9458106e-05,0.9997497,5.1091243e-05,0.0038366723,7,6
3,RANDOM,3,RANDOM,gold,correct,True,['gold'],['correct'],1,1,4.2299427e-05,5.9859525e-05,8.719175e-05,0.9997757,3.492065e-05,0.00347067,7,12
3,RANDOM,3,RANDOM,gold,curve,True,['gold'],['curve'],1,1,4.2692398e-05,5.9693386e-05,8.7640394e-05,0.9997763,3.370181e-05,0.0034619423,7,10
3,RANDOM,3,RANDOM,gold,flat,True,['gold'],['flat'],1,1,4.5307024e-05,6.262006e-05,9.2254166e-05,0.9997693,3.0493184e-05,0.0035548995,7,24
3,RANDOM,3,RANDOM,gold,get,True,['gold'],['get'],1,1,3.7265287e-05,0.00017014147,0.000100480975,0.9996495,4.2580214e-05,0.0051367404,7,37
3,RANDOM,3,RANDOM,gold,pot,True,['gold'],['pot'],1,1,4.1782987e-05,5.354048e-05,0.000104388906,0.99976534,3.4915123e-05,0.003603567,7,10
3,RANDOM,3,RANDOM,gold,weather,True,['gold'],['weather'],1,1,4.514376e-05,6.282743e-05,0.00010207824,0.9997603,2.9675823e-05,0.0036740378,7,6
4,SYN,1,HYPER,show,appear,False,['show'],['appear'],1,1,0.00029464415,0.004949176,0.00039706106,0.00020001884,0.9941591,0.0567054,16,7
2,PART_OF,1,HYPER,show,entertainment,False,['show'],['entertainment'],1,1,0.0003999282,0.012469083,0.98606503,0.0006199676,0.00044598005,0.11492084,16,1
1,HYPER,4,SYN,show,program,False,['show'],['program'],1,1,0.00014261251,0.98489153,0.00093267125,0.00022949214,0.013803549,0.1209058,16,10
3,RANDOM,3,RANDOM,show,apartment,True,['show'],['apartment'],1,1,4.0926177e-05,6.213127e-05,8.5377564e-05,0.99977785,3.3759832e-05,0.0034406863,16,1
3,RANDOM,3,RANDOM,show,chill,True,['show'],['chill'],1,1,4.3210814e-05,6.1960534e-05,7.656054e-05,0.9997813,3.6995683e-05,0.0033995274,16,7
3,RANDOM,3,RANDOM,show,drug,True,['show'],['drug'],1,1,4.1317693e-05,6.1795115e-05,7.863275e-05,0.999782,3.6250025e-05,0.0033870358,16,3
3,RANDOM,3,RANDOM,show,error,True,['show'],['error'],1,1,0.0010497432,0.00017144211,0.0002959295,0.99793625,0.0005466912,0.02490053,16,7
3,RANDOM,3,RANDOM,show,flight,True,['show'],['flight'],1,1,4.205878e-05,6.1582316e-05,8.4606676e-05,0.9997762,3.565675e-05,0.0034672886,16,12
3,RANDOM,3,RANDOM,show,flow,True,['show'],['flow'],1,1,3.9626924e-05,5.8408397e-05,8.142548e-05,0.99977857,4.1944837e-05,0.0034363407,16,14
3,RANDOM,3,RANDOM,show,gate,True,['show'],['gate'],1,1,3.8101924e-05,5.990782e-05,8.6402855e-05,0.9997744,4.122921e-05,0.0034919467,16,7
2,PART_OF,1,HYPER,queen,insect,False,['queen'],['insect'],1,1,0.0009683068,0.1737706,0.82276577,0.0019168399,0.0005784738,0.70351076,12,2
1,HYPER,1,HYPER,queen,person,True,['queen'],['person'],1,1,9.8321296e-05,0.99925286,0.00023524436,0.00029248503,0.00012111235,0.010231316,12,3
1,HYPER,1,HYPER,queen,woman,True,['queen'],['woman'],1,1,7.952972e-05,0.9993106,0.00023922014,0.0002606436,0.00010999976,0.009504511,12,4
3,RANDOM,3,RANDOM,queen,bed,True,['queen'],['bed'],1,1,4.70692e-05,5.4885077e-05,9.039747e-05,0.99977714,3.0524763e-05,0.0034471024,12,13
3,RANDOM,3,RANDOM,queen,bush,True,['queen'],['bush'],1,1,4.308416e-05,6.332491e-05,7.8045545e-05,0.99978226,3.327629e-05,0.00338205,12,9
3,RANDOM,3,RANDOM,queen,dream,True,['queen'],['dream'],1,1,4.399893e-05,6.553546e-05,9.641223e-05,0.99976367,3.0367095e-05,0.0036302628,12,8
3,RANDOM,3,RANDOM,queen,fish,True,['queen'],['fish'],1,1,4.6206802e-05,6.187383e-05,8.599748e-05,0.9997713,3.4721448e-05,0.0035363298,12,6
3,RANDOM,3,RANDOM,queen,machine,True,['queen'],['machine'],1,1,4.235322e-05,5.8496284e-05,8.44267e-05,0.9997811,3.360665e-05,0.0033954135,12,8
3,RANDOM,3,RANDOM,queen,restrict,True,['queen'],['restrict'],1,1,4.8135986e-05,6.107051e-05,8.650252e-05,0.9997732,3.104972e-05,0.003504889,12,4
3,RANDOM,3,RANDOM,queen,rubber,True,['queen'],['rubber'],1,1,3.847724e-05,6.753411e-05,8.205919e-05,0.99977666,3.5230263e-05,0.0034569427,12,7
0,ANT,0,ANT,radio,television,True,['radio'],['television'],1,1,0.9988514,0.0001513406,0.00057786616,0.00020658837,0.00021279075,0.014917213,5,3
0,ANT,0,ANT,radio,tv,True,['radio'],['tv'],1,1,0.9975001,0.0002031125,0.0017259171,0.0001973973,0.00037350875,0.028616948,5,2
3,RANDOM,3,RANDOM,radio,child,True,['radio'],['child'],1,1,4.108943e-05,6.2232524e-05,0.000112553425,0.9997563,2.7838742e-05,0.0037174416,5,4
3,RANDOM,3,RANDOM,radio,death,True,['radio'],['death'],1,1,4.8448393e-05,6.065419e-05,9.473486e-05,0.99976593,3.0254774e-05,0.0036021762,5,8
3,RANDOM,3,RANDOM,radio,face,True,['radio'],['face'],1,1,4.2336538e-05,6.607663e-05,0.00010854145,0.9997553,2.7791895e-05,0.0037357463,5,22
3,RANDOM,3,RANDOM,radio,meal,True,['radio'],['meal'],1,1,5.55599e-05,5.537851e-05,0.00011447161,0.99974555,2.9139068e-05,0.0038734376,5,3
3,RANDOM,3,RANDOM,radio,nobody,True,['radio'],['nobody'],1,1,5.0791183e-05,6.430062e-05,0.00010931793,0.9997483,2.731252e-05,0.0038356034,5,1
3,RANDOM,3,RANDOM,radio,paint,True,['radio'],['paint'],1,1,4.7576137e-05,5.6189954e-05,0.00010160936,0.9997627,3.1893807e-05,0.003643013,5,7
3,RANDOM,3,RANDOM,radio,patient,True,['radio'],['patient'],1,1,4.3615008e-05,5.869466e-05,0.00011170341,0.9997553,3.056986e-05,0.003734576,5,3
3,RANDOM,3,RANDOM,radio,strike,True,['radio'],['strike'],1,1,4.947384e-05,6.113908e-05,0.00010609115,0.9997557,2.7659435e-05,0.0037355016,5,27
0,ANT,0,ANT,earth,moon,True,['earth'],['moon'],1,1,0.9863664,0.00033272087,0.011646102,0.0003782928,0.001276496,0.1147654,9,9
0,ANT,0,ANT,earth,sky,True,['earth'],['sky'],1,1,0.99546224,0.0002182389,0.003638035,0.0002203314,0.0004611327,0.046450656,9,2
2,PART_OF,0,ANT,earth,space,False,['earth'],['space'],1,1,0.06619029,0.016227474,0.91315687,0.0023033898,0.002121972,0.5144717,9,10
2,PART_OF,0,ANT,earth,sun,False,['earth'],['sun'],1,1,0.48977742,0.0007650557,0.50447524,0.0019619907,0.003020359,1.0532124,9,7
0,ANT,0,ANT,earth,venus,True,['earth'],['venus'],1,1,0.9570061,0.00034247932,0.03723753,0.00063094846,0.004783016,0.284961,9,3
0,ANT,0,ANT,earth,water,True,['earth'],['water'],1,1,0.9953004,0.0006960111,0.0029233492,0.00053128187,0.0005489119,0.050398193,9,10
2,PART_OF,2,PART_OF,earth,universe,True,['earth'],['universe'],1,1,0.0016227678,0.00028050784,0.9972139,0.0006104892,0.00027247297,0.03210784,9,3
0,ANT,4,SYN,earth,clay,False,['earth'],['clay'],1,1,0.9479482,0.0015306623,0.0009321548,0.0009328498,0.0486561,0.31839478,9,5
1,HYPER,4,SYN,earth,globe,False,['earth'],['globe'],1,1,0.001492771,0.59410733,0.06315474,0.0015440737,0.33970112,1.2555391,9,3
2,PART_OF,4,SYN,earth,land,False,['earth'],['land'],1,1,0.04821296,0.2831055,0.5645379,0.0042835167,0.09986016,1.5576146,9,18
1,HYPER,4,SYN,earth,planet,False,['earth'],['planet'],1,1,7.9952e-05,0.9993382,0.00029121822,0.00016488828,0.00012573466,0.009164292,9,3
4,SYN,4,SYN,earth,soil,True,['earth'],['soil'],1,1,0.002969974,0.000793636,0.0020544538,0.0007513228,0.9934307,0.06869187,9,5
2,PART_OF,4,SYN,earth,world,False,['earth'],['world'],1,1,0.0003024968,0.0035570967,0.995252,0.00045222894,0.0004361364,0.049200356,9,9
0,ANT,0,ANT,fear,courage,True,['fear'],['courage'],1,1,0.9985281,0.00017385217,0.0007203825,0.0002670243,0.0003105158,0.018601477,8,1
0,ANT,0,ANT,fear,trust,True,['fear'],['trust'],1,1,0.99730814,0.00015070783,0.0011528974,0.0010625054,0.0003257413,0.031313628,8,12
1,HYPER,1,HYPER,fear,emotion,True,['fear'],['emotion'],1,1,0.000112756585,0.9991358,0.0003213365,0.00030818072,0.000121995814,0.011634318,8,1
3,RANDOM,3,RANDOM,fear,bottle,True,['fear'],['bottle'],1,1,6.1802646e-05,4.1867203e-05,8.304701e-05,0.99976367,4.961589e-05,0.0036491582,8,5
3,RANDOM,3,RANDOM,fear,box,True,['fear'],['box'],1,1,5.095595e-05,5.2102587e-05,7.982898e-05,0.9997799,3.7196005e-05,0.003419438,8,13
3,RANDOM,3,RANDOM,fear,bright,True,['fear'],['bright'],1,1,6.0376587e-05,4.3491356e-05,7.804345e-05,0.9997706,4.7534246e-05,0.0035548569,8,11
3,RANDOM,3,RANDOM,fear,egg,True,['fear'],['egg'],1,1,5.4918593e-05,4.419449e-05,8.126014e-05,0.9997706,4.9085724e-05,0.0035541954,8,5
3,RANDOM,3,RANDOM,fear,event,True,['fear'],['event'],1,1,4.4967404e-05,5.903879e-05,0.00011302928,0.9997409,4.207318e-05,0.0039460305,8,4
3,RANDOM,3,RANDOM,fear,fasten,True,['fear'],"['fast', '##en']",1,2,4.9841918e-05,5.1502106e-05,8.654097e-05,0.9997694,4.2756645e-05,0.0035671922,8,4
3,RANDOM,3,RANDOM,fear,give,True,['fear'],['give'],1,1,6.880782e-05,4.1553907e-05,7.868036e-05,0.99975985,5.110341e-05,0.0037038715,8,45
0,ANT,0,ANT,fine,bad,True,['fine'],['bad'],1,1,0.9993687,0.00017250357,0.00010913489,0.00020237167,0.0001472243,0.008860597,10,17
0,ANT,0,ANT,fine,rough,True,['fine'],['rough'],1,1,0.9983675,0.00010535794,0.00010988463,0.0009494716,0.00046786535,0.01989927,10,18
3,RANDOM,3,RANDOM,fine,appear,True,['fine'],['appear'],1,1,4.022039e-05,6.1332226e-05,8.4492094e-05,0.9997609,5.303839e-05,0.0036869089,10,7
3,RANDOM,3,RANDOM,fine,article,True,['fine'],['article'],1,1,3.944717e-05,5.2262003e-05,8.8461304e-05,0.9997726,4.7224377e-05,0.0035182037,10,5
3,RANDOM,3,RANDOM,fine,bus,True,['fine'],['bus'],1,1,4.4505727e-05,6.041677e-05,7.567576e-05,0.99978167,3.7749625e-05,0.003395682,10,7
3,RANDOM,3,RANDOM,fine,conflict,True,['fine'],['conflict'],1,1,4.905995e-05,5.451867e-05,7.865257e-05,0.9997756,4.2160555e-05,0.0034831867,10,9
3,RANDOM,3,RANDOM,fine,crowd,True,['fine'],['crowd'],1,1,4.476303e-05,5.534865e-05,7.882393e-05,0.9997851,3.593961e-05,0.0033444264,10,6
3,RANDOM,3,RANDOM,fine,exercise,True,['fine'],['exercise'],1,1,4.597737e-05,5.3694017e-05,9.1335205e-05,0.9997737,3.5242523e-05,0.003497402,10,10
3,RANDOM,3,RANDOM,fine,insect,True,['fine'],['insect'],1,1,4.2563544e-05,5.1982857e-05,8.338522e-05,0.9997814,4.0687923e-05,0.0033964107,10,2
3,RANDOM,3,RANDOM,fine,residence,True,['fine'],['residence'],1,1,4.2648906e-05,5.6454624e-05,7.7044904e-05,0.9997851,3.8706563e-05,0.0033457996,10,4
4,SYN,1,HYPER,staff,stick,False,['staff'],['stick'],1,1,0.00082079566,0.101413526,0.002477049,0.0021833044,0.8931053,0.52965504,8,25
2,PART_OF,4,SYN,staff,club,False,['staff'],['club'],1,1,0.00174527,0.0025072447,0.7762332,0.21876276,0.00075152447,0.8087675,8,11
3,RANDOM,4,SYN,staff,pole,False,['staff'],['pole'],1,1,0.000110513014,7.037059e-05,0.00028760458,0.9993813,0.00015028322,0.008607625,8,13
3,RANDOM,3,RANDOM,staff,bias,True,['staff'],['bias'],1,1,4.633433e-05,6.765881e-05,0.00011741008,0.99973327,3.529717e-05,0.004043915,8,5
3,RANDOM,3,RANDOM,staff,boy,True,['staff'],['boy'],1,1,6.360329e-05,4.456754e-05,9.195659e-05,0.99975616,4.374234e-05,0.003749008,8,4
3,RANDOM,3,RANDOM,staff,enlightenment,True,['staff'],['enlightenment'],1,1,4.14582e-05,6.083898e-05,9.386009e-05,0.99977237,3.1417138e-05,0.0035095604,8,3
3,RANDOM,3,RANDOM,staff,hollow,True,['staff'],['hollow'],1,1,4.5237164e-05,6.3228916e-05,8.6015265e-05,0.999775,3.05212e-05,0.0034788863,8,8
3,RANDOM,3,RANDOM,staff,nasty,True,['staff'],['nasty'],1,1,5.2228133e-05,5.5928715e-05,8.502255e-05,0.9997719,3.492997e-05,0.0035288404,8,4
3,RANDOM,3,RANDOM,staff,question,True,['staff'],['question'],1,1,4.6447636e-05,6.041546e-05,9.038574e-05,0.9997714,3.1393774e-05,0.0035288394,8,11
3,RANDOM,3,RANDOM,staff,sour,True,['staff'],['sour'],1,1,4.83007e-05,5.9573424e-05,8.998665e-05,0.99977213,3.000612e-05,0.0035175725,8,11
1,HYPER,1,HYPER,toast,bread,True,['toast'],['bread'],1,1,0.00019843069,0.9963565,0.0023807348,0.00017132162,0.000893011,0.039622687,6,3
3,RANDOM,3,RANDOM,toast,mine,True,['toast'],['mine'],1,1,4.3359232e-05,5.1935596e-05,0.00011661307,0.99974734,4.0774823e-05,0.0038503257,6,4
0,ANT,3,RANDOM,toast,orange,False,['toast'],['orange'],1,1,0.9911158,0.00023249444,0.00037481784,0.007303835,0.0009731005,0.081404656,6,6
3,RANDOM,3,RANDOM,toast,interest,True,['toast'],['interest'],1,1,4.315238e-05,6.2196166e-05,8.252605e-05,0.99978036,3.186883e-05,0.0034072779,6,10
3,RANDOM,3,RANDOM,toast,job,True,['toast'],['job'],1,1,4.371328e-05,5.7685465e-05,9.031277e-05,0.99977726,3.0967607e-05,0.003443745,6,17
3,RANDOM,3,RANDOM,toast,link,True,['toast'],['link'],1,1,3.9755014e-05,5.875091e-05,9.507872e-05,0.99977285,3.366203e-05,0.0035052206,6,13
3,RANDOM,3,RANDOM,toast,noble,True,['toast'],['noble'],1,1,3.997205e-05,5.6630848e-05,7.8014666e-05,0.99978894,3.6455513e-05,0.0032894937,6,5
3,RANDOM,3,RANDOM,toast,pattern,True,['toast'],['pattern'],1,1,4.4916847e-05,5.4627762e-05,9.7433665e-05,0.9997719,3.114262e-05,0.0035158407,6,10
3,RANDOM,3,RANDOM,toast,rent,True,['toast'],['rent'],1,1,4.833848e-05,5.5100973e-05,8.3228166e-05,0.9997806,3.2792468e-05,0.0034056592,6,9
3,RANDOM,3,RANDOM,toast,harvest,True,['toast'],['harvest'],1,1,4.480289e-05,5.672189e-05,8.703749e-05,0.99977785,3.358514e-05,0.0034408811,6,6
3,RANDOM,1,HYPER,communism,government,False,['communism'],['government'],1,1,0.00033142767,0.0035956001,0.019419646,0.9760391,0.0006142805,0.18415675,2,4
2,PART_OF,1,HYPER,communism,society,False,['communism'],['society'],1,1,0.001344251,0.07248341,0.9007618,0.024630066,0.0007804767,0.5627453,2,4
1,HYPER,1,HYPER,communism,ideology,True,['communism'],['ideology'],1,1,7.076803e-05,0.9985929,0.0006279235,0.0005540759,0.00015436609,0.017631784,2,2
3,RANDOM,3,RANDOM,communism,awake,True,['communism'],['awake'],1,1,4.6960966e-05,5.5834633e-05,8.4174906e-05,0.9997811,3.1971227e-05,0.0033967178,2,3
3,RANDOM,3,RANDOM,communism,bold,True,['communism'],['bold'],1,1,4.6490233e-05,5.9039536e-05,8.710836e-05,0.99977547,3.1882657e-05,0.0034734411,2,4
3,RANDOM,3,RANDOM,communism,boredom,True,['communism'],['boredom'],1,1,6.104905e-05,5.1576008e-05,9.138958e-05,0.99975747,3.8529084e-05,0.003730326,2,1
3,RANDOM,3,RANDOM,communism,jacket,True,['communism'],['jacket'],1,1,4.4284367e-05,5.586373e-05,8.787894e-05,0.9997794,3.256095e-05,0.0034173855,2,7
3,RANDOM,3,RANDOM,communism,light,True,['communism'],['light'],1,1,5.7214194e-05,5.0539667e-05,0.00010537993,0.9997317,5.515043e-05,0.0040871073,2,47
3,RANDOM,3,RANDOM,communism,pass,True,['communism'],['pass'],1,1,4.5887464e-05,5.97276e-05,8.6832646e-05,0.99977523,3.2248383e-05,0.0034761664,2,43
3,RANDOM,3,RANDOM,communism,proton,True,['communism'],['proton'],1,1,4.548983e-05,5.7164158e-05,9.070654e-05,0.99977237,3.4287557e-05,0.0035168135,2,1
2,PART_OF,4,SYN,dice,die,False,['dice'],['die'],1,1,0.0073781204,0.28147656,0.6801991,0.010671651,0.020274634,1.1291513,3,14
3,RANDOM,1,HYPER,dice,cube,False,['dice'],['cube'],1,1,0.0045484263,0.00032361498,0.000736394,0.99204516,0.002346467,0.07873216,3,7
1,HYPER,1,HYPER,dice,game,True,['dice'],['game'],1,1,7.3578376e-05,0.9990087,0.00052915356,0.000248167,0.00014035376,0.012967476,3,14
3,RANDOM,3,RANDOM,dice,cash,True,['dice'],['cash'],1,1,0.00074126234,7.93676e-05,0.00032082936,0.9985127,0.000345767,0.018631693,3,4
3,RANDOM,3,RANDOM,dice,charge,True,['dice'],['charge'],1,1,4.3034048e-05,5.3953678e-05,8.93023e-05,0.99977905,3.4703608e-05,0.0034231772,3,40
3,RANDOM,3,RANDOM,dice,gay,True,['dice'],['gay'],1,1,4.316814e-05,5.8605066e-05,9.117229e-05,0.9997764,3.0581003e-05,0.0034545127,3,7
2,PART_OF,3,RANDOM,dice,machine,False,['dice'],['machine'],1,1,0.0013955225,0.44234475,0.5535585,0.0020433243,0.00065789284,1.0312712,3,8
3,RANDOM,3,RANDOM,dice,mean,True,['dice'],['mean'],1,1,4.427691e-05,5.3712887e-05,8.278116e-05,0.9997826,3.6599013e-05,0.0033777712,3,16
3,RANDOM,3,RANDOM,dice,rock,True,['dice'],['rock'],1,1,4.0988536e-05,5.8505277e-05,9.2172864e-05,0.99977356,3.4814766e-05,0.0034980562,3,9
3,RANDOM,3,RANDOM,dice,sidewalk,True,['dice'],['sidewalk'],1,1,4.4506716e-05,5.6545996e-05,9.381206e-05,0.9997744,3.0717238e-05,0.0034822656,3,1
2,PART_OF,2,PART_OF,tire,automobile,True,['tire'],['automobile'],1,1,0.00029865306,0.00026972976,0.99873346,0.00047095685,0.00022718485,0.016475923,5,2
2,PART_OF,2,PART_OF,tire,car,True,['tire'],['car'],1,1,0.00031116043,0.0002543304,0.9988668,0.00035678904,0.0002110195,0.014958903,5,5
3,RANDOM,3,RANDOM,tire,add,True,['tire'],['add'],1,1,3.904147e-05,5.574206e-05,8.342424e-05,0.99978393,3.7847618e-05,0.0033574067,5,7
3,RANDOM,3,RANDOM,tire,clothe,True,['tire'],"['cloth', '##e']",1,2,4.993784e-05,5.5905013e-05,0.000102174425,0.9997552,3.6850768e-05,0.0037538626,5,3
