pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
1,hyper,minor,4,syn,synonym,elevator,lift,False,['elevator'],['lift'],1,1,1.5967751e-11,0.99207485,8.154763e-09,4.04071e-11,0.007925192,0.06670097,2,36,minor,synonym,type,kind,part,sort,major,short,form,small
3,random,random,3,random,random,elevator,class,True,['elevator'],['class'],1,1,7.59029e-13,3.5631936e-10,6.133939e-11,1.0,6.7262276e-13,1.3322137e-08,2,9,random,randomly,minor,class,wild,chaotic,arbitrary,part,unfortunate,number
3,random,random,3,random,random,elevator,comfort,True,['elevator'],['comfort'],1,1,2.5768977e-12,8.6280005e-10,1.6370303e-11,1.0,1.6772096e-12,2.6730493e-08,2,9,random,randomly,minor,comfort,constant,unexpected,chance,variable,buffet,chaotic
3,random,random,3,random,random,elevator,hobby,True,['elevator'],['hobby'],1,1,1.81912e-10,0.00057810254,9.395787e-10,0.99942195,9.316016e-11,0.007052034,2,3,random,minor,hobby,randomly,trivial,major,wild,accidental,hall,mechanical
3,random,random,3,random,random,elevator,language,True,['elevator'],['language'],1,1,1.8174806e-13,8.040822e-12,9.464507e-12,1.0,1.1281691e-11,1.0609229e-09,2,6,random,randomly,language,wild,linguistic,strange,human,dictionary,translation,synonym
3,random,random,3,random,random,elevator,question,True,['elevator'],['question'],1,1,6.4763646e-13,4.948151e-12,4.0012386e-12,1.0,2.587579e-13,3.7437392e-10,2,11,random,randomly,question,variable,chaotic,irrational,riddle,plain,number,chance
3,random,random,3,random,random,elevator,row,True,['elevator'],['row'],1,1,1.4474771e-10,2.596378e-10,9.357393e-10,1.0,4.1258132e-11,4.248783e-08,2,8,random,randomly,row,part,number,minor,hash,one,contrary,serial
3,random,random,3,random,random,elevator,shoe,True,['elevator'],['shoe'],1,1,4.1778042e-13,2.8378495e-12,3.316846e-12,1.0,2.0564774e-12,3.323562e-10,2,5,random,randomly,hash,odd,strange,shoe,part,minor,plain,chance
3,random,random,3,random,random,elevator,squash,True,['elevator'],['squash'],1,1,6.2460475e-12,2.3208121e-11,7.301882e-12,1.0,9.759617e-12,1.6794455e-09,2,4,random,randomly,squash,hash,wild,minor,strange,chance,chaos,synonym
3,random,random,3,random,random,elevator,warm,True,['elevator'],['warm'],1,1,1.4266617e-11,2.6511267e-12,8.924348e-12,1.0,3.0801964e-13,9.563325e-10,2,13,random,randomly,hot,warm,wild,strange,cold,contrary,odd,arbitrary
0,ant,contrary,0,ant,contrary,storm,calm,True,['storm'],['calm'],1,1,1.0,7.200715e-11,1.1864066e-11,2.6180607e-13,2.003039e-12,2.945526e-09,8,8,contrary,opposite,contradiction,contradictory,contrast,disturbing,counter,minor,conflicting,##dict
1,hyper,minor,1,hyper,minor,storm,blow,True,['storm'],['blow'],1,1,8.142833e-09,0.99999774,5.59458e-10,1.7841442e-06,4.210213e-07,4.6405366e-05,8,29,minor,random,major,low,synonym,moderate,severe,mild,extreme,lesser
1,hyper,minor,1,hyper,minor,storm,weather,True,['storm'],['weather'],1,1,2.1952741e-07,0.79601467,0.20385098,6.9493645e-08,0.0001340727,0.7314444,8,6,minor,part,synonym,type,major,portion,aspect,subset,state,form
3,random,random,3,random,random,storm,dwell,True,['storm'],['dwell'],1,1,1.40215044e-11,8.320073e-12,1.2459263e-11,1.0,7.190339e-11,3.6858783e-09,8,5,random,randomly,wild,storm,chaos,strange,chaotic,rude,wander,walk
3,random,random,3,random,random,storm,guitar,True,['storm'],['guitar'],1,1,3.1212196e-11,7.464815e-11,1.4720627e-09,1.0,4.8844834e-11,4.846321e-08,8,1,random,randomly,guitar,part,chaos,riff,guitarist,music,wind,storm
3,random,random,3,random,random,storm,level,True,['storm'],['level'],1,1,2.4434929e-08,3.9333923e-09,2.0873838e-09,1.0,3.1159941e-09,8.759417e-07,8,19,random,contrary,randomly,chaotic,wild,storm,minor,synonym,level,chaos
3,random,random,3,random,random,storm,muscle,True,['storm'],['muscle'],1,1,1.2226112e-11,6.172764e-11,1.8735141e-10,1.0,5.6094202e-11,1.0500905e-08,8,6,random,randomly,muscle,part,wild,storm,norfolk,primal,variable,minor
3,random,random,3,random,random,storm,play,True,['storm'],['play'],1,1,3.067151e-10,2.102904e-10,4.415453e-09,1.0,1.0795743e-11,1.3939639e-07,8,52,random,randomly,part,play,chaos,storm,wild,chaotic,contrary,wind
3,random,random,3,random,random,storm,present,True,['storm'],['present'],1,1,4.100464e-08,1.9303977e-08,1.1964961e-08,1.0,6.5627226e-10,1.8358295e-06,8,18,random,storm,present,chaotic,contrary,minor,randomly,part,wild,variable
3,random,random,3,random,random,storm,service,True,['storm'],['service'],1,1,1.1263695e-11,2.519631e-11,4.163879e-11,1.0,9.0199105e-11,5.742381e-09,8,18,random,randomly,storm,chaos,wild,synonym,rain,sequence,disorder,service
0,ant,contrary,0,ant,contrary,dwell,move,True,['dwell'],['move'],1,1,1.0,2.0865649e-08,3.5677022e-10,4.1965748e-08,5.7421073e-10,1.5896179e-06,5,21,contrary,opposite,random,contradiction,minor,opposed,contradictory,less,contrast,other
3,random,random,3,random,random,dwell,answer,True,['dwell'],['answer'],1,1,1.729038e-08,2.491917e-10,4.7420595e-10,1.0,3.2206955e-08,1.2700464e-06,5,15,random,synonym,contrary,unknown,randomly,uncertain,irrational,chance,irrelevant,answer
0,ant,contrary,3,random,random,dwell,awake,False,['dwell'],['awake'],1,1,0.9999957,2.508718e-07,2.3783903e-08,3.802444e-06,2.534732e-07,8.6310116e-05,5,3,contrary,random,opposite,synonym,minor,parallel,contradiction,independent,contrast,contradictory
3,random,random,3,random,random,dwell,down,True,['dwell'],['down'],1,1,7.189685e-10,1.4783739e-09,4.3967185e-10,1.0,2.2152896e-08,6.4217164e-07,5,26,random,synonym,randomly,minor,contrary,part,wild,rest,wandering,strange
3,random,random,3,random,random,dwell,feel,True,['dwell'],['feel'],1,1,9.911807e-09,3.8988675e-09,2.52958e-10,0.99999964,3.6272678e-07,8.656861e-06,5,17,random,synonym,randomly,contrary,minor,roam,rational,wander,memory,wandering
3,random,random,3,random,random,dwell,film,True,['dwell'],['film'],1,1,1.1929661e-12,3.4499722e-13,7.161921e-12,1.0,9.958987e-11,3.6355832e-09,5,7,random,randomly,synonym,memory,wander,part,hermit,wandering,novel,probability
3,random,random,3,random,random,dwell,filthy,True,['dwell'],['filthy'],1,1,8.6319885e-09,5.363287e-11,6.318041e-10,1.0,3.3707934e-09,3.4723692e-07,5,3,random,filthy,randomly,contrary,dirty,synonym,dusty,rude,city,unfortunate
3,random,random,3,random,random,dwell,fun,True,['dwell'],['fun'],1,1,2.4956209e-11,2.43426e-11,5.635283e-12,1.0,2.593808e-11,2.8599927e-09,5,4,random,randomly,fun,synonym,contrary,minor,chance,wild,joy,rhythm
3,random,random,3,random,random,dwell,page,True,['dwell'],['page'],1,1,3.4690417e-13,3.4653931e-12,4.889377e-11,1.0,2.3098513e-11,2.6371236e-09,5,9,random,randomly,page,part,memory,synonym,wander,rr,street,wandering
3,random,random,3,random,random,dwell,pole,True,['dwell'],['pole'],1,1,3.1264644e-10,4.700474e-10,2.228052e-09,1.0,3.826347e-09,1.9546451e-07,5,13,random,randomly,synonym,part,wander,minor,contrary,latitude,rest,wild
1,hyper,minor,1,hyper,minor,friend,human,True,['friend'],['human'],1,1,2.9743074e-07,0.9998678,7.978485e-05,6.361746e-06,4.5750392e-05,0.0020526662,5,4,minor,part,synonym,random,contrary,relative,type,another,kind,major
1,hyper,minor,1,hyper,minor,friend,person,True,['friend'],['person'],1,1,8.143783e-13,1.0,2.8217385e-12,3.2566341e-12,4.8648213e-10,1.5315484e-08,5,3,minor,small,lesser,major,kind,minors,type,synonym,little,class
4,syn,synonym,4,syn,synonym,friend,mate,True,['friend'],['mate'],1,1,2.2457107e-09,1.3438801e-05,1.6629993e-08,5.117142e-09,0.9999865,0.0002374664,5,13,synonym,minor,meaning,abbreviation,synonymous,term,part,short,sense,sort
3,random,random,3,random,random,friend,fight,True,['friend'],['fight'],1,1,5.545407e-09,2.409642e-08,2.77975e-09,1.0,3.0497105e-09,9.271667e-07,5,9,random,randomly,minor,friendly,contrary,friend,foe,synonym,fan,part
4,syn,synonym,3,random,random,friend,gent,False,['friend'],"['gen', '##t']",1,2,2.5887912e-05,0.00019429161,1.8441448e-09,2.2294098e-05,0.9997576,0.0034842277,5,3,synonym,minor,contrary,random,equal,equivalent,synonymous,similar,mild,alias
3,random,random,3,random,random,friend,hard,True,['friend'],['hard'],1,1,3.6477636e-09,2.2705353e-10,2.7315459e-11,1.0,3.430509e-10,1.2126635e-07,5,22,random,randomly,hard,contrary,accidental,friend,synonym,minor,strange,criminal
3,random,random,3,random,random,friend,history,True,['friend'],['history'],1,1,2.1228106e-11,2.0402541e-10,1.1901747e-09,1.0,7.990897e-10,6.675369e-08,5,5,random,history,randomly,part,synonym,historical,historian,friend,past,minor
3,random,random,3,random,random,friend,leg,True,['friend'],['leg'],1,1,3.1871572e-09,2.8118463e-09,5.4889187e-09,1.0,6.4414527e-09,4.957228e-07,5,9,random,randomly,friend,friendly,synonym,part,mutual,contrary,leg,minor
3,random,random,3,random,random,friend,molecule,True,['friend'],['molecule'],1,1,7.564006e-12,2.3801133e-10,2.0664422e-11,1.0,4.0315712e-10,2.1203418e-08,5,2,random,randomly,molecule,molecular,synonym,minor,constant,friend,trivial,neighbor
3,random,random,3,random,random,friend,positive,True,['friend'],['positive'],1,1,1.696518e-11,2.7382175e-11,9.141538e-13,1.0,5.7459936e-11,3.5590446e-09,5,13,random,randomly,positive,synonym,friend,friendly,mutual,minor,probability,chance
2,part_of,part,2,part_of,part,toe,human,True,['toe'],['human'],1,1,6.268476e-11,4.2268558e-10,1.0,7.180848e-13,1.6829392e-12,1.5381673e-08,9,4,part,parts,portion,end,section,point,tip,component,member,lobe
2,part_of,part,2,part_of,part,toe,foot,True,['toe'],['foot'],1,1,0.0003064802,8.3087114e-05,0.99961036,2.2872554e-10,1.5153093e-07,0.005269086,9,14,part,contrary,minor,point,end,parts,joint,tip,opposite,little
3,random,random,3,random,random,toe,cell,True,['toe'],['cell'],1,1,5.276041e-10,1.7116912e-10,9.859059e-08,0.9999999,1.2402016e-09,2.5250852e-06,9,7,random,randomly,part,cell,hash,bit,synonym,cellular,memory,riff
3,random,random,3,random,random,toe,escape,True,['toe'],['escape'],1,1,4.81164e-10,5.528309e-09,2.3901672e-10,1.0,1.1519353e-11,1.7459578e-07,9,15,random,randomly,minor,free,contrary,part,accidental,freedom,chance,easy
3,random,random,3,random,random,toe,fall,True,['toe'],['fall'],1,1,5.5895264e-08,1.3706505e-08,2.9551738e-05,0.99997044,1.354304e-09,0.0004890429,9,44,random,part,contrary,minor,randomly,point,path,accidental,bit,angle
3,random,random,3,random,random,toe,information,True,['toe'],['information'],1,1,1.2799934e-11,2.6481551e-12,2.3682115e-11,1.0,4.6559796e-12,1.576197e-09,9,5,random,randomly,hash,irrelevant,chance,part,memory,hot,probability,contrary
3,random,random,3,random,random,toe,letter,True,['toe'],['letter'],1,1,1.1155437e-06,1.1586972e-06,1.445094e-05,0.9999833,2.8215249e-08,0.00030204104,9,8,random,part,minor,contrary,letter,randomly,alphabet,bit,square,accidental
3,random,random,3,random,random,toe,phrase,True,['toe'],['phrase'],1,1,2.2237446e-11,4.46775e-12,6.564284e-11,1.0,2.7785188e-10,1.1996264e-08,9,6,random,randomly,phrase,synonym,hash,dictionary,rhythm,cadence,part,meaningless
3,random,random,3,random,random,toe,report,True,['toe'],['report'],1,1,1.3832495e-09,5.530001e-11,7.6327666e-10,1.0,7.460274e-11,6.821954e-08,9,13,random,randomly,contrary,part,chance,hash,sequence,statistical,variable,probability
3,random,random,3,random,random,toe,sing,True,['toe'],['sing'],1,1,2.8828007e-10,1.31095005e-11,1.889062e-10,1.0,1.7346244e-11,1.6332077e-08,9,5,random,randomly,contrary,rhythm,part,shuffle,hot,skipped,chance,sing
1,hyper,minor,1,hyper,minor,shell,cover,True,['shell'],['cover'],1,1,9.8339975e-11,0.9999968,1.0205558e-09,8.368107e-09,3.1552336e-06,6.2474006e-05,18,36,minor,synonym,low,small,major,mild,lesser,kind,smallest,type
2,part_of,part,2,part_of,part,shell,egg,True,['shell'],['egg'],1,1,2.3471021e-12,6.60087e-11,1.0,5.2598773e-13,2.3694088e-11,3.1807703e-09,18,5,part,portion,component,covering,cover,parts,structure,body,inside,half
3,random,random,3,random,random,shell,actor,True,['shell'],['actor'],1,1,9.775271e-11,2.420843e-10,3.7643675e-09,1.0,7.9632817e-10,1.4039892e-07,18,2,random,actor,randomly,part,anonymous,innocent,synonym,unknown,shell,real
3,random,random,3,random,random,shell,bike,True,['shell'],['bike'],1,1,3.67695e-12,8.729745e-12,2.9437883e-10,1.0,1.171411e-11,1.02062545e-08,18,3,random,randomly,part,bike,cycling,wild,hash,chaos,road,nickname
3,random,random,3,random,random,shell,free,True,['shell'],['free'],1,1,1.9524402e-09,8.332135e-10,2.379361e-09,1.0,2.3205211e-10,1.5720617e-07,18,22,random,free,randomly,wild,part,contrary,freely,freed,minor,loose
3,random,random,3,random,random,shell,know,True,['shell'],['know'],1,1,1.9962892e-11,2.5540915e-11,1.916751e-10,1.0,1.5701851e-10,1.2909527e-08,18,12,random,randomly,shell,strange,sea,know,chance,constant,arbitrary,part
3,random,random,3,random,random,shell,leg,True,['shell'],['leg'],1,1,1.3347237e-07,3.8944936e-08,1.2946646e-05,0.99998677,8.000056e-08,0.00023511221,18,9,random,part,shell,contrary,randomly,synonym,minor,meat,colon,bit
3,random,random,3,random,random,shell,sound,True,['shell'],['sound'],1,1,7.052557e-11,3.4701835e-11,6.0028543e-10,1.0,2.7963598e-11,2.2953355e-08,18,24,random,randomly,loud,part,shell,sea,sound,wild,strange,innocent
3,random,random,3,random,random,shell,television,True,['shell'],['television'],1,1,3.6929276e-11,3.4134265e-11,2.6834304e-09,1.0,1.2915768e-10,8.311558e-08,18,3,random,randomly,part,television,shell,computer,memory,tv,synonym,norfolk
3,random,random,3,random,random,shell,tour,True,['shell'],['tour'],1,1,1.4725322e-12,1.7277233e-11,5.4891227e-11,1.0,2.3611125e-11,3.38004e-09,18,4,random,randomly,shell,chance,tour,part,virtual,memory,real,synonym
1,hyper,minor,1,hyper,minor,gear,device,True,['gear'],['device'],1,1,9.405781e-13,1.0,1.5019083e-11,3.2945716e-11,7.210339e-10,2.3622018e-08,5,5,minor,major,small,type,class,kind,synonym,family,key,lesser
2,part_of,part,2,part_of,part,gear,automobile,True,['gear'],['automobile'],1,1,6.844215e-13,1.2189212e-10,1.0,2.2975044e-11,2.0138868e-13,4.8624713e-09,5,2,part,parts,element,component,gear,portion,gearbox,components,feature,characteristic
2,part_of,part,2,part_of,part,gear,machine,True,['gear'],['machine'],1,1,2.7761043e-13,1.0330772e-10,1.0,3.8159753e-13,2.2283353e-14,3.4552905e-09,5,8,part,parts,element,component,portion,piece,section,unit,characteristic,member
3,random,random,3,random,random,gear,construction,True,['gear'],['construction'],1,1,1.5224819e-10,3.4767683e-07,3.5975322e-06,0.9999958,1.8270802e-07,8.254755e-05,5,7,random,part,minor,synonym,randomly,constant,gear,number,tool,probability
3,random,random,3,random,random,gear,detail,True,['gear'],['detail'],1,1,3.688795e-11,1.5808848e-08,2.86486e-10,1.0,1.6124769e-08,8.374499e-07,5,7,random,synonym,minor,randomly,gear,arbitrary,part,variable,easy,bits
3,random,random,3,random,random,gear,fix,True,['gear'],['fix'],1,1,1.9071997e-10,1.0334057e-07,5.3232996e-09,0.99999976,1.394202e-07,6.069728e-06,5,17,random,synonym,minor,randomly,part,bit,variable,key,number,chance
3,random,random,3,random,random,gear,rock,True,['gear'],['rock'],1,1,7.846887e-11,2.8757352e-10,9.1530904e-07,0.99999905,2.7015912e-10,1.967061e-05,5,9,random,part,rock,randomly,rocks,gear,all,rolling,riff,rpm
3,random,random,3,random,random,gear,skin,True,['gear'],['skin'],1,1,1.8564733e-12,1.2566991e-12,4.0805394e-11,1.0,1.4905587e-11,2.0664084e-09,5,10,random,randomly,skin,hash,gear,chance,normal,part,suspicious,probability
3,random,random,3,random,random,gear,sunset,True,['gear'],['sunset'],1,1,1.9131276e-14,1.1363637e-13,3.1602212e-12,1.0,3.0885164e-12,2.4458177e-10,5,5,random,randomly,sunset,time,chance,ripe,part,synonym,probability,chaos
1,hyper,minor,3,random,random,gear,wear,False,['gear'],['wear'],1,1,2.6127842e-07,0.9572284,1.828613e-06,0.040957995,0.0018115464,0.26571316,5,12,minor,random,synonym,part,degree,field,range,type,contrary,number
2,part_of,part,1,hyper,minor,seat,furniture,False,['seat'],['furniture'],1,1,0.0018184256,0.46604732,0.53191394,7.4874435e-05,0.00014537093,1.0171939,16,1,part,minor,contrary,synonym,random,piece,component,subset,parts,rest
2,part_of,part,2,part_of,part,seat,bicycle,True,['seat'],['bicycle'],1,1,1.0754708e-07,6.841479e-09,0.99965346,0.0003462456,6.675942e-08,0.004484372,16,2,part,random,parts,in,surface,on,rest,section,inside,elements
2,part_of,part,2,part_of,part,seat,car,True,['seat'],['car'],1,1,3.1101184e-08,1.0654092e-07,0.99984777,0.00015208912,2.328234e-08,0.0021523542,16,5,part,random,in,parts,inside,seat,interior,rest,one,space
3,random,random,3,random,random,seat,bright,True,['seat'],['bright'],1,1,3.776213e-12,4.5997702e-12,3.0334405e-11,1.0,6.818403e-13,1.4039765e-09,16,11,random,randomly,bright,hot,part,dark,sudden,wild,hash,plain
3,random,random,3,random,random,seat,energy,True,['seat'],['energy'],1,1,1.1097679e-11,1.6454064e-12,3.71967e-11,1.0,3.4014382e-13,1.7710705e-09,16,7,random,randomly,hot,energy,hash,free,part,average,energetic,entropy
3,random,random,3,random,random,seat,industry,True,['seat'],['industry'],1,1,8.604782e-13,9.999983e-12,4.6607136e-09,1.0,5.1200762e-11,1.3114385e-07,16,3,random,part,randomly,statistical,industry,memory,rest,statistics,hot,industrial
3,random,random,3,random,random,seat,line,True,['seat'],['line'],1,1,3.533694e-08,5.570901e-09,0.0014126329,0.99858737,3.4890032e-08,0.015412402,16,36,random,part,randomly,line,in,member,list,rest,one,end
3,random,random,3,random,random,seat,reproduction,True,['seat'],['reproduction'],1,1,2.943552e-14,1.199086e-13,6.929583e-13,1.0,9.317342e-13,7.169703e-11,16,5,random,randomly,statistical,synonym,part,memory,irrelevant,replication,rhythm,probability
3,random,random,3,random,random,seat,sky,True,['seat'],['sky'],1,1,1.2009956e-12,5.717713e-14,6.1765676e-11,1.0,4.651903e-13,2.1638769e-09,16,2,random,randomly,sky,part,star,path,rain,chaos,hot,crowd
3,random,random,3,random,random,seat,succeed,True,['seat'],['succeed'],1,1,4.330174e-13,8.6076545e-13,1.1739132e-12,1.0,4.0411343e-13,1.15445084e-10,16,2,random,randomly,irrelevant,selected,lottery,select,probability,statistical,unfortunate,chance
2,part_of,part,1,hyper,minor,television,entertainment,False,['television'],['entertainment'],1,1,1.7312008e-11,3.021083e-05,0.99996984,1.2687441e-12,9.933978e-09,0.00049737847,3,1,part,minor,component,medium,branch,form,constituent,staple,element,channel
4,syn,synonym,1,hyper,minor,television,tv,False,['television'],['tv'],1,1,2.992369e-08,8.2800346e-07,0.00057107134,4.830252e-10,0.9994281,0.0069950884,3,2,synonym,part,abbreviation,forerunner,short,acronym,precursor,name,predecessor,abbreviated
3,random,random,3,random,random,television,fortune,True,['television'],['fortune'],1,1,1.4085649e-11,9.324885e-12,2.2660054e-10,1.0,1.825024e-11,8.760559e-09,3,4,random,lottery,fortune,randomly,chance,part,madden,strange,mystery,mcdonald
3,random,random,3,random,random,television,cloudy,True,['television'],['cloudy'],1,1,5.4645427e-11,7.329664e-12,3.0072864e-11,1.0,1.9093238e-12,3.2595022e-09,3,3,random,randomly,cloudy,arbitrary,contrary,part,all,wild,stray,chaotic
3,random,random,3,random,random,television,develop,True,['television'],['develop'],1,1,2.66804e-11,1.8824822e-07,3.749603e-10,0.99999976,9.742565e-11,4.4795192e-06,3,21,random,minor,randomly,novel,new,wild,serial,part,large,normal
3,random,random,3,random,random,television,dog,True,['television'],['dog'],1,1,3.3560874e-10,2.842836e-10,2.109179e-07,0.99999976,5.557068e-11,5.0429235e-06,3,8,random,part,randomly,television,dog,stray,computer,floppy,tv,brain
3,random,random,3,random,random,television,exit,True,['television'],['exit'],1,1,4.6702633e-12,1.1135591e-11,7.989456e-12,1.0,6.1978066e-12,1.1062514e-09,3,6,random,randomly,exit,innocent,road,variable,spontaneous,lottery,unknown,night
3,random,random,3,random,random,television,hat,True,['television'],['hat'],1,1,9.915686e-13,4.7009176e-12,1.3885303e-10,1.0,2.4734196e-11,5.6347806e-09,3,4,random,randomly,hat,part,floppy,synonym,television,tv,symbol,number
3,random,random,3,random,random,television,meat,True,['television'],['meat'],1,1,1.6093904e-10,1.1175571e-11,9.839457e-10,1.0,2.8847393e-12,3.51933e-08,3,3,random,randomly,meat,part,hash,contrary,food,wild,free,television
3,random,random,3,random,random,television,lift,True,['television'],['lift'],1,1,3.636534e-11,3.2152297e-10,1.15094316e-10,1.0,1.0182191e-11,1.5571933e-08,3,36,random,randomly,variable,minor,arbitrary,part,heavy,lift,lottery,trivial
2,part_of,part,2,part_of,part,tooth,comb,True,['tooth'],['comb'],1,1,0.0003005519,0.005580246,0.992057,0.0020509225,1.1330655e-05,0.07520072,5,8,part,minor,random,contrary,comb,component,parts,synonym,piece,portion
2,part_of,part,2,part_of,part,tooth,body,True,['tooth'],['body'],1,1,1.632893e-07,1.6998876e-05,0.99998224,5.862294e-07,6.4004024e-11,0.00031077865,5,12,part,minor,random,parts,portion,contrary,piece,bone,surface,organ
2,part_of,part,2,part_of,part,tooth,mouth,True,['tooth'],['mouth'],1,1,2.7143252e-10,1.8680871e-06,0.9999981,1.6864255e-12,5.1574685e-11,3.82259e-05,5,11,part,minor,parts,portion,component,section,roof,constituent,end,inside
3,random,random,3,random,random,tooth,action,True,['tooth'],['action'],1,1,3.0735768e-07,0.0060612345,1.3640077e-06,0.9939367,3.510155e-07,0.053409744,5,12,random,minor,part,randomly,variable,number,in,synonym,multiple,cause
3,random,random,3,random,random,tooth,communicate,True,['tooth'],['communicate'],1,1,1.5145146e-10,1.1587722e-09,1.0874991e-09,1.0,4.8896845e-11,7.339481e-08,5,7,random,randomly,strange,minor,part,chance,sequence,normal,serial,unrelated
3,random,random,3,random,random,tooth,dry,True,['tooth'],['dry'],1,1,4.2946824e-09,9.694512e-09,9.816685e-09,1.0,6.4780176e-10,6.5835746e-07,5,19,random,randomly,dry,part,minor,tooth,hot,contrary,free,strange
3,random,random,3,random,random,tooth,count,True,['tooth'],['count'],1,1,3.940838e-11,4.686616e-10,8.8323715e-10,1.0,7.139366e-11,4.485725e-08,5,12,random,randomly,tooth,part,serial,wild,minor,number,chance,sequential
3,random,random,3,random,random,tooth,fail,True,['tooth'],['fail'],1,1,4.318034e-09,2.0213076e-08,1.18984165e-08,1.0,4.426244e-10,9.636095e-07,5,11,random,randomly,minor,tooth,part,normal,contrary,teeth,free,rare
3,random,random,3,random,random,tooth,fortune,True,['tooth'],['fortune'],1,1,5.3399823e-10,1.0266151e-08,6.714848e-07,0.9999993,1.6855265e-09,1.505348e-05,5,4,random,part,tooth,chance,randomly,fortune,luck,lucky,comb,strange
3,random,random,3,random,random,tooth,small,True,['tooth'],['small'],1,1,8.055725e-09,4.1326324e-08,7.260106e-09,1.0,1.911316e-09,1.4819152e-06,5,13,random,randomly,minor,tooth,contrary,small,part,strange,teeth,rare
0,ant,contrary,0,ant,contrary,coward,hero,True,['coward'],['hero'],1,1,1.0,1.617551e-11,2.9599949e-12,1.1674502e-10,1.0928189e-11,4.94325e-09,2,7,contrary,opposite,opposing,random,antagonist,unlike,inverse,opponent,not,counter
1,hyper,minor,1,hyper,minor,coward,person,True,['coward'],['person'],1,1,1.6983822e-08,1.0,6.642827e-11,1.4499262e-09,3.6670311e-09,5.8595185e-07,2,3,minor,small,lesser,type,kind,contrary,low,class,little,sort
3,random,random,3,random,random,coward,dull,True,['coward'],['dull'],1,1,9.027449e-11,2.1560375e-12,3.8174624e-12,1.0,3.7143812e-11,4.5274957e-09,2,19,random,randomly,dull,contrary,synonym,unfortunate,ignorant,wild,accidental,sloppy
3,random,random,3,random,random,coward,edge,True,['coward'],['edge'],1,1,5.389017e-10,7.745811e-10,8.4386687e-10,1.0,1.5699643e-09,1.1138797e-07,2,10,random,randomly,unfortunate,synonym,edge,paranoid,part,minor,contrary,wild
3,random,random,3,random,random,coward,elate,True,['coward'],"['el', '##ate']",1,2,6.8963173e-09,6.7217974e-11,5.3504742e-11,1.0,5.425372e-10,2.0776585e-07,2,1,random,randomly,contrary,wild,irrational,coward,synonym,spontaneous,anonymous,unfortunate
3,random,random,3,random,random,coward,happen,True,['coward'],['happen'],1,1,9.8631076e-11,1.4913692e-11,2.6116496e-11,1.0,2.2821134e-11,5.5396834e-09,2,5,random,randomly,chance,spontaneous,accidental,contrary,wild,unfortunate,chaos,unknown
3,random,random,3,random,random,coward,kind,True,['coward'],['kind'],1,1,0.06830061,5.6991826e-07,1.8331608e-07,0.9316985,5.7902376e-08,0.3595681,2,4,random,contrary,not,opposite,suspicious,irrational,treacherous,less,oblivious,greedy
3,random,random,3,random,random,coward,landscape,True,['coward'],['landscape'],1,1,2.2666732e-12,4.1998712e-13,1.588281e-11,1.0,1.9646312e-11,1.3734835e-09,2,6,random,randomly,paranoia,rogue,chaotic,chaos,wild,landscape,irrational,synonym
0,ant,contrary,3,random,random,coward,powerful,False,['coward'],['powerful'],1,1,0.99999964,5.957089e-11,2.1348246e-11,3.320227e-07,2.3452499e-11,7.66542e-06,2,6,contrary,random,opposite,less,not,opposing,against,unlike,suspicious,counter
3,random,random,3,random,random,coward,satisfy,True,['coward'],['satisfy'],1,1,4.818424e-11,4.9267075e-12,4.81483e-12,1.0,2.3804661e-11,2.8575433e-09,2,3,random,randomly,psychotic,wild,greedy,irrational,contrary,rational,selfish,innocent
1,hyper,minor,1,hyper,minor,tree,plant,True,['tree'],['plant'],1,1,1.1399539e-10,1.0,4.2740588e-08,4.0847443e-11,1.0438393e-08,1.3282154e-06,7,10,minor,species,major,small,type,part,genus,group,kind,synonym
2,part_of,part,2,part_of,part,tree,forest,True,['tree'],['forest'],1,1,1.9761642e-12,1.4628332e-11,1.0,3.5005158e-08,5.9848335e-11,8.6963854e-07,7,3,part,characteristic,parts,random,in,constituent,element,feature,tree,component
3,random,random,3,random,random,tree,america,True,['tree'],['america'],1,1,1.15584825e-11,8.390531e-11,1.01134404e-07,0.9999999,1.1760651e-11,2.5257207e-06,7,2,random,part,randomly,tree,native,all,common,america,distributed,wild
3,random,random,3,random,random,tree,child,True,['tree'],['child'],1,1,1.5340049e-10,1.0305586e-09,2.983946e-11,1.0,1.0924506e-10,4.0425792e-08,7,4,random,randomly,child,minor,tree,contrary,synonym,innocent,born,statistical
3,random,random,3,random,random,tree,filthy,True,['tree'],['filthy'],1,1,1.15924405e-11,7.4672706e-13,2.1204423e-12,1.0,8.901529e-13,5.6907384e-10,7,3,random,randomly,contrary,statistical,tree,picked,part,wild,filthy,hot
3,random,random,3,random,random,tree,homosexual,True,['tree'],['homosexual'],1,1,3.5317675e-12,1.8926027e-11,8.614048e-12,1.0,1.2475314e-11,1.5770233e-09,7,2,random,randomly,unrelated,pagan,minor,homosexual,statistical,synonym,tree,wild
