pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
0,attri,attribute,0,attri,attribute,turtle,hard,True,['turtle'],['hard'],1,1,0.9841702,3.0294123e-07,0.00034801636,1.7205177e-05,8.766564e-05,0.015376559,0.12072928,4,22,attribute,random,event,part,characteristic,property,minor,attributes,feature,element,character,measure
0,attri,attribute,0,attri,attribute,sofa,large,True,['sofa'],['large'],1,1,0.9992337,1.5196838e-07,1.654981e-05,9.75427e-06,1.1145119e-06,0.0007387112,0.009240378,1,11,attribute,random,event,minor,characteristic,attributes,property,variable,measure,part,key,feature
5,random,random,5,random,random,shirt,variant,True,['shirt'],['variant'],1,1,1.9526833e-05,1.5438196e-06,6.0748538e-05,0.0003695475,4.11035e-05,0.9995074,0.0067090057,2,6,random,minor,event,part,attribute,least,coordinated,one,other,randomly,product,independent
5,random,random,5,random,random,vulture,militancy,True,['vulture'],"['mil', '##itan', '##cy']",1,3,2.9152145e-07,1.7121154e-08,2.6339922e-06,2.6364964e-07,4.0175152e-08,0.9999969,6.698249e-05,2,1,random,event,attribute,minor,randomly,part,parameter,coordinated,individual,pick,computer,participant
4,mero,part,4,mero,part,lion,ear,True,['lion'],['ear'],1,1,2.822766e-07,2.210891e-07,2.2962962e-05,6.622721e-07,0.9999478,2.7996804e-05,0.00087716494,4,5,part,random,event,portion,section,parts,half,side,one,end,point,area
1,coord,coordinated,4,mero,part,jar,glass,False,['jar'],['glass'],1,1,2.9297892e-06,0.998609,0.0003798019,1.3291187e-05,0.0009889312,6.000007e-06,0.016565379,8,12,coordinated,part,event,coordination,minor,coordinate,separate,equivalent,twin,independent,similar,random
1,coord,coordinated,1,coord,coordinated,hat,coat,True,['hat'],['coat'],1,1,1.4662057e-05,0.9946353,0.003753322,0.0015732283,1.659299e-05,6.906941e-06,0.053228997,4,6,coordinated,event,minor,similar,coordination,coordinate,twin,identical,separate,unrelated,part,sister
5,random,random,5,random,random,scooter,organic,True,"['sc', '##oot', '##er']",['organic'],3,1,8.6607644e-05,4.6783583e-08,8.463161e-06,7.5609255e-06,2.4528667e-06,0.99989486,0.0016385585,5,7,random,attribute,event,minor,part,randomly,least,property,computer,average,individual,constant
5,random,random,5,random,random,catfish,country,True,['catfish'],['country'],1,1,1.1161733e-05,4.3474042e-08,3.7951027e-05,5.418459e-07,4.0791783e-06,0.9999461,0.0009038873,3,5,random,event,attribute,part,randomly,minor,average,pick,entropy,representative,population,country
5,random,random,5,random,random,stereo,ticket,True,['stereo'],['ticket'],1,1,8.26957e-06,1.2366658e-06,0.00012717985,9.500002e-07,3.0568683e-06,0.99985933,0.0020876362,3,7,random,event,attribute,part,coordinated,minor,lottery,randomly,game,average,pick,currency
5,random,random,5,random,random,oak,further,True,['oak'],['further'],1,1,1.7657921e-06,1.9860141e-07,1.4703159e-05,1.7716757e-06,6.6913657e-07,0.9999808,0.00034938363,2,11,random,event,minor,attribute,part,randomly,coordinated,probability,other,constant,spread,individual
1,coord,coordinated,1,coord,coordinated,sheep,fox,True,['sheep'],['fox'],1,1,3.5523595e-07,0.9999888,8.249717e-06,1.850745e-06,4.0638085e-08,6.146942e-07,0.00021184572,3,10,coordinated,event,minor,coordination,random,coordinate,attribute,coordinating,similar,partner,unrelated,identical
5,random,random,5,random,random,sword,list,True,['sword'],['list'],1,1,6.91367e-07,2.637872e-08,1.2025438e-05,1.5404021e-07,3.4729456e-07,0.99998677,0.00024137857,1,7,random,event,attribute,randomly,part,minor,pick,author,entropy,least,game,computer
5,random,random,5,random,random,hatchet,synapse,True,"['hatch', '##et']","['syn', '##ap', '##se']",2,3,2.1951398e-07,5.0380117e-05,0.0074645686,0.000119801145,2.304426e-05,0.992342,0.06638812,2,1,random,event,minor,coordinated,part,participant,cue,regular,local,other,present,randomly
5,random,random,5,random,random,dress,font,True,['dress'],['font'],1,1,1.18283515e-05,2.3370382e-07,1.7987693e-05,1.0848402e-06,1.7849337e-06,0.9999671,0.0005853269,21,2,random,event,attribute,part,minor,coordinated,key,index,randomly,parameter,average,entropy
2,event,event,2,event,event,hotel,enjoy,True,['hotel'],['enjoy'],1,1,6.0917555e-05,8.6054915e-06,0.99847597,2.0551786e-05,0.00014054577,0.0012933584,0.01772262,1,5,event,random,part,attribute,minor,coordinated,site,process,place,point,function,experience
5,random,random,5,random,random,jet,like,True,['jet'],['like'],1,1,5.431353e-05,3.6595924e-07,0.0008969501,4.6656774e-06,7.750361e-06,0.99903595,0.011461174,9,11,random,event,attribute,part,minor,randomly,coordinated,probability,parameter,variable,cause,field
4,mero,part,4,mero,part,stove,metal,True,['stove'],['metal'],1,1,4.8763704e-06,7.19027e-08,3.695899e-05,3.7859902e-06,0.9999373,1.6979562e-05,0.0010596317,4,4,part,event,random,parts,attribute,minor,portion,section,component,volume,piece,aspect
5,random,random,5,random,random,truck,robbery,True,['truck'],['robbery'],1,1,4.523716e-06,2.7622427e-06,0.00022944239,2.544713e-05,5.8424024e-07,0.9997372,0.003684659,3,2,random,event,minor,attribute,coordinated,part,innocent,probability,computer,lead,victim,commit
3,hyper,minor,2,event,event,carp,fish,False,['carp'],['fish'],1,1,0.00012942136,9.123689e-05,0.052952707,0.94665486,2.9127905e-05,0.00014261965,0.3045019,3,6,minor,event,random,attribute,coordinated,common,major,other,social,important,part,natural
5,random,random,5,random,random,trumpet,respect,True,['trumpet'],['respect'],1,1,0.00011182249,2.001639e-06,0.0022344245,5.217757e-06,1.965356e-05,0.99762684,0.025000324,4,9,random,event,attribute,part,minor,cue,coordinated,probability,randomly,chance,signal,token
5,random,random,5,random,random,villa,game,True,['villa'],['game'],1,1,1.4031594e-06,1.9278416e-06,0.00020184445,1.1323186e-05,1.0838066e-05,0.9997726,0.00323415,4,14,random,event,minor,part,coordinated,attribute,computer,game,host,field,randomly,site
4,mero,part,4,mero,part,acacia,root,True,['acacia'],['root'],1,1,7.4369024e-07,1.662421e-07,0.0006011097,0.00034465405,0.998874,0.00017940848,0.014271574,1,14,part,event,minor,random,section,portion,parts,component,end,point,side,the
3,hyper,minor,3,hyper,minor,tuna,food,True,['tuna'],['food'],1,1,2.1689195e-05,1.0125787e-06,0.0009914282,0.9988807,2.3025084e-06,0.000102881684,0.013268753,4,3,minor,event,random,important,attribute,common,other,small,major,natural,the,regular
1,coord,coordinated,1,coord,coordinated,willow,elm,True,['willow'],['elm'],1,1,2.137986e-07,0.9999782,1.189627e-05,9.214053e-06,2.910166e-07,2.4867336e-07,0.0003968988,2,2,coordinated,event,minor,coordination,coordinate,partner,twin,successor,sister,relative,similar,competition
1,coord,coordinated,1,coord,coordinated,bomber,rocket,True,['bomber'],['rocket'],1,1,1.8793578e-06,0.9956506,0.0010007945,0.0007537949,0.0025906577,2.21651e-06,0.046390805,3,7,coordinated,part,event,minor,coordination,independent,coordinate,separate,joint,twin,arm,component
0,attri,attribute,0,attri,attribute,fox,silver,True,['fox'],['silver'],1,1,0.95010173,2.3231396e-06,0.00046839466,6.321815e-05,0.0060754106,0.043288868,0.31709155,10,12,attribute,random,part,event,minor,color,element,characteristic,feature,amount,attributes,kind
2,event,event,2,event,event,grasshopper,jump,True,"['grass', '##hopper']",['jump'],2,1,5.4145753e-06,4.6238576e-05,0.99976546,6.1910737e-06,2.719364e-05,0.00014959398,0.0035194776,2,21,event,random,coordinated,part,minor,attribute,process,direction,spot,site,and,location
5,random,random,5,random,random,sieve,sea,True,"['si', '##eve']",['sea'],2,1,0.00011853897,5.3329536e-06,0.011709909,2.5441166e-06,1.9363637e-05,0.9881443,0.09412455,5,3,random,event,attribute,part,weather,coordinated,sea,tide,average,minor,ocean,night
5,random,random,5,random,random,radish,claim,True,"['ra', '##dis', '##h']",['claim'],3,1,4.576568e-06,2.544279e-08,0.0004897403,8.4862295e-06,4.335272e-06,0.9994929,0.0064184787,5,11,random,event,minor,attribute,part,probability,randomly,product,pick,game,parameter,outcome
2,event,event,2,event,event,cottage,stay,True,['cottage'],['stay'],1,1,9.747872e-06,1.2625335e-05,0.9996331,0.00020427546,2.7230884e-05,0.000112936286,0.0052945316,1,16,event,minor,random,part,coordinated,attribute,place,site,form,time,process,and
1,coord,coordinated,1,coord,coordinated,poplar,cedar,True,"['pop', '##lar']",['cedar'],2,1,8.292513e-06,0.9999167,2.2287464e-05,5.1491177e-05,4.7557894e-08,1.1644687e-06,0.0013621367,2,3,coordinated,minor,event,attribute,relative,coordination,similar,coordinate,unrelated,random,twin,partner
5,random,random,5,random,random,bag,everybody,True,['bag'],['everybody'],1,1,3.6396657e-06,5.281169e-07,0.00017781844,2.2343706e-06,1.608836e-05,0.99979967,0.0028789423,14,0,random,event,part,attribute,minor,coordinated,randomly,probability,average,individual,property,shared
0,attri,attribute,0,attri,attribute,tanker,fast,True,['tanker'],['fast'],1,1,0.9995797,1.2853995e-07,6.0968847e-05,2.8937464e-05,5.6732692e-06,0.0003245539,0.0057592033,2,15,attribute,random,event,minor,attributes,characteristic,part,category,property,variable,element,measure
5,random,random,5,random,random,cannon,ant,True,['cannon'],['ant'],1,1,2.4291423e-06,5.4304323e-06,2.6126203e-05,4.9244767e-07,1.2673128e-06,0.99996424,0.000624775,8,1,random,event,coordinated,attribute,part,randomly,minor,probability,individual,computer,average,fault
2,event,event,2,event,event,snake,hunt,True,['snake'],['hunt'],1,1,8.44625e-05,8.075779e-05,0.9996376,0.00011296544,2.8828461e-05,5.5339955e-05,0.0054620816,8,15,event,minor,attribute,coordinated,random,part,purpose,activity,act,and,organ,process
5,random,random,5,random,random,beet,withdraw,True,"['bee', '##t']",['withdraw'],2,1,1.3037926e-06,2.904683e-07,0.0021786964,2.7279947e-07,1.2948315e-06,0.99781823,0.022472158,2,12,random,event,attribute,part,randomly,coordinated,minor,outcome,field,result,computer,pick
0,attri,attribute,0,attri,attribute,alligator,young,True,['alligator'],['young'],1,1,0.9988049,2.2654949e-07,3.0214567e-05,2.280961e-05,1.7535047e-05,0.0011242407,0.013824516,3,14,attribute,random,event,minor,part,characteristic,attributes,property,variable,feature,measure,element
1,coord,coordinated,1,coord,coordinated,chisel,drill,True,"['chi', '##sel']",['drill'],2,1,1.6693058e-07,0.9994454,0.0005215999,2.5051793e-05,3.10458e-06,4.740361e-06,0.007015339,4,9,coordinated,event,minor,coordination,random,part,coordinate,similar,coordinating,same,independent,joint
4,mero,part,4,mero,part,rifle,bore,True,['rifle'],['bore'],1,1,1.3754194e-05,5.3877994e-07,0.00180209,6.7129063e-06,0.9977665,0.0004104069,0.024612775,3,19,part,event,random,section,attribute,minor,parts,portion,volume,length,point,end
4,mero,part,4,mero,part,bus,compartment,True,['bus'],['compartment'],1,1,2.3250227e-06,4.989527e-07,0.00011625153,1.2776387e-05,0.9994442,0.00042395454,0.0073325764,7,2,part,random,event,minor,section,parts,volume,portion,attribute,number,kind,full
5,random,random,5,random,random,coconut,halting,True,['coconut'],"['halt', '##ing']",1,2,1.5051335e-06,9.9731416e-08,6.1392843e-06,1.4972586e-07,3.9659522e-08,0.999992,0.00015361619,3,6,random,event,attribute,minor,coordinated,randomly,part,result,constant,outcome,probability,neutral
5,random,random,5,random,random,corkscrew,beatification,True,"['cork', '##sc', '##rew']","['beat', '##ification']",3,2,7.106092e-06,9.875254e-08,2.914256e-05,7.090336e-07,1.2650919e-07,0.9999627,0.00063394726,2,3,random,event,attribute,minor,randomly,part,coordinated,pick,probability,token,result,product
1,coord,coordinated,1,coord,coordinated,glove,sweatshirt,True,['glove'],['sweatshirt'],1,1,7.3735805e-06,0.99972516,0.0002220154,4.0253683e-05,7.294368e-07,4.4333833e-06,0.0038981272,3,1,coordinated,event,minor,coordination,attribute,similar,coordinate,random,different,identical,matching,unrelated
5,random,random,5,random,random,pig,tangerine,True,['pig'],"['tang', '##erine']",1,2,0.06889669,0.099603996,0.0025705667,0.06016616,0.039612103,0.7291505,1.3802253,9,4,random,coordinated,attribute,minor,part,event,subset,bi,color,one,component,relative
4,mero,part,4,mero,part,robe,material,True,['robe'],['material'],1,1,2.3690175e-06,7.258988e-08,0.00047930374,1.8217119e-05,0.9994299,7.011168e-05,0.0074077095,4,11,part,event,random,minor,section,portion,parts,volume,attribute,component,piece,amount
2,event,event,2,event,event,revolver,hold,True,['revolver'],['hold'],1,1,2.0904148e-05,1.3745892e-05,0.99938345,9.315632e-05,0.0001245469,0.00036431468,0.008460626,2,45,event,random,part,minor,attribute,coordinated,and,process,function,",",act,step
5,random,random,5,random,random,cockroach,evil,True,"['cock', '##ro', '##ach']",['evil'],3,1,0.11235378,1.067915e-06,0.000539197,0.00050676265,3.1874272e-06,0.886596,0.51978946,1,6,random,attribute,event,minor,agent,opposite,result,property,act,part,attributes,cause
2,event,event,2,event,event,clarinet,sound,True,['clarinet'],['sound'],1,1,0.0012691129,1.2348654e-05,0.97771513,0.00047131212,0.0020826366,0.018449388,0.1742349,1,24,event,random,part,attribute,minor,process,source,coordinated,speed,property,computer,point
5,random,random,5,random,random,goat,print,True,['goat'],['print'],1,1,4.4533463e-06,2.2652245e-07,0.0002782197,1.7373769e-06,2.464337e-06,0.9997129,0.0038636709,4,11,random,event,attribute,part,minor,author,computer,subject,randomly,field,animal,entropy
5,random,random,5,random,random,truck,aetiology,True,['truck'],"['ae', '##ti', '##ology']",1,3,5.570968e-07,1.2482429e-08,2.5961735e-06,3.3657352e-07,6.087028e-08,0.9999964,7.3929914e-05,3,2,random,event,attribute,minor,randomly,model,parameter,part,computer,average,pick,variable
5,random,random,5,random,random,potato,jerk,True,['potato'],['jerk'],1,1,1.6640559e-05,3.839489e-07,0.00044244566,1.3570325e-07,1.5982029e-06,0.9995388,0.005901205,2,11,random,event,attribute,part,randomly,coordinated,pick,average,fault,minor,outcome,probability
5,random,random,5,random,random,cottage,merchant,True,['cottage'],['merchant'],1,1,2.4661753e-05,3.6529207e-05,0.0013488497,2.5993966e-06,0.00032890995,0.9982584,0.02014009,1,1,random,event,part,coordinated,attribute,property,minor,request,person,individual,object,work
5,random,random,5,random,random,grape,montanes,True,['grape'],"['montane', '##s']",1,2,1.7472925e-05,2.0208148e-07,6.855183e-05,2.192713e-06,1.3678896e-06,0.9999101,0.0014262482,3,0,random,event,attribute,minor,randomly,part,variable,average,constant,regular,frequent,coordinated
5,random,random,5,random,random,alligator,conclude,True,['alligator'],['conclude'],1,1,9.030495e-07,1.7950962e-08,4.00198e-05,1.3939331e-07,2.73466e-07,0.99995863,0.0006719678,3,5,random,event,attribute,part,randomly,minor,probability,outcome,computer,author,average,winner
2,event,event,2,event,event,bookcase,repair,True,"['book', '##case']",['repair'],2,1,0.00013553869,5.605821e-06,0.9993616,0.00016934033,1.1644513e-05,0.00031635066,0.008750354,1,8,event,random,minor,attribute,part,coordinated,process,case,state,mode,program,activity
5,random,random,5,random,random,salmon,stop,True,['salmon'],['stop'],1,1,6.545825e-05,1.3687454e-05,0.47520903,4.6968266e-06,7.034985e-05,0.52463675,1.0004896,5,22,random,event,part,attribute,coordinated,probability,minor,chance,point,outcome,occurrence,signal
5,random,random,5,random,random,library,entitle,True,['library'],"['en', '##ti', '##tle']",1,3,7.9691625e-07,8.030512e-08,0.00014047447,3.974994e-06,9.709794e-07,0.9998536,0.0021174618,5,3,random,event,minor,part,attribute,randomly,library,field,coordinated,database,case,open
5,random,random,5,random,random,donkey,attain,True,['donkey'],['attain'],1,1,9.74492e-07,4.4170733e-08,4.0724466e-05,7.241855e-08,5.4530574e-08,0.99995816,0.00067785196,2,4,random,event,attribute,randomly,probability,minor,entropy,part,coordinated,computer,pick,average
5,random,random,4,mero,part,castle,bathroom,False,['castle'],['bathroom'],1,1,0.0001610609,0.0026334831,0.0061894325,0.00040795928,0.23309553,0.7575125,0.8678331,5,2,random,part,event,coordinated,minor,attribute,kind,type,one,entropy,full,open
5,random,random,5,random,random,moth,train,True,['moth'],['train'],1,1,1.1838829e-05,0.00033951178,0.0037063,4.883927e-06,5.2373507e-06,0.99593216,0.040072385,1,17,random,event,coordinated,attribute,part,minor,randomly,messenger,night,speed,computer,probability
2,event,event,2,event,event,ambulance,break,True,['ambulance'],['break'],1,1,0.00010779498,9.718861e-05,0.8610993,5.0048024e-05,0.00027142308,0.13837422,0.58725804,1,75,event,random,part,attribute,coordinated,minor,probability,speed,point,process,computer,game
1,coord,coordinated,5,random,random,corn,lawnmower,False,['corn'],"['lawn', '##mo', '##wer']",1,3,5.8041653e-05,0.5299475,0.036453635,0.0024183965,0.00017249801,0.4309499,1.2069838,9,0,coordinated,random,event,minor,part,attribute,computer,game,motor,behavior,the,##onal
1,coord,coordinated,1,coord,coordinated,eagle,goose,True,['eagle'],['goose'],1,1,3.7286677e-07,0.99998784,8.127373e-06,3.3574945e-06,3.7862716e-08,3.0218288e-07,0.00023146007,6,6,coordinated,event,coordination,minor,similar,coordinate,relative,attribute,random,identical,coordinating,twin
5,random,random,5,random,random,lion,density,True,['lion'],['density'],1,1,9.606324e-06,6.491922e-08,7.8504985e-05,1.615291e-06,4.1880285e-06,0.9999058,0.0014736397,4,2,random,event,attribute,part,minor,randomly,constant,average,variable,parameter,independent,individual
0,attri,attribute,0,attri,attribute,glider,white,True,['glider'],['white'],1,1,0.99951303,1.7278237e-06,3.53037e-05,1.624823e-05,0.000108094966,0.00032566884,0.0067131016,1,25,attribute,random,part,event,minor,attributes,characteristic,aspect,element,feature,subset,coordinated
3,hyper,minor,3,hyper,minor,castle,habitation,True,['castle'],"['habitat', '##ion']",1,2,6.053327e-07,1.7031545e-06,0.00058795407,0.99915457,1.4063929e-06,0.00025372911,0.010632157,5,3,minor,event,random,major,small,important,social,common,other,national,coordinated,smallest
0,attri,attribute,0,attri,attribute,lizard,fast,True,['lizard'],['fast'],1,1,0.999408,2.0064417e-07,0.00012433254,2.9774543e-05,8.358935e-06,0.0004293027,0.007862043,2,15,attribute,random,event,minor,attributes,part,characteristic,property,feature,variable,category,element
4,mero,part,4,mero,part,squirrel,nose,True,['squirrel'],['nose'],1,1,2.0837467e-07,1.2697168e-07,1.2000682e-05,1.49516e-06,0.999943,4.3002332e-05,0.0009382562,2,14,part,random,section,event,point,portion,side,end,parts,tip,half,minor
4,mero,part,4,mero,part,bottle,interior,True,['bottle'],['interior'],1,1,1.0388162e-05,2.6144693e-07,0.00012051313,7.999452e-05,0.9971681,0.0026207403,0.029390011,5,8,part,random,event,minor,section,attribute,parts,portion,volume,whole,all,aspect
5,random,random,5,random,random,squirrel,melatonin,True,['squirrel'],"['mel', '##aton', '##in']",1,3,2.4207756e-07,1.15684244e-07,3.223616e-06,8.066506e-07,1.3256891e-07,0.99999547,9.2686154e-05,2,1,random,event,minor,randomly,attribute,part,coordinated,computer,participant,variable,model,child
1,coord,coordinated,1,coord,coordinated,dishwasher,stove,True,"['dish', '##wash', '##er']",['stove'],3,1,9.556809e-07,0.9994394,0.00039664155,5.0014824e-06,0.00015565894,2.292601e-06,0.007409636,2,4,coordinated,event,part,coordination,coordinate,twin,minor,joint,independent,random,similar,coordinating
1,coord,coordinated,1,coord,coordinated,hatchet,chisel,True,"['hatch', '##et']","['chi', '##sel']",2,2,5.9727164e-08,0.999944,4.0119983e-05,1.3298831e-05,2.2110944e-06,2.572988e-07,0.0009307328,2,4,coordinated,event,minor,coordination,part,coordinate,similar,coordinating,twin,identical,joint,independent
5,random,random,5,random,random,falcon,precipitate,True,['falcon'],"['pre', '##ci', '##pit', '##ate']",1,4,1.6026507e-06,4.2473954e-07,0.021925477,1.3568788e-05,1.06376965e-05,0.9780482,0.15259121,2,7,random,event,minor,part,attribute,randomly,chance,probability,coordinated,outcome,point,other
5,random,random,5,random,random,fork,such,True,['fork'],['such'],1,1,3.4056142e-05,2.6268967e-06,0.00040839496,0.00017344093,5.721987e-06,0.99937576,0.0083185565,9,2,random,event,minor,attribute,part,coordinated,one,other,probability,randomly,least,regular
0,attri,attribute,0,attri,attribute,frog,edible,True,['frog'],['edible'],1,1,0.999503,1.6061916e-08,5.801745e-05,5.0054634e-05,1.5212297e-06,0.00038735464,0.0066685085,4,2,attribute,random,event,minor,attributes,variable,property,label,category,part,characteristic,notion
4,mero,part,4,mero,part,battleship,skeleton,True,['battleship'],['skeleton'],1,1,2.0954321e-06,5.625563e-08,5.339536e-06,1.86438e-05,0.99858344,0.0013903778,0.01566465,1,4,part,random,minor,event,portion,parts,attribute,half,section,full,kind,rest
2,event,event,2,event,event,fighter,brake,True,['fighter'],['brake'],1,1,0.00013370576,0.00010588835,0.88663256,4.391083e-05,0.111183554,0.0019004211,0.52718437,3,7,event,part,random,attribute,coordinated,minor,point,person,and,",",act,hand
3,hyper,minor,3,hyper,minor,sieve,utensil,True,"['si', '##eve']","['ut', '##ens', '##il']",2,3,2.705639e-07,1.2106051e-06,2.622673e-05,0.99995744,3.6827058e-07,1.4458547e-05,0.00073056045,5,1,minor,event,random,important,major,small,common,other,social,coordinated,national,simple
1,coord,coordinated,1,coord,coordinated,desk,chair,True,['desk'],['chair'],1,1,1.1242438e-05,0.9958924,0.003414394,0.00047830466,0.00020142611,2.1406247e-06,0.041865557,1,7,coordinated,event,minor,part,similar,coordination,coordinate,twin,separate,equivalent,identical,independent
4,mero,part,4,mero,part,beaver,ear,True,['beaver'],['ear'],1,1,2.5126437e-07,1.7715162e-07,1.5300377e-05,7.003416e-07,0.99995995,2.3724551e-05,0.00069099007,8,5,part,random,event,portion,section,parts,half,side,end,one,point,minor
5,random,random,5,random,random,squirrel,invitation,True,['squirrel'],['invitation'],1,1,5.6062936e-07,1.3531438e-07,3.5530693e-06,1.7405924e-07,9.199837e-08,0.99999547,9.1557224e-05,2,2,random,event,randomly,attribute,minor,coordinated,part,rabbit,computer,pick,game,probability
3,hyper,minor,3,hyper,minor,battleship,vehicle,True,['battleship'],['vehicle'],1,1,9.790447e-07,2.1708123e-05,0.00027124147,0.9996877,2.895823e-07,1.8082375e-05,0.0043112407,1,4,minor,event,coordinated,random,major,other,social,small,important,common,national,lesser
0,attri,attribute,0,attri,attribute,gorilla,smart,True,['gorilla'],['smart'],1,1,0.99973494,8.530093e-08,6.224366e-05,3.7493526e-05,2.4008225e-06,0.00016277221,0.0038984716,1,9,attribute,random,event,minor,attributes,property,characteristic,category,variable,part,aspect,measure
5,random,random,5,random,random,hornet,opposite,True,['hornet'],['opposite'],1,1,3.8006867e-06,4.243536e-08,1.9895193e-05,1.363109e-06,9.796614e-07,0.999974,0.00046395804,1,11,random,event,attribute,minor,part,randomly,probability,constant,average,variable,positive,coordinated
2,event,event,5,random,random,cannon,support,False,['cannon'],['support'],1,1,0.0005788119,7.6792785e-05,0.964385,0.0010507472,0.0005652113,0.033343464,0.23782274,8,22,event,random,minor,attribute,part,coordinated,point,function,probability,state,field,act
0,attri,attribute,0,attri,attribute,poplar,green,True,"['pop', '##lar']",['green'],2,1,0.999871,2.8805454e-07,2.1666556e-05,2.468645e-05,9.364757e-06,7.29887e-05,0.0020653263,2,14,attribute,random,minor,event,part,attributes,characteristic,aspect,element,feature,variable,property
5,random,random,4,mero,part,violin,rest,False,['violin'],['rest'],1,1,3.3309534e-05,1.2686165e-06,0.04409673,6.1814253e-06,0.00012986353,0.95573276,0.26330897,1,18,random,event,part,attribute,minor,state,probability,randomly,point,computer,coordinated,outcome
5,random,random,5,random,random,jacket,scrutiny,True,['jacket'],['scrutiny'],1,1,2.9702753e-07,1.68508e-08,2.588489e-06,1.2115719e-07,5.647232e-08,0.999997,6.353155e-05,7,2,random,event,attribute,minor,part,randomly,subject,average,product,outcome,result,least
5,random,random,5,random,random,fridge,nerve,True,['fridge'],['nerve'],1,1,2.2636948e-07,7.701096e-07,8.250083e-06,2.6520328e-07,4.6911111e-07,0.9999901,0.00019005983,1,4,random,event,coordinated,part,minor,attribute,randomly,work,fault,project,computer,property
5,random,random,5,random,random,cottage,day,True,['cottage'],['day'],1,1,0.0005344076,1.0659685e-05,0.0607333,0.00018229059,0.010044622,0.9284948,0.4197463,1,10,random,event,part,attribute,minor,time,coordinated,individual,person,month,length,events
0,attri,attribute,0,attri,attribute,tanker,long,True,['tanker'],['long'],1,1,0.98373413,3.5306172e-07,0.0001796328,4.0099498e-05,3.0740164e-05,0.01601507,0.12208465,2,12,attribute,random,event,minor,part,characteristic,property,measure,attributes,element,variable,feature
2,event,event,2,event,event,rat,walk,True,['rat'],['walk'],1,1,6.327878e-05,0.00012364336,0.9993875,1.557366e-05,3.282299e-05,0.0003771217,0.00839748,11,17,event,random,coordinated,attribute,part,minor,direction,speed,process,act,object,person
3,hyper,minor,3,hyper,minor,dishwasher,commodity,True,"['dish', '##wash', '##er']",['commodity'],3,1,1.8819608e-06,2.3059813e-07,2.0806738e-05,0.9997689,7.271946e-07,0.00020748432,0.0032511652,2,1,minor,random,important,small,event,major,common,other,an,significant,rare,attribute
2,event,event,2,event,event,hawk,see,True,['hawk'],['see'],1,1,3.8312784e-05,1.4995934e-05,0.9997391,1.2121989e-05,3.6741705e-05,0.00015870866,0.0039211423,6,25,event,random,attribute,part,coordinated,minor,process,act,ability,person,action,object
5,random,random,5,random,random,screwdriver,trolley,True,"['screw', '##drive', '##r']",['trolley'],3,1,4.214765e-06,0.007925642,0.0007932299,1.8582037e-05,5.8686055e-06,0.9912525,0.07651925,2,1,random,coordinated,event,minor,part,attribute,computer,randomly,same,pick,regular,number
0,attri,attribute,0,attri,attribute,horse,herbivorous,True,['horse'],"['herb', '##ivo', '##rous']",1,3,0.9979031,2.7617961e-08,2.3756971e-05,0.00068609434,1.3674921e-06,0.001385741,0.023782602,6,1,attribute,random,minor,event,label,variable,attributes,category,name,characteristic,##mas,element
2,event,event,2,event,event,pub,open,True,['pub'],['open'],1,1,0.00042771056,2.146327e-05,0.9983315,5.6151213e-05,0.0001602566,0.0010029114,0.020328406,1,36,event,random,attribute,part,minor,coordinated,act,process,state,step,probability,form
4,mero,part,4,mero,part,cloak,front,True,['cloak'],['front'],1,1,5.0236547e-05,6.831371e-06,0.0016336677,6.4199194e-05,0.9902202,0.008024761,0.08675559,5,13,part,random,event,minor,section,attribute,portion,side,end,point,half,center
4,mero,part,4,mero,part,restaurant,restroom,True,['restaurant'],['restroom'],1,1,2.5609406e-06,0.00012747712,0.00014292657,4.1776595e-05,0.99966383,2.1485808e-05,0.004948118,1,1,part,event,coordinated,minor,random,section,parts,kind,separate,type,portion,component
5,random,random,5,random,random,scarf,antibacterial,True,['scarf'],"['anti', '##ba', '##cter', '##ial']",1,4,8.297998e-05,2.1162627e-07,4.6819576e-05,0.0004920569,1.0026827e-06,0.99937695,0.008128752,5,2,random,minor,attribute,event,neutral,part,risk,variable,host,positive,agent,individual
5,random,random,5,random,random,dove,make-up,True,['dove'],"['make', '-', 'up']",1,3,1.2419268e-06,8.589226e-08,2.6926135e-05,4.4399826e-07,7.5070047e-06,0.99996376,0.00062449696,8,3,random,event,part,attribute,minor,coordinated,author,computer,product,randomly,disorder,subject
5,random,random,5,random,random,train,shoot,True,['train'],['shoot'],1,1,3.3675083e-06,6.127445e-05,0.036894944,4.022439e-06,1.6021908e-05,0.96302044,0.22923335,17,22,random,event,coordinated,part,location,minor,attribute,field,spot,game,site,night
0,attri,attribute,0,attri,attribute,bus,long,True,['bus'],['long'],1,1,0.99733365,1.7128687e-07,7.2268e-05,2.4203562e-05,9.049214e-06,0.0025606197,0.027407385,7,12,attribute,random,event,minor,characteristic,property,part,attributes,measure,feature,variable,element
